L,nmax,c_cross_slope,b_cross_intercept,r2,n_W
8,2,10.305197902933019,4.940730660318664,0.9185344260976989,3
8,3,0.47923600408820183,3.980173401419258,0.9903199623866705,15
8,4,0.24878421889868507,2.7611383604068904,0.9781270709394114,19
8,5,0.199249894102525,2.1406293359137782,0.9657633251184171,19
