L,N,nmax,filling,U_at_max_Wstar,max_Wstar,max_Wstar_bootstrap_std
6,3,4,0.5,2.0,5.749026427624832,0.15505802528485213
6,4,4,0.6666666666666666,2.0,6.100003067613701,0.139780962972463
6,5,4,0.8333333333333334,1.0,5.9208613557592145,0.0973655383552334
6,6,4,1.0,2.0,6.472218346308518,0.09647548256799178
6,7,4,1.1666666666666667,2.0,7.048566871850291,0.12424891119893902
6,8,4,1.3333333333333333,2.0,7.893732278133169,0.1304544125312076
6,9,4,1.5,2.0,8.544361603278388,0.07922882979728794
