L,N,nmax,filling,U,threshold,Wstar,Wstar_bootstrap_std,bootstrap_valid,bootstrap_total
6,3,4,0.5,1.0,0.45849718055994526,5.005323289808214,0.1428816110655824,500,500
6,3,4,0.5,2.0,0.45849718055994526,5.749026427624832,0.15505802528485213,500,500
6,3,4,0.5,3.0,0.45849718055994526,5.630822332308485,0.16684145448050372,500,500
6,3,4,0.5,4.0,0.45849718055994526,4.420483606174154,0.22696433230537766,500,500
6,3,4,0.5,5.0,0.45849718055994526,3.4569709796480876,0.40642834916956644,500,500
6,3,4,0.5,6.0,0.45849718055994526,2.392602742624261,0.29681721468850386,500,500
6,3,4,0.5,7.0,0.45849718055994526,1.8177136459900185,0.1505635348471087,500,500
6,3,4,0.5,8.0,0.45849718055994526,1.18804694174818,0.08601632515063058,473,500
6,3,4,0.5,9.0,0.45849718055994526,1.1821591379356091,0.06694896475779497,494,500
6,3,4,0.5,10.0,0.45849718055994526,nan,0.040942632447055906,101,500
6,4,4,0.6666666666666666,1.0,0.45849718055994526,5.587322300984059,0.10890939490775363,500,500
6,4,4,0.6666666666666666,2.0,0.45849718055994526,6.100003067613701,0.139780962972463,500,500
6,4,4,0.6666666666666666,3.0,0.45849718055994526,5.182352194033806,0.14316110613291994,500,500
6,4,4,0.6666666666666666,4.0,0.45849718055994526,4.315994036015044,0.12650439672871344,500,500
6,4,4,0.6666666666666666,5.0,0.45849718055994526,3.4834605090476183,0.09503309284290111,500,500
6,4,4,0.6666666666666666,6.0,0.45849718055994526,3.128503695066515,0.1012263344771491,500,500
6,4,4,0.6666666666666666,7.0,0.45849718055994526,2.9311413157894277,0.08624415859246028,500,500
6,4,4,0.6666666666666666,8.0,0.45849718055994526,2.704284748769825,0.12028436883410414,500,500
6,4,4,0.6666666666666666,9.0,0.45849718055994526,2.4591841037777606,0.10254347413804535,500,500
6,4,4,0.6666666666666666,10.0,0.45849718055994526,2.0852268781084846,0.1231717873962605,500,500
6,5,4,0.8333333333333334,1.0,0.45849718055994526,5.9208613557592145,0.0973655383552334,500,500
6,5,4,0.8333333333333334,2.0,0.45849718055994526,5.901158782066402,0.12347824862146652,500,500
6,5,4,0.8333333333333334,3.0,0.45849718055994526,4.961927512660837,0.10617644469016188,500,500
6,5,4,0.8333333333333334,4.0,0.45849718055994526,2.6586306344839423,0.06351162604359062,500,500
6,5,4,0.8333333333333334,5.0,0.45849718055994526,1.9980704874814235,0.049679538464274246,500,500
6,5,4,0.8333333333333334,6.0,0.45849718055994526,1.911688494797792,0.039569344276728195,500,500
6,5,4,0.8333333333333334,7.0,0.45849718055994526,1.7880322993986677,0.040701865232637864,500,500
6,5,4,0.8333333333333334,8.0,0.45849718055994526,1.5211603467180719,0.04216303549478073,500,500
6,5,4,0.8333333333333334,9.0,0.45849718055994526,1.2870534701294614,0.044269819912762416,500,500
6,5,4,0.8333333333333334,10.0,0.45849718055994526,1.049573970674,0.03427010982898232,431,500
6,6,4,1.0,1.0,0.45849718055994526,6.375696416110946,0.08800922205564857,500,500
6,6,4,1.0,2.0,0.45849718055994526,6.472218346308518,0.09647548256799178,500,500
6,6,4,1.0,3.0,0.45849718055994526,4.681025474704169,0.09464427975129498,500,500
6,6,4,1.0,4.0,0.45849718055994526,2.2452653492318397,0.06905184904516254,500,500
6,6,4,1.0,5.0,0.45849718055994526,1.4458294091541388,0.031887199533283166,500,500
6,6,4,1.0,6.0,0.45849718055994526,1.1343906385098959,0.03686503473992607,500,500
6,6,4,1.0,7.0,0.45849718055994526,nan,nan,0,500
6,6,4,1.0,8.0,0.45849718055994526,nan,nan,0,500
6,6,4,1.0,9.0,0.45849718055994526,nan,nan,0,500
6,6,4,1.0,10.0,0.45849718055994526,nan,nan,0,500
6,7,4,1.1666666666666667,1.0,0.45849718055994526,6.843953904130917,0.07490292230328506,500,500
6,7,4,1.1666666666666667,2.0,0.45849718055994526,7.048566871850291,0.12424891119893902,500,500
6,7,4,1.1666666666666667,3.0,0.45849718055994526,4.960033049534778,0.08991677628525187,500,500
6,7,4,1.1666666666666667,4.0,0.45849718055994526,2.3027654554615498,0.04528473007110073,500,500
6,7,4,1.1666666666666667,5.0,0.45849718055994526,1.372050379913122,0.03071484083164875,500,500
6,7,4,1.1666666666666667,6.0,0.45849718055994526,nan,0.01927274786758121,166,500
6,7,4,1.1666666666666667,7.0,0.45849718055994526,nan,nan,0,500
6,7,4,1.1666666666666667,8.0,0.45849718055994526,nan,nan,0,500
6,7,4,1.1666666666666667,9.0,0.45849718055994526,nan,nan,0,500
6,7,4,1.1666666666666667,10.0,0.45849718055994526,nan,nan,0,500
6,8,4,1.3333333333333333,1.0,0.45849718055994526,7.580603681814332,0.06851968975657911,500,500
6,8,4,1.3333333333333333,2.0,0.45849718055994526,7.893732278133169,0.1304544125312076,500,500
6,8,4,1.3333333333333333,3.0,0.45849718055994526,5.700847848612941,0.08801489617275876,500,500
6,8,4,1.3333333333333333,4.0,0.45849718055994526,1.7073829788737402,0.040821241453638225,500,500
6,8,4,1.3333333333333333,5.0,0.45849718055994526,nan,nan,0,500
6,8,4,1.3333333333333333,6.0,0.45849718055994526,nan,nan,0,500
6,8,4,1.3333333333333333,7.0,0.45849718055994526,nan,nan,0,500
6,8,4,1.3333333333333333,8.0,0.45849718055994526,nan,nan,0,500
6,8,4,1.3333333333333333,9.0,0.45849718055994526,nan,nan,0,500
6,8,4,1.3333333333333333,10.0,0.45849718055994526,nan,nan,0,500
6,9,4,1.5,1.0,0.45849718055994526,8.386122101860439,0.10113354167547656,500,500
6,9,4,1.5,2.0,0.45849718055994526,8.544361603278388,0.07922882979728794,500,500
