L,N,nmax,filling,fixed_W,observable,U_at_maximum,maximum_value
6,5,4,0.8333333333333334,2.0,onsite_pair_density,1.0,0.833019833780606
6,5,4,0.8333333333333334,2.0,onsite_pair_variance,1.0,6.918655358158021
6,5,4,0.8333333333333334,2.0,charge_fluctuation,1.0,0.92150284689866
6,5,4,0.8333333333333334,2.0,fock_entropy_normalized,1.0,0.827395716541924
6,5,4,0.8333333333333334,2.0,pr_normalized,1.0,0.248704067885882
6,5,4,0.8333333333333334,2.0,Nres_mean_l1.0,1.0,2.1903739837397596
6,5,4,0.8333333333333334,2.0,Nres_mean_l2.0,1.0,4.0178536585366
6,5,4,0.8333333333333334,2.0,fres_l1.0,1.0,0.36211827956988396
6,5,4,0.8333333333333334,2.0,fres_l2.0,1.0,0.664241935483902
6,6,4,1.0,2.0,onsite_pair_density,1.0,1.2034783698495801
6,6,4,1.0,2.0,onsite_pair_variance,1.0,8.999521059827702
6,6,4,1.0,2.0,charge_fluctuation,1.0,1.1524946376921799
6,6,4,1.0,2.0,fock_entropy_normalized,1.0,0.842489635905172
6,6,4,1.0,2.0,pr_normalized,1.0,0.2424889507358
6,6,4,1.0,2.0,Nres_mean_l1.0,1.0,2.40946478873244
6,6,4,1.0,2.0,Nres_mean_l2.0,1.0,4.40214084507038
6,6,4,1.0,2.0,fres_l1.0,1.0,0.362440677966108
6,6,4,1.0,2.0,fres_l2.0,1.0,0.66218644067799
6,7,4,1.1666666666666667,2.0,onsite_pair_density,1.0,1.60289007131266
6,7,4,1.1666666666666667,2.0,onsite_pair_variance,1.0,10.43516422929952
6,7,4,1.1666666666666667,2.0,charge_fluctuation,1.0,1.3604260373038202
6,7,4,1.1666666666666667,2.0,fock_entropy_normalized,1.0,0.855510528773938
6,7,4,1.1666666666666667,2.0,pr_normalized,1.0,0.244105740660928
6,7,4,1.1666666666666667,2.0,Nres_mean_l1.0,1.0,2.6042942942939797
6,7,4,1.1666666666666667,2.0,Nres_mean_l2.0,1.0,4.729003003003379
6,7,4,1.1666666666666667,2.0,fres_l1.0,1.0,0.36499579124577797
6,7,4,1.1666666666666667,2.0,fres_l2.0,1.0,0.662776936026942
6,8,4,1.3333333333333333,2.0,onsite_pair_density,10.0,2.02628202670308
6,8,4,1.3333333333333333,2.0,onsite_pair_variance,1.0,11.423325823828
6,8,4,1.3333333333333333,2.0,charge_fluctuation,1.0,1.53341452874908
6,8,4,1.3333333333333333,2.0,fock_entropy_normalized,1.0,0.8660144097375719
6,8,4,1.3333333333333333,2.0,pr_normalized,1.0,0.24947903880147398
6,8,4,1.3333333333333333,2.0,Nres_mean_l1.0,1.0,2.8189947423761197
6,8,4,1.3333333333333333,2.0,Nres_mean_l2.0,1.0,5.01592429022082
6,8,4,1.3333333333333333,2.0,fres_l1.0,1.0,0.37484116331094997
6,8,4,1.3333333333333333,2.0,fres_l2.0,1.0,0.6669664429530201
6,9,4,1.5,2.0,onsite_pair_density,10.0,2.46101864767216
6,9,4,1.5,2.0,onsite_pair_variance,1.0,12.3543528279638
6,9,4,1.5,2.0,charge_fluctuation,1.0,1.6665838029149203
6,9,4,1.5,2.0,fock_entropy_normalized,1.0,0.873543634723304
6,9,4,1.5,2.0,pr_normalized,1.0,0.255348225084156
6,9,4,1.5,2.0,Nres_mean_l1.0,1.0,3.0027383627610797
6,9,4,1.5,2.0,Nres_mean_l2.0,1.0,5.267916532904561
6,9,4,1.5,2.0,fres_l1.0,1.0,0.38397085385873
6,9,4,1.5,2.0,fres_l2.0,1.0,0.673627257799634
6,3,4,0.5,3.0,onsite_pair_density,10.0,0.260919300326196
6,3,4,0.5,3.0,onsite_pair_variance,1.0,2.21621239254786
6,3,4,0.5,3.0,charge_fluctuation,1.0,0.42430107721266597
6,3,4,0.5,3.0,fock_entropy_normalized,1.0,0.743151086626292
6,3,4,0.5,3.0,pr_normalized,1.0,0.24965678356349139
6,3,4,0.5,3.0,Nres_mean_l1.0,1.0,1.406928571428618
6,3,4,0.5,3.0,Nres_mean_l2.0,1.0,2.5982857142858102
6,3,4,0.5,3.0,fres_l1.0,1.0,0.312650793650628
6,3,4,0.5,3.0,fres_l2.0,1.0,0.5773968253968301
6,4,4,0.6666666666666666,3.0,onsite_pair_density,1.0,0.504205555544458
6,4,4,0.6666666666666666,3.0,onsite_pair_variance,1.0,4.85685695931934
6,4,4,0.6666666666666666,3.0,charge_fluctuation,1.0,0.6396365405877621
6,4,4,0.6666666666666666,3.0,fock_entropy_normalized,1.0,0.771783789773574
6,4,4,0.6666666666666666,3.0,pr_normalized,1.0,0.21901287484894577
6,4,4,0.6666666666666666,3.0,Nres_mean_l1.0,1.0,1.671206349205554
6,4,4,0.6666666666666666,3.0,Nres_mean_l2.0,1.0,3.10749206349184
6,4,4,0.6666666666666666,3.0,fres_l1.0,1.0,0.313351190476142
6,4,4,0.6666666666666666,3.0,fres_l2.0,1.0,0.582654761904764
6,5,4,0.8333333333333334,3.0,onsite_pair_density,1.0,0.829724835230272
6,5,4,0.8333333333333334,3.0,onsite_pair_variance,1.0,7.54023794589258
6,5,4,0.8333333333333334,3.0,charge_fluctuation,1.0,0.867276740033352
6,5,4,0.8333333333333334,3.0,fock_entropy_normalized,1.0,0.7910543450225179
6,5,4,0.8333333333333334,3.0,pr_normalized,1.0,0.2010656117989916
6,5,4,0.8333333333333334,3.0,Nres_mean_l1.0,1.0,1.92401626016268
6,5,4,0.8333333333333334,3.0,Nres_mean_l2.0,1.0,3.5378048780487
6,5,4,0.8333333333333334,3.0,fres_l1.0,1.0,0.318083333333324
6,5,4,0.8333333333333334,3.0,fres_l2.0,1.0,0.5848790322580679
6,6,4,1.0,3.0,onsite_pair_density,1.0,1.19632606954572
6,6,4,1.0,3.0,onsite_pair_variance,1.0,9.58680657118604
6,6,4,1.0,3.0,charge_fluctuation,1.0,1.093444306131894
6,6,4,1.0,3.0,fock_entropy_normalized,1.0,0.8114851001719899
6,6,4,1.0,3.0,pr_normalized,1.0,0.1979126160849814
6,6,4,1.0,3.0,Nres_mean_l1.0,1.0,2.15501408450706
6,6,4,1.0,3.0,Nres_mean_l2.0,1.0,3.9453521126758395
6,6,4,1.0,3.0,fres_l1.0,1.0,0.32416525423729603
6,6,4,1.0,3.0,fres_l2.0,1.0,0.593474576271168
6,7,4,1.1666666666666667,3.0,onsite_pair_density,7.0,1.6019497196052002
6,7,4,1.1666666666666667,3.0,onsite_pair_variance,1.0,11.04557404535362
6,7,4,1.1666666666666667,3.0,charge_fluctuation,1.0,1.294595689621388
6,7,4,1.1666666666666667,3.0,fock_entropy_normalized,1.0,0.82833872206722
6,7,4,1.1666666666666667,3.0,pr_normalized,1.0,0.20013855475220618
6,7,4,1.1666666666666667,3.0,Nres_mean_l1.0,1.0,2.3560540540540202
6,7,4,1.1666666666666667,3.0,Nres_mean_l2.0,1.0,4.3088888888891
6,7,4,1.1666666666666667,3.0,fres_l1.0,1.0,0.330204545454514
6,7,4,1.1666666666666667,3.0,fres_l2.0,1.0,0.603897306397316
6,8,4,1.3333333333333333,3.0,onsite_pair_density,10.0,2.0264684102609603
6,8,4,1.3333333333333333,3.0,onsite_pair_variance,1.0,12.288063178101401
6,8,4,1.3333333333333333,3.0,charge_fluctuation,1.0,1.47196619556882
6,8,4,1.3333333333333333,3.0,fock_entropy_normalized,1.0,0.8432132566698719
6,8,4,1.3333333333333333,3.0,pr_normalized,1.0,0.20683014935229
6,8,4,1.3333333333333333,3.0,Nres_mean_l1.0,1.0,2.5631882229232597
6,8,4,1.3333333333333333,3.0,Nres_mean_l2.0,1.0,4.62868980021006
6,8,4,1.3333333333333333,3.0,fres_l1.0,1.0,0.340826621923928
6,8,4,1.3333333333333333,3.0,fres_l2.0,1.0,0.6154759507829999
6,9,4,1.5,3.0,onsite_pair_density,6.0,2.46304182501178
6,9,4,1.5,3.0,onsite_pair_variance,1.0,13.2488224495818
6,9,4,1.5,3.0,charge_fluctuation,1.0,1.6160921620272402
6,9,4,1.5,3.0,fock_entropy_normalized,1.0,0.855473504979402
6,9,4,1.5,3.0,pr_normalized,1.0,0.21690505050099
6,9,4,1.5,3.0,Nres_mean_l1.0,1.0,2.78809630818648
6,9,4,1.5,3.0,Nres_mean_l2.0,1.0,4.92962118780032
6,9,4,1.5,3.0,fres_l1.0,1.0,0.356523809523746
6,9,4,1.5,3.0,fres_l2.0,1.0,0.6303682266009559
6,3,4,0.5,4.0,onsite_pair_density,10.0,0.26080056833528603
6,3,4,0.5,4.0,onsite_pair_variance,1.0,2.12685142896868
6,3,4,0.5,4.0,charge_fluctuation,1.0,0.37520486380810997
6,3,4,0.5,4.0,fock_entropy_normalized,1.0,0.67985934972608
6,3,4,0.5,4.0,pr_normalized,1.0,0.195023500633011
6,3,4,0.5,4.0,Nres_mean_l1.0,1.0,1.175214285714182
6,3,4,0.5,4.0,Nres_mean_l2.0,1.0,2.19592857142868
6,3,4,0.5,4.0,fres_l1.0,1.0,0.2611587301586698
6,3,4,0.5,4.0,fres_l2.0,1.0,0.48798412698413823
6,4,4,0.6666666666666666,4.0,onsite_pair_density,1.0,0.501177472486952
6,4,4,0.6666666666666666,4.0,onsite_pair_variance,1.0,5.049223844005961
6,4,4,0.6666666666666666,4.0,charge_fluctuation,1.0,0.567965774834818
6,4,4,0.6666666666666666,4.0,fock_entropy_normalized,1.0,0.7045824465154019
6,4,4,0.6666666666666666,4.0,pr_normalized,1.0,0.15999061655317018
6,4,4,0.6666666666666666,4.0,Nres_mean_l1.0,1.0,1.3667301587297203
6,4,4,0.6666666666666666,4.0,Nres_mean_l2.0,1.0,2.599174603174442
6,4,4,0.6666666666666666,4.0,fres_l1.0,1.0,0.2562619047619134
6,4,4,0.6666666666666666,4.0,fres_l2.0,1.0,0.48734523809522207
6,5,4,0.8333333333333334,4.0,onsite_pair_density,1.0,0.82232189768564
6,5,4,0.8333333333333334,4.0,onsite_pair_variance,1.0,7.7387382538586
6,5,4,0.8333333333333334,4.0,charge_fluctuation,1.0,0.7869638082248621
6,5,4,0.8333333333333334,4.0,fock_entropy_normalized,1.0,0.7371400377292701
6,5,4,0.8333333333333334,4.0,pr_normalized,1.0,0.15233801066100802
6,5,4,0.8333333333333334,4.0,Nres_mean_l1.0,1.0,1.6301951219512498
6,5,4,0.8333333333333334,4.0,Nres_mean_l2.0,1.0,3.0851056910566603
6,5,4,0.8333333333333334,4.0,fres_l1.0,1.0,0.269508064516108
6,5,4,0.8333333333333334,4.0,fres_l2.0,1.0,0.5100376344086059
6,6,4,1.0,4.0,onsite_pair_density,2.0,1.19111532906252
6,6,4,1.0,4.0,onsite_pair_variance,1.0,9.67589525882756
6,6,4,1.0,4.0,charge_fluctuation,1.0,0.9917658276156299
6,6,4,1.0,4.0,fock_entropy_normalized,1.0,0.758988961422644
6,6,4,1.0,4.0,pr_normalized,1.0,0.146886156539134
6,6,4,1.0,4.0,Nres_mean_l1.0,1.0,1.869267605633848
6,6,4,1.0,4.0,Nres_mean_l2.0,1.0,3.48148356807484
6,6,4,1.0,4.0,fres_l1.0,1.0,0.28118220338984223
6,6,4,1.0,4.0,fres_l2.0,1.0,0.523697740113008
6,7,4,1.1666666666666667,4.0,onsite_pair_density,9.0,1.6034628505690998
6,7,4,1.1666666666666667,4.0,onsite_pair_variance,1.0,11.24653761138592
6,7,4,1.1666666666666667,4.0,charge_fluctuation,1.0,1.193394193013428
6,7,4,1.1666666666666667,4.0,fock_entropy_normalized,1.0,0.7839093537496902
6,7,4,1.1666666666666667,4.0,pr_normalized,1.0,0.152408311564972
6,7,4,1.1666666666666667,4.0,Nres_mean_l1.0,1.0,2.0862402402401217
6,7,4,1.1666666666666667,4.0,Nres_mean_l2.0,1.0,3.8521441441441198
6,7,4,1.1666666666666667,4.0,fres_l1.0,1.0,0.29238973063971796
6,7,4,1.1666666666666667,4.0,fres_l2.0,1.0,0.539883838383852
6,8,4,1.3333333333333333,4.0,onsite_pair_density,10.0,2.02680095948022
6,8,4,1.3333333333333333,4.0,onsite_pair_variance,1.0,12.6903937866248
6,8,4,1.3333333333333333,4.0,charge_fluctuation,1.0,1.3698422425696202
6,8,4,1.3333333333333333,4.0,fock_entropy_normalized,1.0,0.8032241370396459
6,8,4,1.3333333333333333,4.0,pr_normalized,1.0,0.1580083645563138
6,8,4,1.3333333333333333,4.0,Nres_mean_l1.0,1.0,2.2902670872764204
6,8,4,1.3333333333333333,4.0,Nres_mean_l2.0,1.0,4.185892744479421
6,8,4,1.3333333333333333,4.0,fres_l1.0,1.0,0.30453635346755
6,8,4,1.3333333333333333,4.0,fres_l2.0,1.0,0.5565973154362439
6,9,4,1.5,4.0,onsite_pair_density,7.0,2.4651676746144005
6,9,4,1.5,4.0,onsite_pair_variance,1.0,13.736168114513799
6,9,4,1.5,4.0,charge_fluctuation,1.0,1.537478701598292
6,9,4,1.5,4.0,fock_entropy_normalized,1.0,0.8264212608376561
6,9,4,1.5,4.0,pr_normalized,1.0,0.1755500164153442
6,9,4,1.5,4.0,Nres_mean_l1.0,1.0,2.531906902086842
6,9,4,1.5,4.0,Nres_mean_l2.0,1.0,4.559990369180859
6,9,4,1.5,4.0,fres_l1.0,1.0,0.32376395730701396
6,9,4,1.5,4.0,fres_l2.0,1.0,0.583102216748784
6,3,4,0.5,5.0,onsite_pair_density,10.0,0.260673244665724
6,3,4,0.5,5.0,onsite_pair_variance,1.0,1.974116450696734
6,3,4,0.5,5.0,charge_fluctuation,1.0,0.32838343856042
6,3,4,0.5,5.0,fock_entropy_normalized,1.0,0.612773776714046
6,3,4,0.5,5.0,pr_normalized,1.0,0.1520748191445852
6,3,4,0.5,5.0,Nres_mean_l1.0,1.0,0.9757857142856637
6,3,4,0.5,5.0,Nres_mean_l2.0,1.0,1.8467142857142522
6,3,4,0.5,5.0,fres_l1.0,1.0,0.2168412698412642
6,3,4,0.5,5.0,fres_l2.0,1.0,0.4103809523809306
6,4,4,0.6666666666666666,5.0,onsite_pair_density,1.0,0.491413198117346
6,4,4,0.6666666666666666,5.0,onsite_pair_variance,1.0,4.72093038322354
6,4,4,0.6666666666666666,5.0,charge_fluctuation,1.0,0.504016849255678
6,4,4,0.6666666666666666,5.0,fock_entropy_normalized,1.0,0.646936391366816
6,4,4,0.6666666666666666,5.0,pr_normalized,1.0,0.1251058782399658
6,4,4,0.6666666666666666,5.0,Nres_mean_l1.0,1.0,1.2053015873014519
6,4,4,0.6666666666666666,5.0,Nres_mean_l2.0,1.0,2.306730158729918
6,4,4,0.6666666666666666,5.0,fres_l1.0,1.0,0.2259940476190662
6,4,4,0.6666666666666666,5.0,fres_l2.0,1.0,0.43251190476192397
6,5,4,0.8333333333333334,5.0,onsite_pair_density,2.0,0.818614565490536
6,5,4,0.8333333333333334,5.0,onsite_pair_variance,1.0,7.40109709022246
6,5,4,0.8333333333333334,5.0,charge_fluctuation,1.0,0.693399194818534
6,5,4,0.8333333333333334,5.0,fock_entropy_normalized,1.0,0.673768535407154
6,5,4,0.8333333333333334,5.0,pr_normalized,1.0,0.11100433496388419
6,5,4,0.8333333333333334,5.0,Nres_mean_l1.0,1.0,1.4032520325205422
6,5,4,0.8333333333333334,5.0,Nres_mean_l2.0,1.0,2.6935121951220697
6,5,4,0.8333333333333334,5.0,fres_l1.0,1.0,0.23198924731184722
6,5,4,0.8333333333333334,5.0,fres_l2.0,1.0,0.4452983870968128
6,6,4,1.0,5.0,onsite_pair_density,3.0,1.1899084767537602
6,6,4,1.0,5.0,onsite_pair_variance,1.0,9.410987372373139
6,6,4,1.0,5.0,charge_fluctuation,1.0,0.8892496212175219
6,6,4,1.0,5.0,fock_entropy_normalized,1.0,0.703779106665502
6,6,4,1.0,5.0,pr_normalized,1.0,0.1086335061233726
6,6,4,1.0,5.0,Nres_mean_l1.0,1.0,1.65065727699546
6,6,4,1.0,5.0,Nres_mean_l2.0,1.0,3.1191737089200195
6,6,4,1.0,5.0,fres_l1.0,1.0,0.24829802259890202
6,6,4,1.0,5.0,fres_l2.0,1.0,0.469197740113006
6,7,4,1.1666666666666667,5.0,onsite_pair_density,9.0,1.60454698524388
6,7,4,1.1666666666666667,5.0,onsite_pair_variance,1.0,11.0658561129965
6,7,4,1.1666666666666667,5.0,charge_fluctuation,1.0,1.068835477470136
6,7,4,1.1666666666666667,5.0,fock_entropy_normalized,1.0,0.7270095294434641
6,7,4,1.1666666666666667,5.0,pr_normalized,1.0,0.1089693704381982
6,7,4,1.1666666666666667,5.0,Nres_mean_l1.0,1.0,1.8305285285286141
6,7,4,1.1666666666666667,5.0,Nres_mean_l2.0,1.0,3.43689489489506
6,7,4,1.1666666666666667,5.0,fres_l1.0,1.0,0.2565513468013238
6,7,4,1.1666666666666667,5.0,fres_l2.0,1.0,0.481686026936024
6,8,4,1.3333333333333333,5.0,onsite_pair_density,5.0,2.02949981861752
6,8,4,1.3333333333333333,5.0,onsite_pair_variance,1.0,12.715302501424379
6,8,4,1.3333333333333333,5.0,charge_fluctuation,1.0,1.25600908553318
6,8,4,1.3333333333333333,5.0,fock_entropy_normalized,1.0,0.7559582242363099
6,8,4,1.3333333333333333,5.0,pr_normalized,1.0,0.1180245083584778
6,8,4,1.3333333333333333,5.0,Nres_mean_l1.0,1.0,2.03724921135652
6,8,4,1.3333333333333333,5.0,Nres_mean_l2.0,1.0,3.7907549947422603
6,8,4,1.3333333333333333,5.0,fres_l1.0,1.0,0.27089261744965437
6,8,4,1.3333333333333333,5.0,fres_l2.0,1.0,0.50405592841163
6,9,4,1.5,5.0,onsite_pair_density,8.0,2.46709179525078
6,9,4,1.5,5.0,onsite_pair_variance,1.0,13.850669736547202
6,9,4,1.5,5.0,charge_fluctuation,1.0,1.417118246626482
6,9,4,1.5,5.0,fock_entropy_normalized,1.0,0.780525579886456
6,9,4,1.5,5.0,pr_normalized,1.0,0.1284964218331782
6,9,4,1.5,5.0,Nres_mean_l1.0,1.0,2.22897592295358
6,9,4,1.5,5.0,Nres_mean_l2.0,1.0,4.11637881219836
6,9,4,1.5,5.0,fres_l1.0,1.0,0.28502709359602796
6,9,4,1.5,5.0,fres_l2.0,1.0,0.5263760262726079
6,3,4,0.5,6.0,onsite_pair_density,10.0,0.26013915020620204
6,3,4,0.5,6.0,onsite_pair_variance,1.0,1.80193579311808
6,3,4,0.5,6.0,charge_fluctuation,1.0,0.28722915231610324
6,3,4,0.5,6.0,fock_entropy_normalized,1.0,0.551484180767484
6,3,4,0.5,6.0,pr_normalized,1.0,0.1201623531671936
6,3,4,0.5,6.0,Nres_mean_l1.0,1.0,0.8287142857141918
6,3,4,0.5,6.0,Nres_mean_l2.0,1.0,1.5975714285713343
6,3,4,0.5,6.0,fres_l1.0,1.0,0.18415873015876186
6,3,4,0.5,6.0,fres_l2.0,1.0,0.35501587301583426
6,4,4,0.6666666666666666,6.0,onsite_pair_density,2.0,0.489117801546576
6,4,4,0.6666666666666666,6.0,onsite_pair_variance,1.0,4.3717500843494
6,4,4,0.6666666666666666,6.0,charge_fluctuation,1.0,0.436952111182154
6,4,4,0.6666666666666666,6.0,fock_entropy_normalized,1.0,0.5821114593897581
6,4,4,0.6666666666666666,6.0,pr_normalized,1.0,0.093025641587184
6,4,4,0.6666666666666666,6.0,Nres_mean_l1.0,1.0,1.0202539682539782
6,4,4,0.6666666666666666,6.0,Nres_mean_l2.0,1.0,1.971999999999802
6,4,4,0.6666666666666666,6.0,fres_l1.0,1.0,0.19129761904763923
6,4,4,0.6666666666666666,6.0,fres_l2.0,1.0,0.36975000000000285
6,5,4,0.8333333333333334,6.0,onsite_pair_density,10.0,0.8166315490661721
6,5,4,0.8333333333333334,6.0,onsite_pair_variance,1.0,6.8316298920017
6,5,4,0.8333333333333334,6.0,charge_fluctuation,1.0,0.6086349689695699
6,5,4,0.8333333333333334,6.0,fock_entropy_normalized,1.0,0.6127717048646739
6,5,4,0.8333333333333334,6.0,pr_normalized,1.0,0.0841381403551992
6,5,4,0.8333333333333334,6.0,Nres_mean_l1.0,1.0,1.245024390243902
6,5,4,0.8333333333333334,6.0,Nres_mean_l2.0,1.0,2.381788617886348
6,5,4,0.8333333333333334,6.0,fres_l1.0,1.0,0.20583064516130342
6,5,4,0.8333333333333334,6.0,fres_l2.0,1.0,0.39376344086021403
6,6,4,1.0,6.0,onsite_pair_density,3.0,1.19288414754872
6,6,4,1.0,6.0,onsite_pair_variance,1.0,8.95553248672882
6,6,4,1.0,6.0,charge_fluctuation,1.0,0.7889544111983099
6,6,4,1.0,6.0,fock_entropy_normalized,1.0,0.64574427334276
6,6,4,1.0,6.0,pr_normalized,1.0,0.0800322662504708
6,6,4,1.0,6.0,Nres_mean_l1.0,1.0,1.4458685446008739
6,6,4,1.0,6.0,Nres_mean_l2.0,1.0,2.76974647887316
6,6,4,1.0,6.0,fres_l1.0,1.0,0.21749293785314258
6,6,4,1.0,6.0,fres_l2.0,1.0,0.41663559322033994
6,7,4,1.1666666666666667,6.0,onsite_pair_density,10.0,1.6048075295125
6,7,4,1.1666666666666667,6.0,onsite_pair_variance,1.0,10.65448765143432
6,7,4,1.1666666666666667,6.0,charge_fluctuation,1.0,0.9591969721956579
6,7,4,1.1666666666666667,6.0,fock_entropy_normalized,1.0,0.6729016346630381
6,7,4,1.1666666666666667,6.0,pr_normalized,1.0,0.08204396405665614
6,7,4,1.1666666666666667,6.0,Nres_mean_l1.0,1.0,1.6335735735734938
6,7,4,1.1666666666666667,6.0,Nres_mean_l2.0,1.0,3.1108168168168016
