U,W,mean_r,stderr_r,n_r_values,n_realizations_used,n_realizations_total,n_levels_min,n_levels_max,zero_gap_fraction,duplicate_levels_removed,L,Nup,Ndown,N,nmax,boundary,file
9.0,0.25,0.5096813887354478,0.0005832155200904898,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_9/W_0p25/L_8/N_8_nmax_2/boundary_periodic/energies_full_U9_L8_N8_nmax2_W0.25_boundaryperiodic_nreal300.txt
11.0,0.25,0.5038927407509638,0.0005842812586922754,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_11/W_0p25/L_8/N_8_nmax_2/boundary_periodic/energies_full_U11_L8_N8_nmax2_W0.25_boundaryperiodic_nreal300.txt
12.0,0.25,0.5036057241696039,0.0005846623124791952,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_12/W_0p25/L_8/N_8_nmax_2/boundary_periodic/energies_full_U12_L8_N8_nmax2_W0.25_boundaryperiodic_nreal300.txt
15.0,0.25,0.49944695218722474,0.0005888380416457701,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_15/W_0p25/L_8/N_8_nmax_2/boundary_periodic/energies_full_U15_L8_N8_nmax2_W0.25_boundaryperiodic_nreal300.txt
20.0,0.25,0.49047307249140365,0.0005926187976917799,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_20/W_0p25/L_8/N_8_nmax_2/boundary_periodic/energies_full_U20_L8_N8_nmax2_W0.25_boundaryperiodic_nreal300.txt
25.0,0.25,0.48394193583713824,0.0005942330463902275,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_25/W_0p25/L_8/N_8_nmax_2/boundary_periodic/energies_full_U25_L8_N8_nmax2_W0.25_boundaryperiodic_nreal300.txt
30.0,0.25,0.47728631626635115,0.0005962682680898084,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_30/W_0p25/L_8/N_8_nmax_2/boundary_periodic/energies_full_U30_L8_N8_nmax2_W0.25_boundaryperiodic_nreal300.txt
40.0,0.25,0.46674169727886994,0.000598570164789492,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_40/W_0p25/L_8/N_8_nmax_2/boundary_periodic/energies_full_U40_L8_N8_nmax2_W0.25_boundaryperiodic_nreal300.txt
0.5,0.5,0.52861041740849,0.0005715561481581005,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_0p5/W_0p5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U0.5_L8_N8_nmax2_W0.5_boundaryperiodic_nreal300.txt
1.5,0.5,0.5281013794513734,0.0005713558435336112,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_1p5/W_0p5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U1.5_L8_N8_nmax2_W0.5_boundaryperiodic_nreal300.txt
2.5,0.5,0.5292148566846323,0.0005710567627967863,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_2p5/W_0p5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U2.5_L8_N8_nmax2_W0.5_boundaryperiodic_nreal300.txt
3.5,0.5,0.5293029798373549,0.0005722230062085873,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_3p5/W_0p5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U3.5_L8_N8_nmax2_W0.5_boundaryperiodic_nreal300.txt
4.5,0.5,0.5182079752154349,0.0005776254056751452,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_4p5/W_0p5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U4.5_L8_N8_nmax2_W0.5_boundaryperiodic_nreal300.txt
5.0,0.5,0.5154715992602813,0.0005798706807886459,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_5/W_0p5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U5_L8_N8_nmax2_W0.5_boundaryperiodic_nreal300.txt
5.5,0.5,0.5195856327059887,0.0005806810337141274,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_5p5/W_0p5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U5.5_L8_N8_nmax2_W0.5_boundaryperiodic_nreal300.txt
6.0,0.5,0.5225924703585129,0.0005771511367653305,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_6/W_0p5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U6_L8_N8_nmax2_W0.5_boundaryperiodic_nreal300.txt
7.0,0.5,0.5233375283769417,0.0005741516749686298,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_7/W_0p5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U7_L8_N8_nmax2_W0.5_boundaryperiodic_nreal300.txt
8.0,0.5,0.5235226426223294,0.000575707351778793,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_8/W_0p5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U8_L8_N8_nmax2_W0.5_boundaryperiodic_nreal300.txt
9.0,0.5,0.5212433877098743,0.0005758176914375997,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_9/W_0p5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U9_L8_N8_nmax2_W0.5_boundaryperiodic_nreal300.txt
11.0,0.5,0.5192210757800707,0.0005770667974460253,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_11/W_0p5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U11_L8_N8_nmax2_W0.5_boundaryperiodic_nreal300.txt
12.0,0.5,0.5159693462611935,0.0005776209731813849,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_12/W_0p5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U12_L8_N8_nmax2_W0.5_boundaryperiodic_nreal300.txt
15.0,0.5,0.5104085990412799,0.0005807580370791375,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_15/W_0p5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U15_L8_N8_nmax2_W0.5_boundaryperiodic_nreal300.txt
20.0,0.5,0.49982049759856717,0.000584717756964707,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_20/W_0p5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U20_L8_N8_nmax2_W0.5_boundaryperiodic_nreal300.txt
25.0,0.5,0.4919653492110091,0.0005860755384010409,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_25/W_0p5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U25_L8_N8_nmax2_W0.5_boundaryperiodic_nreal300.txt
30.0,0.5,0.48304129880063673,0.0005899619476834703,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_30/W_0p5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U30_L8_N8_nmax2_W0.5_boundaryperiodic_nreal300.txt
40.0,0.5,0.4695639940702383,0.0005939934079202167,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_40/W_0p5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U40_L8_N8_nmax2_W0.5_boundaryperiodic_nreal300.txt
0.5,0.75,0.5296322936764231,0.0005708803962745644,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_0p5/W_0p75/L_8/N_8_nmax_2/boundary_periodic/energies_full_U0.5_L8_N8_nmax2_W0.75_boundaryperiodic_nreal300.txt
1.5,0.75,0.5306461500504396,0.0005699142434526939,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_1p5/W_0p75/L_8/N_8_nmax_2/boundary_periodic/energies_full_U1.5_L8_N8_nmax2_W0.75_boundaryperiodic_nreal300.txt
2.5,0.75,0.5306592213089354,0.0005720163178003148,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_2p5/W_0p75/L_8/N_8_nmax_2/boundary_periodic/energies_full_U2.5_L8_N8_nmax2_W0.75_boundaryperiodic_nreal300.txt
3.5,0.75,0.5297678113823152,0.0005713132687142691,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_3p5/W_0p75/L_8/N_8_nmax_2/boundary_periodic/energies_full_U3.5_L8_N8_nmax2_W0.75_boundaryperiodic_nreal300.txt
4.5,0.75,0.5197760183411455,0.0005752569828314178,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_4p5/W_0p75/L_8/N_8_nmax_2/boundary_periodic/energies_full_U4.5_L8_N8_nmax2_W0.75_boundaryperiodic_nreal300.txt
5.0,0.75,0.5191221156698168,0.0005788171607113788,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_5/W_0p75/L_8/N_8_nmax_2/boundary_periodic/energies_full_U5_L8_N8_nmax2_W0.75_boundaryperiodic_nreal300.txt
5.5,0.75,0.5195292251512187,0.0005789067387420311,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_5p5/W_0p75/L_8/N_8_nmax_2/boundary_periodic/energies_full_U5.5_L8_N8_nmax2_W0.75_boundaryperiodic_nreal300.txt
6.0,0.75,0.5222116608914176,0.0005776538883697945,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_6/W_0p75/L_8/N_8_nmax_2/boundary_periodic/energies_full_U6_L8_N8_nmax2_W0.75_boundaryperiodic_nreal300.txt
7.0,0.75,0.5258209467758116,0.0005726928178612856,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_7/W_0p75/L_8/N_8_nmax_2/boundary_periodic/energies_full_U7_L8_N8_nmax2_W0.75_boundaryperiodic_nreal300.txt
8.0,0.75,0.5246493235570546,0.000572326783481441,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_8/W_0p75/L_8/N_8_nmax_2/boundary_periodic/energies_full_U8_L8_N8_nmax2_W0.75_boundaryperiodic_nreal300.txt
9.0,0.75,0.5253975569609497,0.0005742465756562176,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_9/W_0p75/L_8/N_8_nmax_2/boundary_periodic/energies_full_U9_L8_N8_nmax2_W0.75_boundaryperiodic_nreal300.txt
11.0,0.75,0.5198364493367557,0.0005759678528198268,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_11/W_0p75/L_8/N_8_nmax_2/boundary_periodic/energies_full_U11_L8_N8_nmax2_W0.75_boundaryperiodic_nreal300.txt
12.0,0.75,0.5181025575618139,0.0005764717512674065,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_12/W_0p75/L_8/N_8_nmax_2/boundary_periodic/energies_full_U12_L8_N8_nmax2_W0.75_boundaryperiodic_nreal300.txt
15.0,0.75,0.5109880519883009,0.0005805934925465053,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_15/W_0p75/L_8/N_8_nmax_2/boundary_periodic/energies_full_U15_L8_N8_nmax2_W0.75_boundaryperiodic_nreal300.txt
20.0,0.75,0.49838409588424365,0.000583513036317279,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_20/W_0p75/L_8/N_8_nmax_2/boundary_periodic/energies_full_U20_L8_N8_nmax2_W0.75_boundaryperiodic_nreal300.txt
25.0,0.75,0.48860077705912436,0.0005878033114717643,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_25/W_0p75/L_8/N_8_nmax_2/boundary_periodic/energies_full_U25_L8_N8_nmax2_W0.75_boundaryperiodic_nreal300.txt
30.0,0.75,0.4806943010507522,0.0005905719136688919,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_30/W_0p75/L_8/N_8_nmax_2/boundary_periodic/energies_full_U30_L8_N8_nmax2_W0.75_boundaryperiodic_nreal300.txt
40.0,0.75,0.46565696957583935,0.0005950721392820373,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_40/W_0p75/L_8/N_8_nmax_2/boundary_periodic/energies_full_U40_L8_N8_nmax2_W0.75_boundaryperiodic_nreal300.txt
0.5,1.0,0.5308559069360422,0.0005689185172608955,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_0p5/W_1/L_8/N_8_nmax_2/boundary_periodic/energies_full_U0.5_L8_N8_nmax2_W1_boundaryperiodic_nreal300.txt
1.0,1.0,0.531898436752478,0.0005710230972623591,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_1/W_1/L_8/N_8_nmax_2/boundary_periodic/energies_full_U1_L8_N8_nmax2_W1_boundaryperiodic_nreal300.txt
1.5,1.0,0.531446678997981,0.0005705067535046611,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_1p5/W_1/L_8/N_8_nmax_2/boundary_periodic/energies_full_U1.5_L8_N8_nmax2_W1_boundaryperiodic_nreal300.txt
2.0,1.0,0.5303591628848576,0.000571471582839597,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_2/W_1/L_8/N_8_nmax_2/boundary_periodic/energies_full_U2_L8_N8_nmax2_W1_boundaryperiodic_nreal300.txt
2.5,1.0,0.5303266533916509,0.0005702820920977328,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_2p5/W_1/L_8/N_8_nmax_2/boundary_periodic/energies_full_U2.5_L8_N8_nmax2_W1_boundaryperiodic_nreal300.txt
3.0,1.0,0.5301437704241018,0.0005712189491192006,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_3/W_1/L_8/N_8_nmax_2/boundary_periodic/energies_full_U3_L8_N8_nmax2_W1_boundaryperiodic_nreal300.txt
3.5,1.0,0.5299569316827406,0.0005724767795939193,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_3p5/W_1/L_8/N_8_nmax_2/boundary_periodic/energies_full_U3.5_L8_N8_nmax2_W1_boundaryperiodic_nreal300.txt
4.0,1.0,0.5290472432570914,0.0005712950390527526,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_4/W_1/L_8/N_8_nmax_2/boundary_periodic/energies_full_U4_L8_N8_nmax2_W1_boundaryperiodic_nreal300.txt
4.5,1.0,0.5243399717876395,0.0005729114459585404,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_4p5/W_1/L_8/N_8_nmax_2/boundary_periodic/energies_full_U4.5_L8_N8_nmax2_W1_boundaryperiodic_nreal300.txt
5.0,1.0,0.5184865080210216,0.00057873712141866,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_5/W_1/L_8/N_8_nmax_2/boundary_periodic/energies_full_U5_L8_N8_nmax2_W1_boundaryperiodic_nreal300.txt
5.5,1.0,0.5192411627342423,0.0005788037558534786,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_5p5/W_1/L_8/N_8_nmax_2/boundary_periodic/energies_full_U5.5_L8_N8_nmax2_W1_boundaryperiodic_nreal300.txt
6.0,1.0,0.5196176897138114,0.0005790307512831557,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_6/W_1/L_8/N_8_nmax_2/boundary_periodic/energies_full_U6_L8_N8_nmax2_W1_boundaryperiodic_nreal300.txt
7.0,1.0,0.524649826902265,0.0005754787700778531,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_7/W_1/L_8/N_8_nmax_2/boundary_periodic/energies_full_U7_L8_N8_nmax2_W1_boundaryperiodic_nreal300.txt
8.0,1.0,0.5243619467235544,0.0005739388339631757,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_8/W_1/L_8/N_8_nmax_2/boundary_periodic/energies_full_U8_L8_N8_nmax2_W1_boundaryperiodic_nreal300.txt
9.0,1.0,0.5210558560703089,0.0005742070926151262,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_9/W_1/L_8/N_8_nmax_2/boundary_periodic/energies_full_U9_L8_N8_nmax2_W1_boundaryperiodic_nreal300.txt
10.0,1.0,0.5196549012049888,0.0005752499439743755,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_10/W_1/L_8/N_8_nmax_2/boundary_periodic/energies_full_U10_L8_N8_nmax2_W1_boundaryperiodic_nreal300.txt
11.0,1.0,0.5174188280140334,0.0005771156765281727,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_11/W_1/L_8/N_8_nmax_2/boundary_periodic/energies_full_U11_L8_N8_nmax2_W1_boundaryperiodic_nreal300.txt
12.0,1.0,0.5146962752155384,0.0005795777494313998,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_12/W_1/L_8/N_8_nmax_2/boundary_periodic/energies_full_U12_L8_N8_nmax2_W1_boundaryperiodic_nreal300.txt
15.0,1.0,0.5074753346154137,0.0005819787932305474,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_15/W_1/L_8/N_8_nmax_2/boundary_periodic/energies_full_U15_L8_N8_nmax2_W1_boundaryperiodic_nreal300.txt
20.0,1.0,0.49455898824150135,0.0005855443703302908,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_20/W_1/L_8/N_8_nmax_2/boundary_periodic/energies_full_U20_L8_N8_nmax2_W1_boundaryperiodic_nreal300.txt
25.0,1.0,0.48467487546522275,0.0005879697878392314,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_25/W_1/L_8/N_8_nmax_2/boundary_periodic/energies_full_U25_L8_N8_nmax2_W1_boundaryperiodic_nreal300.txt
30.0,1.0,0.47627098297883447,0.0005913207835355135,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_30/W_1/L_8/N_8_nmax_2/boundary_periodic/energies_full_U30_L8_N8_nmax2_W1_boundaryperiodic_nreal300.txt
40.0,1.0,0.46266659609479777,0.0005970493730246719,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_40/W_1/L_8/N_8_nmax_2/boundary_periodic/energies_full_U40_L8_N8_nmax2_W1_boundaryperiodic_nreal300.txt
50.0,1.0,0.45298835393271664,0.0006012480144470456,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_50/W_1/L_8/N_8_nmax_2/boundary_periodic/energies_full_U50_L8_N8_nmax2_W1_boundaryperiodic_nreal300.txt
0.5,2.0,0.5306140864475455,0.0005706424490033722,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_0p5/W_2/L_8/N_8_nmax_2/boundary_periodic/energies_full_U0.5_L8_N8_nmax2_W2_boundaryperiodic_nreal300.txt
1.0,2.0,0.5304272211722756,0.0005703548602262105,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_1/W_2/L_8/N_8_nmax_2/boundary_periodic/energies_full_U1_L8_N8_nmax2_W2_boundaryperiodic_nreal300.txt
1.5,2.0,0.5296303136287912,0.0005704843124163427,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_1p5/W_2/L_8/N_8_nmax_2/boundary_periodic/energies_full_U1.5_L8_N8_nmax2_W2_boundaryperiodic_nreal300.txt
2.0,2.0,0.5308390953102796,0.0005697240604468531,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_2/W_2/L_8/N_8_nmax_2/boundary_periodic/energies_full_U2_L8_N8_nmax2_W2_boundaryperiodic_nreal300.txt
2.5,2.0,0.5311691094914551,0.0005697363914165685,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_2p5/W_2/L_8/N_8_nmax_2/boundary_periodic/energies_full_U2.5_L8_N8_nmax2_W2_boundaryperiodic_nreal300.txt
3.0,2.0,0.529422991971057,0.0005699774165132782,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_3/W_2/L_8/N_8_nmax_2/boundary_periodic/energies_full_U3_L8_N8_nmax2_W2_boundaryperiodic_nreal300.txt
3.5,2.0,0.5300903943067122,0.0005708758917250167,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_3p5/W_2/L_8/N_8_nmax_2/boundary_periodic/energies_full_U3.5_L8_N8_nmax2_W2_boundaryperiodic_nreal300.txt
4.0,2.0,0.5308725215736668,0.0005708739699438879,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_4/W_2/L_8/N_8_nmax_2/boundary_periodic/energies_full_U4_L8_N8_nmax2_W2_boundaryperiodic_nreal300.txt
4.5,2.0,0.526675225004473,0.000571781489694844,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_4p5/W_2/L_8/N_8_nmax_2/boundary_periodic/energies_full_U4.5_L8_N8_nmax2_W2_boundaryperiodic_nreal300.txt
5.0,2.0,0.5220324587170426,0.0005739162343167036,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_5/W_2/L_8/N_8_nmax_2/boundary_periodic/energies_full_U5_L8_N8_nmax2_W2_boundaryperiodic_nreal300.txt
5.5,2.0,0.5159731663165308,0.0005780080286905469,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_5p5/W_2/L_8/N_8_nmax_2/boundary_periodic/energies_full_U5.5_L8_N8_nmax2_W2_boundaryperiodic_nreal300.txt
6.0,2.0,0.512084238852266,0.0005818884985839673,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_6/W_2/L_8/N_8_nmax_2/boundary_periodic/energies_full_U6_L8_N8_nmax2_W2_boundaryperiodic_nreal300.txt
7.0,2.0,0.5087703239258156,0.0005838104311803797,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_7/W_2/L_8/N_8_nmax_2/boundary_periodic/energies_full_U7_L8_N8_nmax2_W2_boundaryperiodic_nreal300.txt
8.0,2.0,0.5094038096515427,0.0005826176132411999,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_8/W_2/L_8/N_8_nmax_2/boundary_periodic/energies_full_U8_L8_N8_nmax2_W2_boundaryperiodic_nreal300.txt
9.0,2.0,0.5073354331579999,0.0005822027334904178,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_9/W_2/L_8/N_8_nmax_2/boundary_periodic/energies_full_U9_L8_N8_nmax2_W2_boundaryperiodic_nreal300.txt
10.0,2.0,0.5043773571956759,0.0005838958478146029,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_10/W_2/L_8/N_8_nmax_2/boundary_periodic/energies_full_U10_L8_N8_nmax2_W2_boundaryperiodic_nreal300.txt
11.0,2.0,0.502662310545234,0.0005835060896603426,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_11/W_2/L_8/N_8_nmax_2/boundary_periodic/energies_full_U11_L8_N8_nmax2_W2_boundaryperiodic_nreal300.txt
12.0,2.0,0.4978005372020889,0.0005861120810663878,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_12/W_2/L_8/N_8_nmax_2/boundary_periodic/energies_full_U12_L8_N8_nmax2_W2_boundaryperiodic_nreal300.txt
