L,N,nmax,filling,W_over_t,realizations,U_points,U_scan_min_over_t,U_scan_max_over_t,U_M_star_over_t,U_M_same_samples_over_t,U_M_same_samples_ci95_low,U_M_same_samples_ci95_high,entropy_peak_method,U_S_loess_over_t,loess_span_points_used,loess_dense_points,U_S_candidate_over_t,U_S_local_quadratic_over_t,U_S_smoothed_over_t,peak_estimator_disagreement_over_t,peak_estimators_agree,peak_smoothing_points_used,U_S_grid_max_over_t,U_S_star_over_t,U_S_ci95_low,U_S_ci95_high,bootstrap_valid_fraction,bootstrap_ci_width_over_t,grid_error_over_t,peak_resolved,peak_at_boundary,plateau_U_low_over_t,plateau_U_high_over_t,plateau_width_over_t,plateau_points,plateau_includes_U0,peak_height_delta_entropy_norm,peak_height_paired_sem,peak_significance_z,curvature,curvature_ci95_low,curvature_ci95_high,curvature_bootstrap_valid_fraction,R_required_for_3sigma,max_required_realizations,unresolved_reasons,delta_U_star_over_t,relative_peak_error,theory_ED_status
6,6,3,1.0,2.2,200,41,0.0,1.0,0.46998702518889846,0.48693304252455366,0.46276589027212395,0.5132371223394216,weighted_loess_quadratic,0.0069130993066293805,9,1001,0.0069130993066293805,0.025724790521911345,0.019168067469962104,0.0065567230519492405,True,7,0.007,,0.006772568704888169,0.1451278071122983,0.555,0.13835523840741012,0.012500000000000011,False,False,0.0,0.125,0.125,6,True,0.0,0.0,,-0.023375614206899084,-0.7188534788814934,-0.015843134925990317,0.555,,500,plateau_includes_U0;wide_plateau;low_peak_significance,,,unresolved
6,6,3,1.0,2.3,200,41,0.0,1.0,0.48875920456407507,0.5064786734581523,0.48099249079310125,0.534272084470107,weighted_loess_quadratic,0.053877903016680856,9,1001,0.053877903016680856,0.06049423042021243,0.05321041536168921,0.00728381505852322,True,7,0.054,,0.00881977614595627,0.13276961137449464,0.837,0.12394983522853836,0.012500000000000011,False,False,0.0,0.15,0.15,7,True,5.266658681508718e-05,0.00013259764770823866,0.3971909587036728,-0.06040388503789032,-0.5549762894133994,-0.025092912922934037,0.837,11409.688743168099,500,plateau_includes_U0;wide_plateau;low_peak_significance;realization_limit_exceeded,,,unresolved
6,6,3,1.0,2.4,200,41,0.0,1.0,0.5073230954219177,0.5258492257835321,0.4989999177157501,0.55504073386791,weighted_loess_quadratic,0.09007760366967657,9,1001,0.09007760366967657,0.07868138324129101,0.07683695240889711,0.001844430832393898,True,7,0.09,,0.014063360160448757,0.15285173035212696,0.8385,0.1387883701916782,0.012500000000000011,False,False,0.0,0.125,0.125,6,True,8.089347946310665e-05,0.00022769494453520552,0.35527130226028864,-0.02749334801688285,-0.907708200432974,-0.019783941021760072,0.8385,14261.074520699533,500,plateau_includes_U0;wide_plateau;low_peak_significance;realization_limit_exceeded,,,unresolved
6,6,3,1.0,2.5,200,41,0.0,1.0,0.525684029813947,0.5449416475012394,0.5168947440236032,0.5755904907107036,weighted_loess_quadratic,0.05560981623578418,9,1001,0.05560981623578418,0.0847364983549666,0.05391564834439939,0.030820850010567218,True,7,0.056,,0.010160192883399874,0.1367166342880788,0.7865,0.12655644140467892,0.012500000000000011,False,False,0.0,0.175,0.175,8,True,-2.7347259101241917e-05,0.00015653624362817656,-0.17470241055611613,-0.05508455429562487,-1.2614474587578333,-0.024593996946107467,0.7865,,500,plateau_includes_U0;wide_plateau;low_peak_significance,,,unresolved
6,6,4,1.0,0.1,200,41,0.0,1.0,0.019442135855914394,0.020085143656794237,0.01921048400845153,0.021047975010618464,weighted_loess_quadratic,0.12610818181628375,9,1001,0.12610818181628375,0.132158322633806,0.13933270137443515,0.00717437874062915,True,7,0.126,0.1261052602272848,0.12538448220690168,0.12695636945690278,1.0,0.0015718872500010972,0.012500000000000011,True,False,0.125,0.125,0.0,1,False,0.002586606562309658,6.529542642635952e-05,39.61390106283852,-1.3170622778840204,-1.6022041134416365,-0.8574652780112701,1.0,1.1470366111422337,500,,0.1066631243713704,5.486183470882545,inconsistent
6,6,4,1.0,0.2,200,41,0.0,1.0,0.03885093071910998,0.04019582906279741,0.038449593301342844,0.04211101373344599,weighted_loess_quadratic,0.1489018020532649,9,1001,0.1489018020532649,0.14579645080741588,0.15338695681403844,0.0075905060066225605,True,7,0.149,0.14907619500847832,0.13779693526029052,0.161565766708626,1.0,0.02376883144833547,0.012500000000000011,True,False,0.125,0.15,0.024999999999999994,2,False,0.0011416018033753234,7.597428690331128e-05,15.026160164269573,-0.1478624968488873,-0.4087618668790362,-0.048919363114426954,1.0,7.972168653183916,500,,0.11022526428936835,2.8371331715652,inconsistent
6,6,4,1.0,0.3,200,41,0.0,1.0,0.058193949610535776,0.06017093260978329,0.05756608777388701,0.06306002948966534,weighted_loess_quadratic,0.1656336153243412,9,1001,0.1656336153243412,0.16437607799805296,0.16382725098981718,0.0005488270082357749,True,7,0.166,0.16505038956540125,0.14961383891520516,0.18428198378895164,1.0,0.034668144873746476,0.012500000000000011,True,False,0.15,0.175,0.024999999999999994,2,False,0.0007138491891033322,6.687144640711939e-05,10.674947641439577,-0.06234488216086903,-0.2995766027139447,-0.04743995842002777,1.0,15.795777148774782,500,,0.10685643995486546,1.8362121950822108,inconsistent
6,6,4,1.0,0.4,200,41,0.0,1.0,0.07744086233420082,0.08010150448648448,0.07662718584909099,0.08388664962794226,weighted_loess_quadratic,0.16402453220171165,9,1001,0.16402453220171165,0.16238570725427817,0.16243583209262513,5.012483834695991e-05,True,7,0.164,0.16397327043543847,0.15185485389053938,0.17376827337449402,1.0,0.021913419483954644,0.012500000000000011,True,False,0.15,0.175,0.024999999999999994,2,False,0.0005644744298142074,7.141582924759426e-05,7.904052025457961,-0.0737219453453915,-0.29874186361024946,-0.05985190291025487,1.0,28.811968066894472,500,,0.08653240810123765,1.1173998518740882,inconsistent
6,6,4,1.0,0.5,200,41,0.0,1.0,0.09656388702334841,0.09989804232846312,0.09555828449746347,0.10462804363710995,weighted_loess_quadratic,0.15692178950991287,9,1001,0.15692178950991287,0.15841889398395187,0.15305026492205734,0.005368629061894531,True,7,0.157,0.15698592109499532,0.14687333381094572,0.16979925213622754,1.0,0.02292591832528182,0.012500000000000011,True,False,0.15,0.175,0.024999999999999994,2,False,0.00041884547281630433,6.899287018441649e-05,6.070851548815685,-0.19695388834312197,-0.2747985691756333,-0.06699253771381453,1.0,48.83973274638602,500,,0.06042203407164691,0.62572081483254,inconsistent
6,6,4,1.0,0.6,200,41,0.0,1.0,0.11553870172243014,0.11952848169284737,0.1143020414848671,0.12522559514389303,weighted_loess_quadratic,0.14239191322558695,9,1001,0.14239191322558695,0.137389917625187,0.1389047834239784,0.0015148657987913983,True,7,0.14200000000000002,0.14236045089201602,0.12335348908185075,0.15880300164874733,1.0,0.03544951256689659,0.012500000000000011,True,False,0.125,0.15,0.024999999999999994,2,False,0.00030894815011544007,7.177380371192306e-05,4.304469515862062,-0.0626141882533928,-0.28170483102394134,-0.03944582930475312,1.0,97.14785861662271,500,,0.02682174916958588,0.23214514937187347,consistent
