L,N,nmax,filling,W_over_t,realizations,U_points,entropy_peak_method,U_S_loess_over_t,U_S_grid_max_over_t,U_S_local_quadratic_over_t,U_S_smoothed_over_t,U_S_candidate_over_t,U_S_star_over_t,U_S_ci95_low,U_S_ci95_high,bootstrap_valid_fraction,bootstrap_ci_width_over_t,grid_error_over_t,peak_resolved,peak_at_boundary,plateau_U_low_over_t,plateau_U_high_over_t,peak_height_delta_entropy_norm,peak_height_paired_sem,peak_significance_z,curvature,unresolved_reasons
6,6,4,1.0,1.4,200,41,weighted_loess_quadratic,0.17646008610494454,0.176,0.17615485452650784,0.17457523893627827,0.17646008610494454,0.17648737511468726,0.15812224463627086,0.1945153561085088,1.0,0.03639311147223795,0.012500000000000011,True,False,0.175,0.175,0.0010866330522498564,0.00023890657999797745,4.548359665351434,-0.3959960072647867,
6,6,4,1.0,1.5,200,41,weighted_loess_quadratic,0.1809420887260658,0.181,0.1789033597445692,0.1803974930174878,0.1809420887260658,0.18025433186093257,0.1496190074037015,0.2105160578544335,1.0,0.060897050450732015,0.012500000000000011,True,False,0.175,0.2,0.001198108055706441,0.0002734703701986206,4.381125658462594,-0.10460859889965791,
6,6,4,1.0,1.6,200,41,weighted_loess_quadratic,0.1965912427200096,0.197,0.1955711444751995,0.1924522779166135,0.1965912427200096,0.19659984085822538,0.17019754894605274,0.21139573205911918,1.0,0.041198183113066444,0.012500000000000011,True,False,0.175,0.225,0.001519835495745543,0.0003696846113421579,4.111167868815817,-0.37790745483118565,
6,6,4,1.0,1.7,200,41,weighted_loess_quadratic,0.19862428089791595,0.199,0.19685526622405775,0.19584474010462394,0.19862428089791595,0.19877013853777842,0.16781560423495392,0.2206815481582144,1.0,0.05286594392326047,0.012500000000000011,True,False,0.175,0.225,0.001842993167760311,0.00041150940129023293,4.4786174069944735,-0.4157938097322293,
6,6,4,1.0,1.8,200,41,weighted_loess_quadratic,0.20723989246377716,0.20700000000000002,0.21055736966744903,0.2113646892804207,0.20723989246377716,0.20718017030532365,0.18310909380374255,0.24103282382750188,1.0,0.057923730023759334,0.012500000000000011,True,False,0.2,0.225,0.0020402211501139994,0.00044928800449872577,4.541009618964322,-0.2536384048189631,
6,6,4,1.0,1.9,200,41,weighted_loess_quadratic,0.21370613507433023,0.213,0.21640702020515634,0.2165960235008444,0.21370613507433023,,0.1751521636066845,0.2540965283146685,1.0,0.078944364707984,0.012500000000000011,False,False,0.175,0.275,0.0022542500966575103,0.0005653628025345262,3.9872628452945404,-0.6859259150409754,wide_plateau
6,6,4,1.0,2.0,200,41,weighted_loess_quadratic,0.2182578400909793,0.218,0.21995527215003863,0.22328064221732133,0.2182578400909793,,0.17579522023624639,0.26092552884964987,1.0,0.08513030861340348,0.012500000000000011,False,False,0.175,0.275,0.0026363204528179612,0.0006487894624588976,4.0634452397336505,-0.23107185137201017,wide_plateau
6,6,4,1.0,2.1,200,41,weighted_loess_quadratic,0.23359128679233757,0.234,0.23802690653015368,0.2322827092075899,0.23359128679233757,0.23373503983829658,0.2089739365443326,0.25897592483995757,1.0,0.050001988295624966,0.012500000000000011,True,False,0.225,0.25,0.0030811143427271104,0.0007062877890211182,4.362406359874054,-0.3124525884402133,
6,6,4,1.0,2.2,200,41,weighted_loess_quadratic,0.23102177380915104,0.231,0.23892479352434742,0.23519460194138286,0.23102177380915104,0.2310445952666811,0.211547009964394,0.26452385752897795,1.0,0.052976847564583956,0.012500000000000011,True,False,0.225,0.275,0.0033076711053218917,0.000757213129718838,4.368216787986849,-0.5873904155534158,
6,6,4,1.0,2.3,200,41,weighted_loess_quadratic,0.2420264618150573,0.242,0.24038204463280713,0.23926496376608447,0.2420264618150573,0.241176038793259,0.22014076174426542,0.2555667789633022,1.0,0.03542601721903679,0.012500000000000011,True,False,0.225,0.25,0.003702292866141998,0.000898045884444231,4.122609913671857,-0.2939987288952072,
6,6,4,1.0,2.4,200,41,weighted_loess_quadratic,0.24741616219902288,0.247,0.24931030920466776,0.24657376894715835,0.24741616219902288,0.24733964468208536,0.22326128369569617,0.2661555152958589,1.0,0.04289423160016273,0.012500000000000011,True,False,0.225,0.275,0.0039022482426349734,0.0009577959689388547,4.074195725586825,-0.6932961101220577,
6,6,4,1.0,2.5,200,41,weighted_loess_quadratic,0.2492033817623484,0.25,0.24937456552205522,0.24934576845375234,0.2492033817623484,0.24909872993712204,0.22327089792018698,0.27178649847469927,1.0,0.04851560055451229,0.012500000000000011,True,False,0.225,0.25,0.0043802186993462024,0.0010062372978613524,4.353067321849308,-0.9478515330522166,
6,6,5,1.0,0.1,200,41,weighted_loess_quadratic,0.2038723318730645,0.20400000000000001,0.21802224386977417,0.21821180108224314,0.2038723318730645,0.20387831820692126,0.20272183060965138,0.2217807887098909,1.0,0.019058958100239526,0.012500000000000011,True,False,0.2,0.2,0.005026822609252526,0.00015819423738666264,31.776268796478536,-1.4296173864734294,
6,6,5,1.0,0.2,200,41,weighted_loess_quadratic,0.2043886901267026,0.20400000000000001,0.21065757314575861,0.20773782071556837,0.2043886901267026,0.20439802983224248,0.20202780848811097,0.20861409515826823,1.0,0.00658628667015726,0.012500000000000011,True,False,0.2,0.225,0.0034276918768708325,0.00014832106015775883,23.109947253781993,-0.6491824033096001,
