L,N,nmax,W_over_t,observable,U_peak,peak_value,curvature,grid_argmax,fit_window_spread,quality_flag,fit_method,U_peak_ci_low,U_peak_ci_high,bootstrap_valid,n_disorder
7,7,7,1.7000000000000002,Sstar,nan,1.5160419944374905,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,7,7,1.7000000000000002,M_graph_sum,nan,5.871578509603154,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,7,7,1.7000000000000002,S2_graph_sum,0.017742621831135064,4.230172389131234,-259.1999103315994,0.02,0.0016868438383554583,unstable_bootstrap,local_smooth_quadratic_3_5_7_stability,0.016597483635284915,0.02368986473772273,301,300
7,7,7,1.7000000000000002,M_graph_per_edge,nan,0.8594019237179372,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,7,7,1.7000000000000002,S2_graph_per_edge,nan,0.6183090667889185,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,7,7,1.8,M_existing,0.2793234316655108,0.9302662375872661,-1.4125903478522794,0.28,3.485375296302662e-05,ok,local_smooth_quadratic_3_5_7_stability,0.2694550386438441,0.2896825164306561,1000,300
7,7,7,1.8,S2_existing,0.2821792511627439,0.6569839679109419,-0.7502236650115899,0.28,2.9500704845808468e-05,ok,local_smooth_quadratic_3_5_7_stability,0.27232500127499404,0.2924076553463969,1000,300
7,7,7,1.8,Sstar,nan,1.5103034063635956,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,7,7,1.8,M_graph_sum,0.018891682344319868,5.798939294404881,-385.1411957884402,0.02,0.0015987523566504645,unstable_bootstrap,local_smooth_quadratic_3_5_7_stability,0.01802403650189425,0.023729193115257608,328,300
7,7,7,1.8,S2_graph_sum,0.019449780624698484,4.1892963063468756,-281.166618028771,0.02,0.0014866704548130473,unstable_bootstrap,local_smooth_quadratic_3_5_7_stability,0.018096636879864524,0.024203558591363104,398,300
7,7,7,1.8,M_graph_per_edge,nan,0.8484819590205155,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,7,7,1.8,S2_graph_per_edge,nan,0.6121691564829299,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,7,7,1.9000000000000001,M_existing,0.29321711651415105,0.9239867425363668,-1.363465140089,0.295,3.585013946061366e-05,ok,local_smooth_quadratic_3_5_7_stability,0.282689080092926,0.3040598038982145,1000,300
7,7,7,1.9000000000000001,S2_existing,0.29644065422763555,0.6536128409942344,-0.7278002770573795,0.295,3.03706395478609e-05,ok,local_smooth_quadratic_3_5_7_stability,0.28606926391103854,0.30732775429154663,1000,300
7,7,7,1.9000000000000001,Sstar,nan,1.5049004302826914,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,7,7,1.9000000000000001,M_graph_sum,nan,5.715727747725742,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,7,7,1.9000000000000001,S2_graph_sum,0.020292644563086444,4.142326734519929,-264.8521875737539,0.02,0.0016456024856902306,unstable_bootstrap,local_smooth_quadratic_3_5_7_stability,0.01847480265496864,0.025019379460802186,438,300
7,7,7,1.9000000000000001,M_graph_per_edge,nan,0.8373140554790104,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,7,7,1.9000000000000001,S2_graph_per_edge,nan,0.6058589167554791,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,7,7,2.0,M_existing,0.30694987041607585,0.9176240065521966,-1.324872216261466,0.305,3.615910057896965e-05,ok,local_smooth_quadratic_3_5_7_stability,0.2957428030973657,0.3183027495218594,1000,300
7,7,7,2.0,S2_existing,0.31055594823873806,0.650179442869665,-0.7056355179872126,0.31,3.11738805284234e-05,ok,local_smooth_quadratic_3_5_7_stability,0.2995904453998209,0.3220940132116756,1000,300
7,7,7,2.0,Sstar,nan,1.4986387724894865,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,7,7,2.0,M_graph_sum,nan,5.637289016825436,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,7,7,2.0,S2_graph_sum,nan,4.094957735464141,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,7,7,2.0,M_graph_per_edge,nan,0.8260199427558178,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,7,7,2.0,S2_graph_per_edge,nan,0.599437949199753,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,7,7,2.1,M_existing,0.32052887207810865,0.9111949637741247,-1.2775635087442812,0.32,3.7010027739925455e-05,ok,local_smooth_quadratic_3_5_7_stability,0.30862825972017677,0.33251454284733245,1000,300
7,7,7,2.1,S2_existing,0.3245287863041333,0.6466927612183613,-0.6837930683431547,0.325,3.191439568339671e-05,ok,local_smooth_quadratic_3_5_7_stability,0.312918339954573,0.3365595357858421,1000,300
7,7,7,2.1,Sstar,nan,1.4924946352467934,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,7,7,2.1,M_graph_sum,nan,5.5597845088662,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,7,7,2.1,S2_graph_sum,nan,4.050442265393021,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,7,7,2.1,M_graph_per_edge,nan,0.8149857835736608,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,7,7,2.1,S2_graph_per_edge,nan,0.5931152904579695,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,7,7,2.2,M_existing,0.33395289177439214,0.9047153099105892,-1.231336234123939,0.335,3.779392002217774e-05,ok,local_smooth_quadratic_3_5_7_stability,0.32138016109588957,0.3465878588950128,1000,300
7,7,7,2.2,S2_existing,0.33836277646391905,0.6431610746758083,-0.6623263138701084,0.34,3.259617335726883e-05,ok,local_smooth_quadratic_3_5_7_stability,0.3260892315789314,0.3508770882962117,1000,300
7,7,7,2.2,Sstar,nan,1.4864257325222918,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,7,7,2.2,M_graph_sum,nan,5.484849312858481,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,7,7,2.2,S2_graph_sum,nan,4.007341645291748,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,7,7,2.2,M_graph_per_edge,nan,0.8037710402116931,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,7,7,2.2,S2_graph_per_edge,nan,0.5866648774202414,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,7,7,2.3,M_existing,0.34722768343515187,0.8981992172113722,-1.195388711024089,0.34500000000000003,3.794276149382547e-05,ok,local_smooth_quadratic_3_5_7_stability,0.33404368373753185,0.36042679323344745,1000,300
7,7,7,2.3,S2_existing,0.3520642188566919,0.6395920416449599,-0.6455310575801124,0.35000000000000003,3.2750129273173556e-05,ok,local_smooth_quadratic_3_5_7_stability,0.33910837167826574,0.36518396616476145,1000,300
7,7,7,2.3,Sstar,nan,1.4797944419313138,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,7,7,2.3,M_graph_sum,nan,5.409370341295345,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,7,7,2.3,S2_graph_sum,0.021774609493915145,3.9638466281739975,-130.855961116814,0.02,0.004602209013757633,unstable_bootstrap,local_smooth_quadratic_3_5_7_stability,0.01653318962088943,0.029576871838533286,426,300
7,7,7,2.3,M_graph_per_edge,nan,0.7926083416717498,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,7,7,2.3,S2_graph_per_edge,nan,0.5802048300564577,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,7,7,2.4000000000000004,M_existing,0.36036752150900725,0.8916590705900721,-1.151430285376079,0.36,3.860880189676674e-05,ok,local_smooth_quadratic_3_5_7_stability,0.3465599513033503,0.37410627706940947,1000,300
7,7,7,2.4000000000000004,S2_existing,0.36564064377583366,0.6359925081840102,-0.6248960496605671,0.365,3.3329565128414895e-05,ok,local_smooth_quadratic_3_5_7_stability,0.3519905009611058,0.37940056031682323,1000,300
7,7,7,2.4000000000000004,Sstar,nan,1.4738127600937578,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,7,7,2.4000000000000004,M_graph_sum,0.023322469742629165,5.337016201617437,-245.62265892151578,0.025,0.0015378458444403297,unstable_bootstrap,local_smooth_quadratic_3_5_7_stability,0.016452837668449998,0.02921941060821087,440,300
7,7,7,2.4000000000000004,S2_graph_sum,0.024026163970397935,3.9240056879029157,-179.668107553674,0.025,0.0012998964517571092,unstable_bootstrap,local_smooth_quadratic_3_5_7_stability,0.016952061393022626,0.030229217416538706,503,300
7,7,7,2.4000000000000004,M_graph_per_edge,nan,0.7817899677776903,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,7,7,2.4000000000000004,S2_graph_per_edge,nan,0.5738993002780868,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,7,7,2.5,M_existing,0.3733647688439814,0.8851063229248247,-1.1087292973652314,0.375,3.9222134552319154e-05,ok,local_smooth_quadratic_3_5_7_stability,0.35894934758767405,0.3876417519659614,1000,300
7,7,7,2.5,S2_existing,0.3790896137391139,0.6323688914788826,-0.6047355161441121,0.38,3.386140421041128e-05,ok,local_smooth_quadratic_3_5_7_stability,0.36476023809092645,0.3934867442026393,1000,300
7,7,7,2.5,Sstar,nan,1.4680579652327417,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,7,7,2.5,M_graph_sum,0.01946623791710328,5.265517840419968,-113.59194028148084,0.02,0.005359661728028459,unstable_bootstrap,local_smooth_quadratic_3_5_7_stability,0.01582025065458166,0.029232665783785302,415,300
7,7,7,2.5,S2_graph_sum,0.022816599974682158,3.8826840067647845,-153.67431138241625,0.025,0.0021691319035410245,unstable_bootstrap,local_smooth_quadratic_3_5_7_stability,0.015663392085726008,0.029778183167536956,478,300
7,7,7,2.5,M_graph_per_edge,nan,0.7716565656299222,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,7,7,2.5,S2_graph_per_edge,nan,0.5679675451519268,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
