L,N,nmax,filling,U,W,r_mean,r_mean_stderr,r_mean_n,onsite_pair_density,onsite_pair_density_stderr,onsite_pair_density_n,onsite_pair_variance,onsite_pair_variance_stderr,onsite_pair_variance_n,charge_fluctuation,charge_fluctuation_stderr,charge_fluctuation_n,fock_entropy_normalized,fock_entropy_normalized_stderr,fock_entropy_normalized_n,ipr,ipr_stderr,ipr_n,pr,pr_stderr,pr_n,pr_normalized,pr_normalized_stderr,pr_normalized_n,entanglement_entropy,entanglement_entropy_stderr,entanglement_entropy_n,diag_std,diag_std_stderr,diag_std_n,disorder_diag_std,disorder_diag_std_stderr,disorder_diag_std_n,interaction_diag_std,interaction_diag_std_stderr,interaction_diag_std_n,connectivity_mean,connectivity_mean_stderr,connectivity_mean_n,Nres_mean_l1.0,Nres_mean_l1.0_stderr,Nres_mean_l1.0_n,Nres_mean_l2.0,Nres_mean_l2.0_stderr,Nres_mean_l2.0_n,fres_l1.0,fres_l1.0_stderr,fres_l1.0_n,fres_l2.0,fres_l2.0_stderr,fres_l2.0_n
8,4,4,0.5,1.0,0.1,0.345491485534966,0.0016119475334616293,500,0.283906710243984,1.5879602583499054e-05,500,2.59987562766706,0.0007261546172216478,500,0.528798737845884,3.776144927638332e-05,500,0.848956542779456,4.899619905087992e-05,500,0.011314394030592598,4.424689215208376e-06,500,94.2670507124112,0.027783583354917558,500,0.285657729431556,8.419267683253908e-05,500,nan,nan,0,2.4324222740167802,5.3822496566228966e-05,500,0.12407020830468442,0.0010752528896237482,500,2.429137546509999,3.976032667870345e-17,500,5.818181818179999,3.976032667870345e-17,500,3.103030303030001,3.976032667870345e-17,500,5.13939393939,0.0,500,0.533333333333,0.0,500,0.8833333333330001,4.9700408348379315e-18,500
8,4,4,0.5,2.0,0.1,0.38606141676305,0.002030759813468367,500,0.257696054350346,7.548846351309862e-06,500,1.1369716715672,0.00036361152847742346,500,0.495048287765124,8.688064938626709e-05,500,0.810906992228098,6.832649607904003e-05,500,0.0161215527061944,1.8420627535369883e-05,500,74.27345824248602,0.06908000489748005,500,0.225071085583294,0.00020933334817348505,500,nan,nan,0,4.85988377243954,2.772584497072283e-05,500,0.12247601415042039,0.0011266597543309403,500,4.858275093019998,7.95206533574069e-17,500,5.818181818179999,3.976032667870345e-17,500,3.0060606060600006,1.9880163339351726e-17,500,3.103030303030001,3.976032667870345e-17,500,0.5166666666669999,4.9700408348379315e-18,500,0.533333333333,0.0,500
8,4,4,0.5,3.0,0.1,0.40002277127217994,0.0014735348162915973,500,0.26051349463934603,1.6759434109179924e-07,500,0.574838573234526,0.0003281198972776672,500,0.483839570079748,0.0001738550923973432,500,0.777818645316732,0.00010666862436245978,500,0.0243437949082376,8.45843663855615e-05,500,63.6693761802778,0.06819466434938264,500,0.192937503576604,0.00020665049802906648,500,nan,nan,0,7.28845830091458,1.711719857912821e-05,500,0.12115093190484759,0.0010631591213770826,500,7.287412639530003,1.1928098003611036e-16,500,5.818181818179999,3.976032667870345e-17,500,3.0060606060600006,1.9880163339351726e-17,500,3.0060606060600006,1.9880163339351726e-17,500,0.5166666666669999,4.9700408348379315e-18,500,0.5166666666669999,4.9700408348379315e-18,500
8,4,4,0.5,4.0,0.1,0.40700986132435796,0.0014100598353660929,500,0.26230589356018397,1.7098512700904001e-07,500,0.337659980933444,4.228979141954393e-06,500,0.47603330089402196,0.00023063455849582358,500,0.7554014197893301,0.00014952282397225452,500,0.033731796205477,0.00015696948010123692,500,58.9025351236282,0.06622119980839847,500,0.17849253067765397,0.00020067030245003186,500,nan,nan,0,9.71737366003718,1.3413507596678243e-05,500,0.12417644744501681,0.0010814807773689623,500,9.716550186029998,7.95206533574069e-17,500,5.818181818179999,3.976032667870345e-17,500,3.0060606060600006,1.9880163339351726e-17,500,3.0060606060600006,1.9880163339351726e-17,500,0.5166666666669999,4.9700408348379315e-18,500,0.5166666666669999,4.9700408348379315e-18,500
8,4,4,0.5,5.0,0.1,0.39600544320719994,0.0015702602873825357,500,0.262741593337124,1.6322132371345372e-07,500,0.224029290548392,2.4497737290184866e-06,500,0.472353575379338,0.00023156140818547847,500,0.74263034431509,0.00015908908374256798,500,0.0399403338845094,0.00018808693381893897,500,56.0063563094334,0.0611613851531725,500,0.169716231240726,0.00018533753076774284,500,nan,nan,0,12.1463375711884,1.0871452804719536e-05,500,0.12335967680338279,0.0010672252754590356,500,12.145687732499999,7.95206533574069e-17,500,5.818181818179999,3.976032667870345e-17,500,3.0060606060600006,1.9880163339351726e-17,500,3.0060606060600006,1.9880163339351726e-17,500,0.5166666666669999,4.9700408348379315e-18,500,0.5166666666669999,4.9700408348379315e-18,500
8,4,4,0.5,6.0,0.1,0.411246256864864,0.0016979524352141234,500,0.26300096780185006,1.3949769600665676e-07,500,0.15893526391076596,1.8088826486233359e-06,500,0.47020465855792,0.00025573006732021095,500,0.734561085002512,0.00018997958180099118,500,0.044413361782364,0.0002140711928776228,500,54.7382150530932,0.06996644584494967,500,0.165873378948778,0.0002120195328637716,500,nan,nan,0,14.5753567103032,8.525864562361044e-06,500,0.12228312965629899,0.0010385266030056215,500,14.574825279099997,1.590413067148138e-16,500,5.818181818179999,3.976032667870345e-17,500,3.0060606060600006,1.9880163339351726e-17,500,3.0060606060600006,1.9880163339351726e-17,500,0.5166666666669999,4.9700408348379315e-18,500,0.5166666666669999,4.9700408348379315e-18,500
8,4,4,0.5,7.0,0.1,0.416030588463932,0.0015361645704154731,500,0.263163457392724,1.27512286727851e-07,500,0.11839222011351001,1.632489805066134e-06,500,0.467773374929026,0.00022459618033850054,500,0.728477007060034,0.00018590920719524715,500,0.047899134030188396,0.00020123354958234696,500,53.91117662863459,0.06670847625128026,500,0.163367201904952,0.0002021468977318226,500,nan,nan,0,17.004425261173,7.277878130945715e-06,500,0.1232709691083286,0.0010315507878244814,500,17.003962825600002,1.590413067148138e-16,500,5.818181818179999,3.976032667870345e-17,500,3.0060606060600006,1.9880163339351726e-17,500,3.0060606060600006,1.9880163339351726e-17,500,0.5166666666669999,4.9700408348379315e-18,500,0.5166666666669999,4.9700408348379315e-18,500
8,4,4,0.5,8.0,0.1,0.40483327069112,0.0014471191721374486,500,0.263271025405014,1.1625784406849745e-07,500,0.09149776391883362,1.4539102289953908e-06,500,0.46648898937702404,0.00024046598410419276,500,0.724711704296842,0.00021518513136762062,500,0.050385335746486994,0.00022140664791756576,500,53.7273683439526,0.07239867818474112,500,0.16281020710286997,0.0002193899338923811,500,nan,nan,0,19.433494046122995,6.696107808555954e-06,500,0.12130130313805759,0.0010844002422069133,500,19.4331003721,0.0,500,5.818181818179999,3.976032667870345e-17,500,3.0060606060600006,1.9880163339351726e-17,500,3.0060606060600006,1.9880163339351726e-17,500,0.5166666666669999,4.9700408348379315e-18,500,0.5166666666669999,4.9700408348379315e-18,500
8,4,4,0.5,9.0,0.1,0.40176339807628403,0.0013490632594491626,500,0.26334521940764,1.1407168902725405e-07,500,0.0727772087469478,1.473424863770667e-06,500,0.46483864300464595,0.00021257957750621287,500,0.72119753086957,0.00020650584281527035,500,0.0529062745713414,0.000195844713449356,500,53.4780717833788,0.07486806745443308,500,0.162054762979942,0.000226872931678832,500,nan,nan,0,21.862605538661597,5.909093152976292e-06,500,0.12449147245153179,0.0010744074557127025,500,21.862237918599995,3.180826134296276e-16,500,5.818181818179999,3.976032667870345e-17,500,3.0060606060600006,1.9880163339351726e-17,500,3.0060606060600006,1.9880163339351726e-17,500,0.5166666666669999,4.9700408348379315e-18,500,0.5166666666669999,4.9700408348379315e-18,500
8,4,4,0.5,10.0,0.1,0.404272459569088,0.0012512551046213068,500,0.263399097198544,1.0187117603894574e-07,500,0.0592308113055848,1.282488668425591e-06,500,0.46341541887574206,0.0001958978010551954,500,0.7180578129805619,0.00019481208526953047,500,0.054918536149759806,0.0001940360274481801,500,53.12281269128479,0.06855142263308486,500,0.160978220276618,0.00020773158373639956,500,nan,nan,0,24.2917021111674,5.210879353830488e-06,500,0.123793982216646,0.0010446307388673574,500,24.291375465099996,1.590413067148138e-16,500,5.818181818179999,3.976032667870345e-17,500,3.0060606060600006,1.9880163339351726e-17,500,3.0060606060600006,1.9880163339351726e-17,500,0.5166666666669999,4.9700408348379315e-18,500,0.5166666666669999,4.9700408348379315e-18,500
8,5,4,0.625,1.0,0.1,0.449783383041804,0.0015610217292085658,500,0.48629720295517403,1.4569147677080571e-06,500,4.56973093818704,0.0006711859244742409,500,0.715161586300292,2.0931667642045446e-05,500,0.86911465894685,3.713040497110917e-05,500,0.00480034659558686,1.4129753118967224e-06,500,213.621888854388,0.052336087758283585,500,0.27247689904896,6.675521397667901e-05,500,nan,nan,0,3.01551237624812,5.497402270753222e-05,500,0.1407779389559778,0.0011852774144720938,500,3.0121083869699996,1.9880163339351726e-17,500,6.693877551019999,3.976032667870345e-17,500,3.2653061224499997,1.9880163339351726e-17,500,5.59183673469,0.0,500,0.4878048780490001,2.4850204174189658e-18,500,0.8353658536590002,9.940081669675863e-18,500
8,5,4,0.625,2.0,0.1,0.45664732291404,0.0011863595978439448,500,0.466025381055012,6.830081015815942e-07,500,2.13837531565682,0.001042587001353546,500,0.684028187014286,5.5349778438048174e-05,500,0.815458278598812,5.93346502435942e-05,500,0.008183057907797579,4.6430109508707935e-06,500,135.66096157023603,0.05321145281480487,500,0.17303694077839,6.787175103824364e-05,500,nan,nan,0,6.0259389972001,2.6938891358843413e-05,500,0.14168293331790183,0.0011668148963080156,500,6.024216773939999,3.976032667870345e-17,500,6.693877551019999,3.976032667870345e-17,500,3.0204081632699995,1.9880163339351726e-17,500,3.2653061224499997,1.9880163339351726e-17,500,0.4512195121950001,4.9700408348379315e-18,500,0.4878048780490001,2.4850204174189658e-18,500
8,5,4,0.625,3.0,0.1,0.44010766911312,0.0011820078311237353,500,0.463755284420572,1.6747404248910024e-06,500,1.0062304080122622,0.0004824670795462789,500,0.661872403132634,0.00016195536626401687,500,0.747428013720678,8.324161715251915e-05,500,0.014907204670199,2.418868333567299e-05,500,89.124772811842,0.07595266059862893,500,0.113679557157984,9.687839361994712e-05,500,nan,nan,0,9.03743038561076,1.8929139549188114e-05,500,0.13848869570592398,0.0012635009814534125,500,9.036325160920002,7.95206533574069e-17,500,6.693877551019999,3.976032667870345e-17,500,3.0204081632699995,1.9880163339351726e-17,500,3.0204081632699995,1.9880163339351726e-17,500,0.4512195121950001,4.9700408348379315e-18,500,0.4512195121950001,4.9700408348379315e-18,500
8,5,4,0.625,4.0,0.1,0.43505860647347006,0.0012305574849382633,500,0.463727090659818,8.963802880002143e-07,500,0.549906498825702,8.219098040987789e-05,500,0.6490913844612599,0.0001859895708739941,500,0.706113570008372,9.99216085643864e-05,500,0.0204618222827568,3.9489961428375945e-05,500,71.65617044618801,0.06988433684844518,500,0.0913981765895268,8.913818475572999e-05,500,nan,nan,0,12.049303588131599,1.4057721926415825e-05,500,0.1422589820177734,0.0012082563782230267,500,12.048433547900002,7.95206533574069e-17,500,6.693877551019999,3.976032667870345e-17,500,3.0204081632699995,1.9880163339351726e-17,500,3.0204081632699995,1.9880163339351726e-17,500,0.4512195121950001,4.9700408348379315e-18,500,0.4512195121950001,4.9700408348379315e-18,500
8,5,4,0.625,5.0,0.1,0.43901111853971,0.001309836181179263,500,0.463792166242304,5.65802759387134e-07,500,0.364621745684864,1.5366447879651347e-05,500,0.641205488683976,0.00022799788381826713,500,0.6859887671636379,0.00012040164468725799,500,0.0236062919374228,5.015651637420012e-05,500,65.0194052094638,0.07021909788633643,500,0.082932914807993,8.956517587552642e-05,500,nan,nan,0,15.0612506521584,1.1641678852294611e-05,500,0.14339098526610058,0.0012557909767919925,500,15.060541934899994,2.3856196007222073e-16,500,6.693877551019999,3.976032667870345e-17,500,3.0204081632699995,1.9880163339351726e-17,500,3.0204081632699995,1.9880163339351726e-17,500,0.4512195121950001,4.9700408348379315e-18,500,0.4512195121950001,4.9700408348379315e-18,500
8,5,4,0.625,6.0,0.1,0.445955617201754,0.001316683605289761,500,0.463872292475366,3.5290980631554025e-07,500,0.259239828355544,1.0749767518721864e-05,500,0.634952288702898,0.000267999889530359,500,0.672214842483892,0.00013801606470709862,500,0.025397365752439796,5.3888753963140825e-05,500,60.8322436760654,0.07221602592210942,500,0.0775921475460024,9.211227796196759e-05,500,nan,nan,0,18.0732375277134,9.123680513020164e-06,500,0.14331104451332705,0.0011734060723936773,500,18.072650321800005,1.590413067148138e-16,500,6.693877551019999,3.976032667870345e-17,500,3.0204081632699995,1.9880163339351726e-17,500,3.0204081632699995,1.9880163339351726e-17,500,0.4512195121950001,4.9700408348379315e-18,500,0.4512195121950001,4.9700408348379315e-18,500
8,5,4,0.625,7.0,0.1,0.444453367111224,0.0010303658165672432,500,0.46394050495114403,2.2065615862203898e-07,500,0.19345846613616,7.680663834576823e-06,500,0.6269210206664539,0.00027482596232637627,500,0.660857371619126,0.00012556843819308043,500,0.027073549758207,4.6794638735901904e-05,500,57.564935333284,0.06671263907509853,500,0.073424662414904,8.50926518814432e-05,500,nan,nan,0,21.085248609876597,7.762657751617383e-06,500,0.1414109842617496,0.0011518874503459759,500,21.0847587088,0.0,500,6.693877551019999,3.976032667870345e-17,500,3.0204081632699995,1.9880163339351726e-17,500,3.0204081632699995,1.9880163339351726e-17,500,0.4512195121950001,4.9700408348379315e-18,500,0.4512195121950001,4.9700408348379315e-18,500
8,5,4,0.625,8.0,0.1,0.44485787235427,0.0012125171459611511,500,0.463995126592238,1.418969532301581e-07,500,0.14973842451651398,5.6587022531649674e-06,500,0.6163280458424599,0.0003511830937081532,500,0.650500456460108,0.00016127903848833972,500,0.0292771373969724,6.125955964042802e-05,500,54.957981890621596,0.07095273738053691,500,0.0700994666972204,9.050094053639297e-05,500,nan,nan,0,24.0972969988028,6.97945846351551e-06,500,0.14135859718892518,0.0012149605911817717,500,24.096867095800004,1.590413067148138e-16,500,6.693877551019999,3.976032667870345e-17,500,3.0204081632699995,1.9880163339351726e-17,500,3.0204081632699995,1.9880163339351726e-17,500,0.4512195121950001,4.9700408348379315e-18,500,0.4512195121950001,4.9700408348379315e-18,500
8,5,4,0.625,9.0,0.1,0.441876297440218,0.0012731954779475617,500,0.46403895554942604,1.0421146604812294e-07,500,0.11922597621026199,4.7050982110703855e-06,500,0.606705812029046,0.000394940809946015,500,0.64125436056201,0.0001711078612561003,500,0.0315061193602228,6.78803092558626e-05,500,52.9612747770368,0.0736696512503199,500,0.067552646399284,9.396639190094129e-05,500,nan,nan,0,27.1093506062104,6.31954756863215e-06,500,0.1397923111973716,0.001263560418059547,500,27.108975482699993,3.180826134296276e-16,500,6.693877551019999,3.976032667870345e-17,500,3.0204081632699995,1.9880163339351726e-17,500,3.0204081632699995,1.9880163339351726e-17,500,0.4512195121950001,4.9700408348379315e-18,500,0.4512195121950001,4.9700408348379315e-18,500
8,5,4,0.625,10.0,0.1,0.444628317215788,0.0011473345260431245,500,0.464073974644824,7.137880120941569e-08,500,0.09713249243131279,3.627778804017818e-06,500,0.598290424452034,0.00041555163010220257,500,0.6330193407308279,0.00017344442669948768,500,0.03365410492431199,6.808033679979652e-05,500,51.14622100693481,0.06608739770701788,500,0.0652375267945594,8.429515013666575e-05,500,nan,nan,0,30.1214285136998,5.439348188975431e-06,500,0.14172159083318558,0.0011649739402024015,500,30.121083869699994,3.180826134296276e-16,500,6.693877551019999,3.976032667870345e-17,500,3.0204081632699995,1.9880163339351726e-17,500,3.0204081632699995,1.9880163339351726e-17,500,0.4512195121950001,4.9700408348379315e-18,500,0.4512195121950001,4.9700408348379315e-18,500
8,6,4,0.75,1.0,0.1,0.5000426056630081,0.001136008861081969,500,0.71363588057656,8.362271331269976e-06,500,6.60318074547374,0.0005667235929058286,500,0.895741604430644,1.919811683109315e-05,500,0.882890157112536,3.284510573865579e-05,500,0.002323507536663,1.002884783093518e-06,500,441.47486775877803,0.132450375851595,500,0.26723660275953204,8.01757723073525e-05,500,nan,nan,0,3.40821652497288,6.27609082168561e-05,500,0.1585254597147798,0.0013558805521112652,500,3.4043933611799995,1.9880163339351726e-17,500,7.4576271186400005,3.976032667870345e-17,500,3.409200968519999,3.976032667870345e-17,500,5.966101694919999,3.976032667870345e-17,500,0.4571428571430001,4.9700408348379315e-18,500,0.8,0.0,500
8,6,4,0.75,2.0,0.1,0.500321448259128,0.0009837679822168992,500,0.6960118640035621,1.8422018312741315e-06,500,3.05364718895824,0.0008405656816266987,500,0.8671293672623201,5.093677870512774e-05,500,0.828164352669422,5.007701242895543e-05,500,0.004431317764840679,2.3672195768560355e-06,500,256.25692170453004,0.07685434893946072,500,0.15511920200032803,4.652200298993798e-05,500,nan,nan,0,6.81064992977992,2.920749880894265e-05,500,0.1567519428949982,0.0012701992017122542,500,6.808786722349999,3.976032667870345e-17,500,7.4576271186400005,3.976032667870345e-17,500,2.9830508474599995,1.9880163339351726e-17,500,3.409200968519999,3.976032667870345e-17,500,0.4,0.0,500,0.4571428571430001,4.9700408348379315e-18,500
8,6,4,0.75,3.0,0.1,0.483737517764506,0.0008571638307071754,500,0.700421374818072,1.7784975425095983e-06,500,1.4600003306006002,0.0006896269156689027,500,0.842150524786444,0.00014022478881994566,500,0.743928450578754,5.2709130970689446e-05,500,0.0118639521974198,1.8063631348655325e-05,500,137.146659785614,0.05608138380858072,500,0.08301855919225881,3.3947568890992235e-05,500,nan,nan,0,10.2144164915454,2.0943050155778198e-05,500,0.1557484733958574,0.0014152589965756286,500,10.213180083499996,1.590413067148138e-16,500,7.4576271186400005,3.976032667870345e-17,500,2.9830508474599995,1.9880163339351726e-17,500,3.00242130751,0.0,500,0.4,0.0,500,0.40259740259700005,2.4850204174189658e-18,500
8,6,4,0.75,4.0,0.1,0.479404588032648,0.0008093079678800039,500,0.7042397719020901,3.2801276553370716e-07,500,0.771726050380642,0.00013858511015426444,500,0.8214640973459221,0.00022048175631551149,500,0.689913765928574,7.476348792799787e-05,500,0.0190396757083426,3.368348029048908e-05,500,99.1638843812662,0.05813706976216285,500,0.0600265643954368,3.5191930848600954e-05,500,nan,nan,0,13.6184899708102,1.5644430401997416e-05,500,0.1549243425805698,0.0013878468198364469,500,13.617573444699998,7.95206533574069e-17,500,7.4576271186400005,3.976032667870345e-17,500,2.9830508474599995,1.9880163339351726e-17,500,2.9830508474599995,1.9880163339351726e-17,500,0.4,0.0,500,0.4,0.0,500
8,6,4,0.75,5.0,0.1,0.48230794423115003,0.0008305819641925804,500,0.705426260342786,2.8360784588456413e-07,500,0.50548528274408,1.0181332905110494e-05,500,0.803116124466816,0.00027997463182252637,500,0.661169489527088,9.723849530175014e-05,500,0.0243670493958586,4.832029459326105e-05,500,85.1793126048178,0.06213186138922446,500,0.0515613272426248,3.761008558672163e-05,500,nan,nan,0,17.0227180444672,1.2402287208481377e-05,500,0.156976844238275,0.0013681372576531687,500,17.021966805900004,1.590413067148138e-16,500,7.4576271186400005,3.976032667870345e-17,500,2.9830508474599995,1.9880163339351726e-17,500,2.9830508474599995,1.9880163339351726e-17,500,0.4,0.0,500,0.4,0.0,500
8,6,4,0.75,6.0,0.1,0.48189993274060394,0.0006847846209805539,500,0.706092694970054,4.758157775838332e-07,500,0.36001478038852,6.106856605912856e-06,500,0.7853736783830321,0.00034764015922319536,500,0.63888515837148,0.00011757141162524453,500,0.0290778012168686,6.471803273618158e-05,500,75.42523242821359,0.06103198857019554,500,0.04565692035606119,3.6944303008517566e-05,500,nan,nan,0,20.426983528523998,9.87850489795908e-06,500,0.1569227637851356,0.0012987545922033892,500,20.426360167100007,3.180826134296276e-16,500,7.4576271186400005,3.976032667870345e-17,500,2.9830508474599995,1.9880163339351726e-17,500,2.9830508474599995,1.9880163339351726e-17,500,0.4,0.0,500,0.4,0.0,500
8,6,4,0.75,7.0,0.1,0.47999635862168194,0.0006860887899950374,500,0.70649689867752,2.2320814967829915e-07,500,0.269061329962464,3.700270475044558e-06,500,0.7686431497064,0.00044516389590791675,500,0.6214381472855139,0.0001512521768777454,500,0.03315211169994559,9.07803166982405e-05,500,68.71534820570422,0.06581052200845335,500,0.041595247097881795,3.983687772911498e-05,500,nan,nan,0,23.8312744530544,8.758934838700564e-06,500,0.1546428297830826,0.0013533649220427992,500,23.830753528199995,1.590413067148138e-16,500,7.4576271186400005,3.976032667870345e-17,500,2.9830508474599995,1.9880163339351726e-17,500,2.9830508474599995,1.9880163339351726e-17,500,0.4,0.0,500,0.4,0.0,500
8,6,4,0.75,8.0,0.1,0.47527825093994197,0.000873610709871489,500,0.70675454917002,2.19145464299414e-07,500,0.208480304851184,3.0060344568873565e-06,500,0.750959434499328,0.0005455639668064278,500,0.606005436642362,0.00018298644983883271,500,0.0371465240668834,0.00011125206010800306,500,63.3069978173132,0.0779921086441809,500,0.0383214272501898,4.721071951820384e-05,500,nan,nan,0,27.2356137733344,7.901024508668198e-06,500,0.156337692198367,0.0014085905742514601,500,27.235146889399996,1.590413067148138e-16,500,7.4576271186400005,3.976032667870345e-17,500,2.9830508474599995,1.9880163339351726e-17,500,2.9830508474599995,1.9880163339351726e-17,500,0.4,0.0,500,0.4,0.0,500
8,6,4,0.75,9.0,0.1,0.47452879094197997,0.0007609311846237962,500,0.70693422860591,2.083185979388495e-07,500,0.166206497396588,1.8584973423720573e-06,500,0.734184825490364,0.0006222340039103762,500,0.5931592514279359,0.00021221883282432686,500,0.040942592985033596,0.00013210824386079807,500,59.633968969421794,0.08324165415270629,500,0.0360980441703524,5.038841050405598e-05,500,nan,nan,0,30.639939173520602,6.690754502983193e-06,500,0.1534939205645904,0.0013320679607220236,500,30.639540250600003,1.590413067148138e-16,500,7.4576271186400005,3.976032667870345e-17,500,2.9830508474599995,1.9880163339351726e-17,500,2.9830508474599995,1.9880163339351726e-17,500,0.4,0.0,500,0.4,0.0,500
8,6,4,0.75,10.0,0.1,0.471443514776634,0.0006951772290430635,500,0.707065391139486,2.1270336444514524e-07,500,0.135560132688118,1.7129412145795716e-06,500,0.716046918677726,0.0006482345590341897,500,0.58108878302278,0.00022323192797010422,500,0.044980661180663004,0.0001476071566580967,500,56.19237929779881,0.08196237323768861,500,0.0340147574441886,4.9614027383515685e-05,500,nan,nan,0,34.044309795522196,5.942756747297129e-06,500,0.15736405860995684,0.0013053471884047372,500,34.04393361180001,3.180826134296276e-16,500,7.4576271186400005,3.976032667870345e-17,500,2.9830508474599995,1.9880163339351726e-17,500,2.9830508474599995,1.9880163339351726e-17,500,0.4,0.0,500,0.4,0.0,500
8,7,4,0.875,1.0,0.1,0.5175060778147059,0.0007265962564788566,500,0.975438884816074,1.378920801481566e-06,500,8.7076039932771,0.000468214627974383,500,1.0803651640955199,7.976054039813924e-06,500,0.8941636734611099,1.834663708784342e-05,500,0.0011869285032306198,3.4974969304823245e-07,500,852.92569939535,0.1835228495703917,500,0.271286800062134,5.837240762384767e-05,500,nan,nan,0,3.7145149455563002,6.632600244283044e-05,500,0.16921902188601978,0.0014858076836036154,500,3.7105103144900005,1.9880163339351726e-17,500,8.122137404580002,7.95206533574069e-17,500,3.5521628498700006,1.9880163339351726e-17,500,6.26972010178,0.0,500,0.43734335839600014,4.9700408348379315e-18,500,0.7719298245609998,9.940081669675863e-18,500
8,7,4,0.875,2.0,0.1,0.515762575945072,0.0005648878016669464,500,0.950877996863142,3.1387778938773873e-06,500,3.9793612800841003,0.0007146096532736563,500,1.02981553501782,8.029307265276957e-05,500,0.835617509231042,3.2407420256527796e-05,500,0.0031181994168192,2.8346548286398434e-06,500,472.39049651251,0.10833831692954927,500,0.150251430188436,3.445875220371689e-05,500,nan,nan,0,7.423042500278879,3.095238228306841e-05,500,0.1705228481598714,0.0013690110738804847,500,7.421020628980001,3.976032667870345e-17,500,8.122137404580002,7.95206533574069e-17,500,2.921119592879999,3.976032667870345e-17,500,3.5521628498700006,1.9880163339351726e-17,500,0.35964912280700007,2.4850204174189658e-18,500,0.43734335839600014,4.9700408348379315e-18,500
8,7,4,0.875,3.0,0.1,0.50822687154445,0.0005179233731293052,500,0.951087381518372,5.247200617653144e-06,500,1.9808901171700999,0.0004989040632593233,500,0.9859218912008859,0.00020051084770357047,500,0.7544769845899759,4.210946382669561e-05,500,0.00966409857534336,2.485965936046284e-05,500,237.783650325728,0.07776699156945137,500,0.0756309320374444,2.473504820890499e-05,500,nan,nan,0,11.132892050110401,2.218334362475303e-05,500,0.1710540364068126,0.0014471421800765888,500,11.131530943499998,7.95206533574069e-17,500,8.122137404580002,7.95206533574069e-17,500,2.921119592879999,3.976032667870345e-17,500,2.9821882951699994,1.9880163339351726e-17,500,0.35964912280700007,2.4850204174189658e-18,500,0.36716791979899993,2.4850204174189658e-18,500
8,7,4,0.875,4.0,0.1,0.48903142883013007,0.0005200785615766247,500,0.956164408553406,6.31882196744852e-07,500,1.05516179053054,0.0001956278311760797,500,0.9395121329112139,0.0003398775670937338,500,0.68598391734527,7.39381594658859e-05,500,0.021158189613778803,6.380456124001128e-05,500,158.498450276494,0.09169848668290305,500,0.0504129930904918,2.91661853314546e-05,500,nan,nan,0,14.8430474335766,1.6568231647607266e-05,500,0.1696124837119686,0.0014848294553130358,500,14.842041257999998,7.95206533574069e-17,500,8.122137404580002,7.95206533574069e-17,500,2.921119592879999,3.976032667870345e-17,500,2.921119592879999,3.976032667870345e-17,500,0.35964912280700007,2.4850204174189658e-18,500,0.35964912280700007,2.4850204174189658e-18,500
