L,N,nmax,filling,fixed_W,observable,U_at_maximum,maximum_value,U_at_max_Wstar,delta_U_maximum_minus_Wstar
8,6,4,0.75,2.0,Nres_mean_l1.0,1.0,2.741057304277533,1.0,0.0
8,6,4,0.75,2.0,Nres_mean_l2.0,1.0,5.0154398708637995,1.0,0.0
8,6,4,0.75,2.0,fres_l1.0,1.0,0.36755086580084,1.0,0.0
8,6,4,0.75,2.0,fres_l2.0,1.0,0.6725248917749199,1.0,0.0
8,7,4,0.875,2.0,onsite_pair_density,1.0,0.9798625425858601,2.0,-1.0
8,7,4,0.875,2.0,onsite_pair_variance,1.0,10.3302221426288,2.0,-1.0
8,7,4,0.875,2.0,charge_fluctuation,1.0,1.0737107181002,2.0,-1.0
8,7,4,0.875,2.0,fock_entropy_normalized,1.0,0.8824395341064332,2.0,-1.0
8,7,4,0.875,2.0,pr_normalized,1.0,0.23722054246768665,2.0,-1.0
8,7,4,0.875,2.0,Nres_mean_l1.0,1.0,2.9733460559797336,2.0,-1.0
8,7,4,0.875,2.0,Nres_mean_l2.0,1.0,5.389317217980866,2.0,-1.0
8,7,4,0.875,2.0,fres_l1.0,1.0,0.36607926065164664,2.0,-1.0
8,7,4,0.875,2.0,fres_l2.0,1.0,0.6635343567251599,2.0,-1.0
8,8,4,1.0,2.0,onsite_pair_density,1.0,1.2562774969333335,2.0,-1.0
8,8,4,1.0,2.0,onsite_pair_variance,1.0,11.873650887645999,2.0,-1.0
8,8,4,1.0,2.0,charge_fluctuation,1.0,1.2421381470972002,2.0,-1.0
8,8,4,1.0,2.0,fock_entropy_normalized,1.0,0.8922878916163465,2.0,-1.0
8,8,4,1.0,2.0,pr_normalized,1.0,0.24359115099316,2.0,-1.0
8,8,4,1.0,2.0,Nres_mean_l1.0,1.0,3.188685540334667,2.0,-1.0
8,8,4,1.0,2.0,Nres_mean_l2.0,1.0,5.7727951293755995,2.0,-1.0
8,8,4,1.0,2.0,fres_l1.0,1.0,0.36664258512544,2.0,-1.0
8,8,4,1.0,2.0,fres_l2.0,1.0,0.6637696012544666,2.0,-1.0
8,4,4,0.5,3.0,onsite_pair_density,1.0,0.29155231541978,2.0,-1.0
8,4,4,0.5,3.0,onsite_pair_variance,1.0,3.9130810705839334,2.0,-1.0
8,4,4,0.5,3.0,charge_fluctuation,1.0,0.48830451983296674,2.0,-1.0
8,4,4,0.5,3.0,fock_entropy_normalized,1.0,0.7848418939771401,2.0,-1.0
8,4,4,0.5,3.0,pr_normalized,1.0,0.17602115535206933,2.0,-1.0
8,4,4,0.5,3.0,Nres_mean_l1.0,1.0,1.85511111111092,2.0,-1.0
8,4,4,0.5,3.0,Nres_mean_l2.0,1.0,3.4118787878788,2.0,-1.0
8,4,4,0.5,3.0,fres_l1.0,1.0,0.31884722222221334,2.0,-1.0
8,4,4,0.5,3.0,fres_l2.0,1.0,0.5864166666666933,2.0,-1.0
8,5,4,0.625,3.0,onsite_pair_density,1.0,0.48636197831535327,1.0,0.0
8,5,4,0.625,3.0,onsite_pair_variance,1.0,6.5063646856854005,1.0,0.0
8,5,4,0.625,3.0,charge_fluctuation,1.0,0.66940753912386,1.0,0.0
8,5,4,0.625,3.0,fock_entropy_normalized,1.0,0.8156582074462934,1.0,0.0
8,5,4,0.625,3.0,pr_normalized,1.0,0.17341838374906668,1.0,0.0
8,5,4,0.625,3.0,Nres_mean_l1.0,1.0,2.1262755102041333,1.0,0.0
8,5,4,0.625,3.0,Nres_mean_l2.0,1.0,3.9477040816325992,1.0,0.0
8,5,4,0.625,3.0,fres_l1.0,1.0,0.31764481707316666,1.0,0.0
8,5,4,0.625,3.0,fres_l2.0,1.0,0.5897484756097601,1.0,0.0
8,6,4,0.75,3.0,onsite_pair_density,1.0,0.71761720442274,1.0,0.0
8,6,4,0.75,3.0,onsite_pair_variance,1.0,9.013031308755801,1.0,0.0
8,6,4,0.75,3.0,charge_fluctuation,1.0,0.8562216722832269,1.0,0.0
8,6,4,0.75,3.0,fock_entropy_normalized,1.0,0.8378921880214599,1.0,0.0
8,6,4,0.75,3.0,pr_normalized,1.0,0.17592434619542133,1.0,0.0
8,6,4,0.75,3.0,Nres_mean_l1.0,1.0,2.3633898305087335,1.0,0.0
8,6,4,0.75,3.0,Nres_mean_l2.0,1.0,4.350855528652333,1.0,0.0
