L,N,nmax,filling,U,W,r_mean,r_mean_stderr,r_mean_n,onsite_pair_density,onsite_pair_density_stderr,onsite_pair_density_n,onsite_pair_variance,onsite_pair_variance_stderr,onsite_pair_variance_n,charge_fluctuation,charge_fluctuation_stderr,charge_fluctuation_n,fock_entropy_normalized,fock_entropy_normalized_stderr,fock_entropy_normalized_n,ipr,ipr_stderr,ipr_n,pr,pr_stderr,pr_n,pr_normalized,pr_normalized_stderr,pr_normalized_n,entanglement_entropy,entanglement_entropy_stderr,entanglement_entropy_n,diag_std,diag_std_stderr,diag_std_n,disorder_diag_std,disorder_diag_std_stderr,disorder_diag_std_n,interaction_diag_std,interaction_diag_std_stderr,interaction_diag_std_n,connectivity_mean,connectivity_mean_stderr,connectivity_mean_n,Nres_mean_l1.0,Nres_mean_l1.0_stderr,Nres_mean_l1.0_n,Nres_mean_l2.0,Nres_mean_l2.0_stderr,Nres_mean_l2.0_n,fres_l1.0,fres_l1.0_stderr,fres_l1.0_n,fres_l2.0,fres_l2.0_stderr,fres_l2.0_n,Wstar,relative_offset,target_W,sampled_W_minus_Wstar
6,3,5,0.5,1.0,5.0,0.458646857459946,0.002975924916858259,500,0.235580434622398,0.0009454986603431378,500,1.976341843413258,0.01723613700490374,500,0.328273308582652,0.003084103517327298,500,0.6135319329397301,0.004049288389021784,500,0.160455469326809,0.002858609404415025,500,8.4414118805044,0.14412053486130297,500,0.1507394978661394,0.00257358097966621,500,nan,nan,0,5.3496901425786,0.05062209362182458,500,5.030244173182941,0.05441767969525835,500,1.7654696590100007,2.982024500902759e-17,500,4.5,0.0,500,0.971500000000048,0.017280349419335556,500,1.8601428571430498,0.026921900384227662,500,0.21588888888889857,0.0038400776487351692,500,0.4133650793650388,0.005982644529827604,500,5.010225330002104,0.0,5.010225330002104,-0.010225330002104016
6,3,5,0.5,2.0,6.0,0.460923277402566,0.0030627781451944168,500,0.233591170278326,0.0008818160594717626,500,1.609511165106274,0.01493800790308724,500,0.283995912216816,0.0028566594352568385,500,0.5354067277747199,0.0038854182357881016,500,0.2221763205982034,0.0032925464118104646,500,6.14646712211878,0.09341733925543604,500,0.10975834146639539,0.0016681667724169705,500,nan,nan,0,7.05236416185332,0.05738556634412648,500,6.05037743727712,0.06795759581201186,500,3.5309393180200015,5.964049001805518e-17,500,4.5,0.0,500,0.7273571428572152,0.01368625276636504,500,1.426428571428818,0.018581528447903447,500,0.16163492063493817,0.0030413895036329863,500,0.316984126983976,0.004129228543974592,500,6.153049782768807,0.0,6.153049782768807,-0.15304978276880732
6,3,5,0.5,3.0,6.0,0.456056227443414,0.0029569191173804943,500,0.236550174411094,0.0006271396649759891,500,1.135144435564242,0.012714761906184511,500,0.260293040281612,0.0024490622628103044,500,0.48874035614683997,0.003398733304077346,500,0.26635535342567196,0.003133696847845008,500,5.14513324759868,0.06889354094350247,500,0.0918773794213984,0.0012302418025622506,500,nan,nan,0,8.140748167353241,0.049881597120481354,500,6.09284131672866,0.06846024918315119,500,5.296408977029999,3.976032667870345e-17,500,4.5,0.0,500,0.6567857142858504,0.016299037184598915,500,1.225285714285462,0.015484118444750975,500,0.14595238095241997,0.003622008263240721,500,0.2722857142856846,0.003440915209942731,500,5.73872352639906,0.0,5.73872352639906,0.2612764736009403
6,3,5,0.5,4.0,5.0,0.455815800788384,0.002869277158794248,500,0.23786282404385004,0.00044658698474953784,500,0.641235763568948,0.0070522116144231435,500,0.248708714237568,0.001990509432318602,500,0.46301980501974394,0.0025499821439284066,500,0.29192848670607996,0.00281672093073081,500,4.52506103381362,0.04637945230909886,500,0.0808046613180908,0.0008282045055192131,500,nan,nan,0,8.7490272607377,0.030771020781390088,500,5.064699722242736,0.054765776851544996,500,7.061878636040003,1.1928098003611036e-16,500,4.5,0.0,500,0.5743571428572734,0.01683514598093108,500,1.1101428571429512,0.017690818890130078,500,0.1276349206349397,0.0037411435513131875,500,0.2466984126983628,0.003931293086690151,500,4.637626334391223,0.0,4.637626334391223,0.3623736656087768
6,3,5,0.5,5.0,3.0,0.45645882111089,0.0028625215307764695,500,0.256622572538646,0.00010013279794892202,500,0.256027305983966,0.003278868715029206,500,0.269687451277076,0.0020070637903849622,500,0.48036422736829004,0.0023783891495870717,500,0.256182451127466,0.0026310730832000465,500,4.8152252242468805,0.053431709274545755,500,0.0859861647186936,0.0009541376656159437,500,nan,nan,0,9.364940171524799,0.010316724549248976,500,3.0482431468787823,0.032937396730129624,500,8.82734829505,0.0,500,4.5,0.0,500,0.7763571428575574,0.02070945751604773,500,1.3746428571428093,0.020689733171044136,500,0.1725238095237971,0.0046021016702246864,500,0.3054761904761,0.004597718482450231,500,2.9138443302404786,0.0,2.9138443302404786,0.08615566975952138
6,3,5,0.5,6.0,3.0,0.4548945911394339,0.0030237434909333415,500,0.25860004512275603,5.656098233899082e-05,500,0.15361197664294798,0.0017191311155335027,500,0.24504462899547802,0.0023556728441294058,500,0.445356676190104,0.002763103049112717,500,0.284374523149446,0.003152483216124774,500,4.3614130245947,0.055320990406348636,500,0.0778823754391874,0.0009878748286847108,500,nan,nan,0,11.0698190525212,0.00948266834702171,500,3.129898362027406,0.03414305838858509,500,10.592817954099997,7.95206533574069e-17,500,4.5,0.0,500,0.7572857142860725,0.019556186742332574,500,1.3463571428569112,0.02190488355041146,500,0.16828571428571126,0.004345819276066347,500,0.299190476190397,0.004867751900087276,500,2.729307652876088,0.0,2.729307652876088,0.2706923471239122
6,3,5,0.5,7.0,2.0,0.45202760677482,0.0028352865540216764,500,0.259974803292644,7.85932496988781e-06,500,0.09260571553835321,0.00018556973486227329,500,0.29388735821728595,0.002036939945422207,500,0.505629454964002,0.002171516690458176,500,0.215207076213428,0.001974176069796354,500,5.664751916277661,0.054936113819655304,500,0.10115628421924039,0.0009810020324939575,500,nan,nan,0,12.541307356430199,0.0034139136941402203,500,2.0828114252507137,0.021226415488040322,500,12.358287613100002,7.95206533574069e-17,500,4.5,0.0,500,1.059214285714444,0.020627566336968047,500,1.792142857142506,0.0187766143097838,500,0.2353809523809476,0.004583903630433386,500,0.39825396825376397,0.004172580957740097,500,1.6709730342508662,0.0,1.6709730342508662,0.3290269657491338
6,3,5,0.5,8.0,1.0,0.46762358607089405,0.002834612000464453,500,0.26052532312258797,2.4872107082111814e-06,500,0.0647431228333486,5.53017688605323e-05,500,0.375037147141162,0.0011726835589935998,500,0.5923666992420039,0.0011711800504001627,500,0.14572882314682561,0.0006946363080083909,500,8.182789165670199,0.04303222291687884,500,0.146121235101242,0.0007684325520872543,500,nan,nan,0,14.161979810573602,0.0007804806887728809,500,1.009766638864308,0.011131206519038773,500,14.123757272099995,2.3856196007222073e-16,500,4.5,0.0,500,1.837142857142664,0.018617946980695167,500,2.3571428571399995,1.9880163339351726e-17,500,0.40825396825379,0.004137321551281066,500,0.5238095238099999,4.9700408348379315e-18,500,1.363045090347458,0.0,1.363045090347458,-0.363045090347458
6,3,5,0.5,9.0,1.0,0.46077008208221204,0.002602176780341844,500,0.2608124799705361,1.993081656501599e-06,500,0.051246083250431396,4.251728347621845e-05,500,0.37372578573040405,0.001154321638753097,500,0.5882496714964921,0.0011653394197272261,500,0.14674970692695796,0.0006660314054852306,500,8.15036102311796,0.04388885122856789,500,0.14554216112711799,0.0007837294862245075,500,nan,nan,0,15.922112106824999,0.0006596885005223015,500,0.995038825808764,0.01061593776481373,500,15.889226931100003,1.590413067148138e-16,500,4.5,0.0,500,1.846428571428168,0.018208678400152434,500,2.3571428571399995,1.9880163339351726e-17,500,0.410317460317284,0.004046372977825893,500,0.5238095238099999,4.9700408348379315e-18,500,1.0891953760268955,0.0,1.0891953760268955,-0.08919537602689553
6,3,5,0.5,10.0,1.0,0.460516532901966,0.00269153629300679,500,0.26101260610309196,1.62646466889586e-06,500,0.041558027262450205,3.3752545610049773e-05,500,0.36865618354164,0.001258024530795568,500,0.580967054603262,0.0012621526072221067,500,0.15026595105349,0.0007551673766527006,500,7.97762576211136,0.04503083854470493,500,0.1424576028948546,0.0008041221168702768,500,nan,nan,0,17.6858564293722,0.0006226447877374393,500,1.020493060120756,0.010964811807775716,500,17.6546965901,0.0,500,4.5,0.0,500,1.809285714285342,0.019244317309823972,500,2.3571428571399995,1.9880163339351726e-17,500,0.402063492063308,0.004276514957751111,500,0.5238095238099999,4.9700408348379315e-18,500,1.0770617875378088,0.0,1.0770617875378088,-0.07706178753780879
