L,N,nmax,filling,U,W,r_mean,r_mean_stderr,r_mean_n,onsite_pair_density,onsite_pair_density_stderr,onsite_pair_density_n,onsite_pair_variance,onsite_pair_variance_stderr,onsite_pair_variance_n,charge_fluctuation,charge_fluctuation_stderr,charge_fluctuation_n,fock_entropy_normalized,fock_entropy_normalized_stderr,fock_entropy_normalized_n,ipr,ipr_stderr,ipr_n,pr,pr_stderr,pr_n,pr_normalized,pr_normalized_stderr,pr_normalized_n,entanglement_entropy,entanglement_entropy_stderr,entanglement_entropy_n,diag_std,diag_std_stderr,diag_std_n,disorder_diag_std,disorder_diag_std_stderr,disorder_diag_std_n,interaction_diag_std,interaction_diag_std_stderr,interaction_diag_std_n,connectivity_mean,connectivity_mean_stderr,connectivity_mean_n,Nres_mean_l1.0,Nres_mean_l1.0_stderr,Nres_mean_l1.0_n,Nres_mean_l2.0,Nres_mean_l2.0_stderr,Nres_mean_l2.0_n,fres_l1.0,fres_l1.0_stderr,fres_l1.0_n,fres_l2.0,fres_l2.0_stderr,fres_l2.0_n,Wstar,relative_offset,target_W,sampled_W_minus_Wstar
6,3,5,0.5,1.0,3.0,0.50602645124915,0.00285127795618874,500,0.24937297986859,0.0005439506521021783,500,2.2310354240884,0.01259448000523936,500,0.42547072536680797,0.0018718310550374414,500,0.74409163178812,0.0021692584771505334,500,0.08380058252273401,0.0011064260679324062,500,14.00710103902514,0.12622710545631682,500,0.2501268042682858,0.00225405545457775,500,nan,nan,0,3.55069377249732,0.026994061708075605,500,3.058050243803422,0.03173294312234601,500,1.7654696590100007,2.982024500902759e-17,500,4.5,0.0,500,1.4079285714288263,0.017680627441484926,500,2.580928571428902,0.025845446540268668,500,0.31287301587284744,0.003929028320326008,500,0.5735396825397,0.005743432564511523,500,5.010225330002104,-2.0,3.010225330002104,-2.010225330002104
6,3,5,0.5,2.0,4.0,0.48957546024562,0.0029806378292426645,500,0.23914848140674602,0.0004545577672789187,500,1.5195780037727258,0.013004536260823934,500,0.35278101127875594,0.002106473434821803,500,0.633012809948178,0.002872576034511142,500,0.14957408187914037,0.0019367223697773041,500,8.78404563106798,0.10066798631575061,500,0.156857957697673,0.001797642612780347,500,nan,nan,0,5.3968158200807,0.03137800433545332,500,4.026664388321921,0.04329530955828406,500,3.5309393180200015,5.964049001805518e-17,500,4.5,0.0,500,0.900000000000032,0.015758273286309837,500,1.735714285714726,0.016631730318777634,500,0.1999999999999788,0.0035018385080650832,500,0.385714285714108,0.0036959400708403757,500,6.153049782768807,-2.0,4.153049782768807,-2.1530497827688073
6,3,5,0.5,3.0,4.0,0.482804531463206,0.0028576242503611077,500,0.236832749178098,0.0004022202183753555,500,0.8829888667855421,0.007693621088246252,500,0.313825357809756,0.001825549868480114,500,0.5659491970025661,0.002405682034719903,500,0.199914909266534,0.0020795681418210804,500,6.6377607668604,0.060729201706728554,500,0.1185314422653552,0.0010844500304762227,500,nan,nan,0,6.7193499665102605,0.024721389286269622,500,4.0650058542580805,0.04195631190865604,500,5.296408977029999,3.976032667870345e-17,500,4.5,0.0,500,0.7259285714287558,0.016577521844418783,500,1.402714285713768,0.016711138709456903,500,0.16131746031748026,0.0036838937431989366,500,0.3117142857142182,0.003713586379877404,500,5.73872352639906,-2.0,3.7387235263990597,-1.7387235263990597
6,3,5,0.5,4.0,3.0,0.47611770712718793,0.002768085432184873,500,0.250582246510034,0.0002680828590209998,500,0.433425506999484,0.004419826926175247,500,0.30563623508971605,0.0017164600891389657,500,0.5374435715377179,0.0019622010153292663,500,0.212684778185552,0.0019662942173275383,500,5.819090224186859,0.05238619748097519,500,0.10391232543189281,0.0009354678121592677,500,nan,nan,0,7.696717057988019,0.012422294160238585,500,2.982778669862114,0.03318006348797119,500,7.061878636040003,1.1928098003611036e-16,500,4.5,0.0,500,0.7852857142859861,0.01960588848687829,500,1.4130714285711599,0.021470855075763743,500,0.17450793650792915,0.004356864108189089,500,0.31401587301577955,0.0047713011279455295,500,4.637626334391223,-2.0,2.637626334391223,-1.6376263343912232
6,4,5,0.6666666666666666,1.0,4.0,0.49200087827545,0.0021323589395878624,500,0.498032763797288,0.0010673984140524922,500,4.94742125970872,0.031065579888959746,500,0.5680901309895859,0.0038387275090871627,500,0.7068670222545299,0.0032133612513855336,500,0.06768079392343161,0.0013935251686388952,500,20.4769258365723,0.3175824724081255,500,0.1625152844172346,0.0025204958127631786,500,nan,nan,0,5.69032772552228,0.04654234588487908,500,4.9429748739493204,0.05455046140245735,500,2.7464262493000002,1.9880163339351726e-17,500,5.333333333330001,3.976032667870345e-17,500,1.37990476190443,0.017637833153475967,500,2.6394285714286596,0.02663530951359499,500,0.2587321428571346,0.003307093716276481,500,0.4948928571428539,0.004994120533799877,500,5.614029745952997,-2.0,3.6140297459529966,-1.6140297459529966
6,4,5,0.6666666666666666,2.0,4.0,0.490154614045292,0.0021355560661380805,500,0.48560149753150594,0.0006058056160596057,500,2.9020214382929397,0.01823614152058608,500,0.5179289423023741,0.002759956113935566,500,0.646913407404094,0.0025080618507653113,500,0.0977234991167078,0.0013061569840419358,500,14.515017268269839,0.1735438321657995,500,0.115198549748181,0.0013773320013152359,500,nan,nan,0,7.41260704665738,0.0336297232543656,500,4.8971908420479195,0.052151788216712215,500,5.4928524986000005,3.976032667870345e-17,500,5.333333333330001,3.976032667870345e-17,500,1.02571428571548,0.013236438973053249,500,1.9867301587300599,0.015147211504814196,500,0.19232142857145781,0.0024818323074401742,500,0.37251190476184803,0.0028401021571484884,500,5.8834602984242235,-2.0,3.8834602984242235,-1.8834602984242235
6,4,5,0.6666666666666666,3.0,3.0,0.488864266478504,0.0017395037134902403,500,0.470042446218002,0.00035982295031494423,500,1.3307634945689901,0.0128345382211164,500,0.4695040360542,0.0012812529781004213,500,0.599028374049604,0.0013241881887725707,500,0.129607485955259,0.0007791358582664542,500,11.81562832807028,0.10280682384365268,500,0.0937748280005646,0.000815927173362578,500,nan,nan,0,9.05269723959596,0.01695032443734177,500,3.6430274684815322,0.043340783316156796,500,8.239278747909998,7.95206533574069e-17,500,5.333333333330001,3.976032667870345e-17,500,0.8847301587298553,0.01901112699718274,500,1.6846031746035979,0.01491353866573979,500,0.16588690476190074,0.003564586311975975,500,0.3158630952381,0.0027962884998296825,500,5.233944546771338,-2.0,3.2339445467713377,-2.2339445467713377
6,4,5,0.6666666666666666,4.0,2.0,0.485906507223468,0.0019083139204951628,500,0.458280233560252,0.0001968871289368941,500,0.525359756749722,0.0028103298457341193,500,0.41345529703149203,0.001438939407447063,500,0.552967847662248,0.0011681032476707988,500,0.18292300714330798,0.000876391025500535,500,11.5863501402311,0.09528438889116016,500,0.09195515984313,0.0007562253086610667,500,nan,nan,0,11.278705570607999,0.0058230857069263755,500,2.4837552987124765,0.027280364822374316,500,10.985704997200001,7.95206533574069e-17,500,5.333333333330001,3.976032667870345e-17,500,1.112253968253176,0.01962330018052233,500,1.791650793648586,0.016544656064185353,500,0.208547619047568,0.003679368783854567,500,0.335934523809562,0.003102123012044575,500,4.431837547083385,-2.0,2.4318375470833846,-2.4318375470833846
6,4,5,0.6666666666666666,5.0,2.0,0.4866119567430459,0.0018514996517598058,500,0.455280584274304,9.931725614768078e-05,500,0.308035731007594,0.0010574669977640723,500,0.37504623859216407,0.0017330684695838247,500,0.5154329012986221,0.0014512171529794033,500,0.225456790164018,0.0012615860452673564,500,10.761711067883581,0.09672155014003066,500,0.0854104053006572,0.00076763135031717,500,nan,nan,0,13.9607894948506,0.004671661710015552,500,2.441809790840824,0.027620027028840102,500,13.732131246499998,7.95206533574069e-17,500,5.333333333330001,3.976032667870345e-17,500,1.1344761904753222,0.01939240616318719,500,1.83111111110729,0.015757290389673297,500,0.212714285714229,0.003636076155604845,500,0.3433333333334212,0.0029544919480639737,500,3.619625907853086,-2.0,1.6196259078530861,-1.6196259078530861
6,4,5,0.6666666666666666,6.0,1.0,0.48263467063394794,0.0019483849145250367,500,0.45456651177849405,3.1545622802559173e-06,500,0.20021908363188398,8.296841748769866e-05,500,0.42964467941151796,0.0014812958227226358,500,0.5549054419561139,0.0008685934925401871,500,0.196122981298218,0.001062213146223967,500,14.0743439952536,0.055297213763008335,500,0.1117011428194736,0.0004388667758965508,500,nan,nan,0,16.5269180630616,0.001026821873719241,500,1.223947438031136,0.01405987172284442,500,16.478557495800004,1.590413067148138e-16,500,5.333333333330001,3.976032667870345e-17,500,1.816507936504126,0.016776260190148374,500,2.28571428571,0.0,500,0.340595238095284,0.0031455487856525055,500,0.42857142857099995,2.4850204174189658e-18,500,3.1465144891461283,-2.0,1.1465144891461283,-2.1465144891461283
