L,N,nmax,filling,U,W,dim,observable,entropy_mean,entropy_stderr,pr_normalized_mean,pr_normalized_stderr,onsite_pair_density_mean,onsite_pair_density_stderr,n_realizations
9,7,2,0.7777777777777778,5.0,2.0,2304,fock_entropy_normalized,0.7780583111733,0.001404197434561252,0.08881148488559333,0.001333635881727182,0.4420738008871634,4.663170003550479e-05,300
9,7,2,0.7777777777777778,5.0,3.0,2304,fock_entropy_normalized,0.7083290358705766,0.0026126873252649927,0.047497207961374,0.0012562463016058817,0.44350774865174336,4.2507911488672366e-05,300
9,7,2,0.7777777777777778,5.0,4.0,2304,fock_entropy_normalized,0.6433722907331734,0.003213811755792779,0.028175137865306597,0.0008126254683486101,0.44355265548132666,5.317866157671395e-05,300
9,7,2,0.7777777777777778,5.0,5.0,2304,fock_entropy_normalized,0.5819369340297733,0.003922949677449198,0.01856621061821683,0.0005678031820798128,0.4421224358360067,0.00010963485050784921,300
9,7,2,0.7777777777777778,5.0,6.0,2304,fock_entropy_normalized,0.5273628148992833,0.0038488517774786964,0.012938412946699866,0.00045662460202684123,0.4403926108389167,0.00015578416288744955,300
9,7,2,0.7777777777777778,5.0,7.0,2304,fock_entropy_normalized,0.4896034870446266,0.0037676539312253773,0.010095465332393066,0.0003001238217665216,0.43829981058601336,0.00017163186864153983,300
9,7,2,0.7777777777777778,5.0,8.0,2304,fock_entropy_normalized,0.4378844485056601,0.00413483729504399,0.0073537245543577,0.00024769140167579356,0.4361160657599466,0.00017662495618609562,300
9,7,2,0.7777777777777778,5.0,9.0,2304,fock_entropy_normalized,0.40464870939488,0.0045427157772955935,0.006131236479329067,0.00022518309662034782,0.4342964861803867,0.0001855929880043356,300
9,7,2,0.7777777777777778,5.0,10.0,2304,fock_entropy_normalized,0.36781603074144004,0.004044817810935479,0.0046384046819503335,0.00015410308973822683,0.43243367544158,0.0001832701275966597,300
9,7,2,0.7777777777777778,6.0,1.0,2304,fock_entropy_normalized,0.81785878334483,0.0003855713960382963,0.13431293655217702,0.0005353260691675292,0.44235392384457006,1.3970803384793587e-05,300
9,7,2,0.7777777777777778,6.0,2.0,2304,fock_entropy_normalized,0.7564474823937033,0.0016871313106941303,0.077283330659488,0.0012276651628811757,0.44247408631754337,3.197568196982976e-05,300
9,7,2,0.7777777777777778,6.0,3.0,2304,fock_entropy_normalized,0.6699080540910034,0.003397932652309731,0.03882557498174477,0.0012134650276997452,0.4438213926243367,4.63281960788616e-05,300
9,7,2,0.7777777777777778,6.0,4.0,2304,fock_entropy_normalized,0.5848787522667532,0.00409071278353976,0.020524401108635397,0.0008455295116094126,0.44450007788109,5.0890163083141876e-05,300
9,7,2,0.7777777777777778,6.0,5.0,2304,fock_entropy_normalized,0.51680437198466,0.004132217323461326,0.012288821625982566,0.000506314797899712,0.4440368331112766,6.955803065755096e-05,300
