L,N,nmax,W,slope_vs_U,intercept,r2,n_U,mean_positive_step_fraction,monotone_decreasing_strict
6,3,3,14.0,-0.01201043854067543,0.3137438140035939,0.9496419974563818,10,0.1111111111111111,0
6,3,3,15.0,-0.01229902036793616,0.3049485099331663,0.9734667480550647,10,0.0,1
6,3,4,1.0,-0.02344213233974876,0.7758580867483241,0.7966075687772609,10,0.0,1
6,3,4,2.0,-0.0322752147948076,0.7600779167946726,0.8275878263677744,10,0.1111111111111111,0
6,3,4,3.0,-0.03680935234792165,0.7228611001531523,0.864300290678558,10,0.0,1
6,3,4,4.0,-0.03834201874433101,0.6782315034754054,0.9161078624148469,10,0.0,1
6,3,4,5.0,-0.03646721741224741,0.6258036311758867,0.9346385421858834,10,0.0,1
6,3,4,6.0,-0.03398019242188719,0.5763496325305849,0.9609851770371812,10,0.0,1
6,3,4,7.0,-0.031171377550050474,0.5347160254702193,0.9787069134119512,10,0.0,1
6,3,4,8.0,-0.02746497622107344,0.49035725689357235,0.9822215938754236,10,0.0,1
6,3,4,9.0,-0.024652044810171334,0.4543934829786008,0.985168731654274,10,0.0,1
6,3,4,10.0,-0.020701535634244157,0.41521185194241095,0.9879604252699467,10,0.0,1
6,3,4,11.0,-0.018494870735923475,0.3866086266563646,0.9808086017782427,10,0.1111111111111111,0
6,3,4,12.0,-0.016429618993355502,0.3639730911906861,0.9760044734102047,10,0.0,1
6,3,4,13.0,-0.013893012546836949,0.33281762547997634,0.9628265346690865,10,0.1111111111111111,0
6,3,4,14.0,-0.012093009019347643,0.3136184087507352,0.9595725700516974,10,0.1111111111111111,0
6,3,4,15.0,-0.010753880095127752,0.29708867193879795,0.9378152042524408,10,0.1111111111111111,0
6,3,5,1.0,-0.023384621925888832,0.7757304382163174,0.7927820667311396,10,0.0,1
6,3,5,2.0,-0.03226327067159182,0.7592410681494177,0.8297784224691804,10,0.0,1
6,3,5,3.0,-0.03713843819969214,0.7235880395876603,0.8683883006551263,10,0.0,1
6,3,5,4.0,-0.038336092633603255,0.67758852804117,0.9052680613915435,10,0.0,1
6,3,5,5.0,-0.03583347124445353,0.6229490633215591,0.9363802703230628,10,0.0,1
6,3,5,6.0,-0.03418071812407454,0.5799912567665075,0.962751656680035,10,0.0,1
6,3,5,7.0,-0.031007685552343806,0.5327915435032734,0.9794534676597784,10,0.0,1
6,3,5,8.0,-0.027537164579965773,0.4901293362800304,0.9796298817052084,10,0.0,1
6,3,5,9.0,-0.02418826366900858,0.45346411848792967,0.988561727671116,10,0.0,1
6,3,5,10.0,-0.02156816238759297,0.42039492505165055,0.9901314070735588,10,0.0,1
6,3,5,11.0,-0.018875844562800944,0.3906143901756435,0.991948365972889,10,0.0,1
6,3,5,12.0,-0.015971836869302567,0.3590550439922144,0.9576427279324379,10,0.1111111111111111,0
6,3,5,13.0,-0.014435148053970413,0.33960416877721294,0.9695009729015442,10,0.1111111111111111,0
6,3,5,14.0,-0.01313412068674573,0.32046001018733433,0.9684445092653831,10,0.1111111111111111,0
6,3,5,15.0,-0.01147336084169049,0.29928954256561213,0.9601929378775438,10,0.0,1
6,4,2,1.0,-0.010745498895152143,0.8185847804457134,0.8515999170390701,10,0.0,1
6,4,2,2.0,-0.016595391771206072,0.8010804785893876,0.8609971755786499,10,0.0,1
6,4,2,3.0,-0.023335987144645045,0.7660435094336564,0.8818485810614484,10,0.0,1
6,4,2,4.0,-0.027079690953697055,0.7176765436889264,0.9136690721261318,10,0.0,1
6,4,2,5.0,-0.02796246925370669,0.6643099375092936,0.9407326225494846,10,0.1111111111111111,0
6,4,2,6.0,-0.027433039661703268,0.6130359609229465,0.9577335063378284,10,0.0,1
6,4,2,7.0,-0.025822141173563167,0.5637911554077482,0.9743773974408055,10,0.0,1
6,4,2,8.0,-0.024055872499933666,0.5209498355238836,0.9795491505938252,10,0.0,1
6,4,2,9.0,-0.021707902120702505,0.4820237375542342,0.980003670665543,10,0.1111111111111111,0
6,4,2,10.0,-0.019899586996784794,0.4531573748769596,0.9858892365898579,10,0.0,1
6,4,2,11.0,-0.01681586932354885,0.41258170988513554,0.9753449627081052,10,0.0,1
6,4,2,12.0,-0.014392928949269567,0.38282227282274867,0.9806594523152024,10,0.0,1
6,4,2,13.0,-0.013221313416458247,0.36219290775536483,0.9780056206285425,10,0.0,1
6,4,2,14.0,-0.011964983791348425,0.3412489022347517,0.9827678690620395,10,0.1111111111111111,0
6,4,2,15.0,-0.009784468620533554,0.3130535052544905,0.9704949472925722,10,0.0,1
6,4,3,1.0,-0.029059242487746547,0.785388867551987,0.8102836123353692,10,0.0,1
6,4,3,2.0,-0.035671356608061096,0.7752864961529872,0.8250045696386317,10,0.0,1
6,4,3,3.0,-0.04017463959815239,0.747038404817091,0.8608959171102781,10,0.1111111111111111,0
6,4,3,4.0,-0.04150256833598934,0.7028252274624612,0.9015825598648094,10,0.0,1
6,4,3,5.0,-0.03971186294347914,0.6524135784143971,0.9275049421942756,10,0.0,1
6,4,3,6.0,-0.03730834693374607,0.6030565837054536,0.9445733512099519,10,0.0,1
6,4,3,7.0,-0.03408964953616017,0.5570147867019081,0.9564603584628576,10,0.0,1
6,4,3,8.0,-0.030742133175594932,0.5131044360001954,0.9713417913844253,10,0.0,1
6,4,3,9.0,-0.027892779688551327,0.4774625040772608,0.979003474696384,10,0.0,1
6,4,3,10.0,-0.025643122929011188,0.44717942064087024,0.9890540593546387,10,0.0,1
6,4,3,11.0,-0.022475656550725965,0.4131855581944032,0.9861898185795906,10,0.0,1
6,4,3,12.0,-0.02053471595552223,0.3904074556519803,0.9893731285747308,10,0.0,1
6,4,3,13.0,-0.01848278496274592,0.3640859953874846,0.9853500882757023,10,0.1111111111111111,0
6,4,3,14.0,-0.01607825961376903,0.33854522751284816,0.9735734763499709,10,0.1111111111111111,0
6,4,3,15.0,-0.014059087182688767,0.31546903758383504,0.9845494487638361,10,0.0,1
6,4,4,1.0,-0.030469202838286327,0.7735020390423385,0.7921274836998317,10,0.0,1
6,4,4,2.0,-0.036652238375207855,0.7630421615911819,0.8118627958591462,10,0.0,1
6,4,4,3.0,-0.04122127837940871,0.7358823232662333,0.8516712017717759,10,0.0,1
6,4,4,4.0,-0.041690548052629936,0.6886047283071661,0.8911979995401534,10,0.0,1
6,4,4,5.0,-0.040765496143135856,0.6434506463559715,0.9181035055935031,10,0.0,1
6,4,4,6.0,-0.03742615557919982,0.5912781494445762,0.9352230002611495,10,0.0,1
6,4,4,7.0,-0.03465463539671899,0.5478835150291728,0.9558346692849926,10,0.0,1
6,4,4,8.0,-0.03102648738863278,0.50644174873648,0.9686314178677757,10,0.0,1
6,4,4,9.0,-0.02889551895517417,0.473740452188743,0.9801925340202293,10,0.0,1
6,4,4,10.0,-0.026032740738861238,0.44052444336514857,0.9831090817061009,10,0.0,1
6,4,4,11.0,-0.02298289357342545,0.4086100496711334,0.9868170815606356,10,0.0,1
6,4,4,12.0,-0.02058220158644628,0.3811249593582477,0.9867326349829205,10,0.0,1
6,4,4,13.0,-0.018709338506697218,0.35962672131151635,0.9879843961978813,10,0.0,1
6,4,4,14.0,-0.016688724395447326,0.33729024131021995,0.9719733911034345,10,0.1111111111111111,0
6,4,4,15.0,-0.015349292181857137,0.3196896778238247,0.9811285246811846,10,0.1111111111111111,0
6,4,5,1.0,-0.03049358464951687,0.7737553155092664,0.7939209409622193,10,0.0,1
6,4,5,2.0,-0.03663041806120021,0.7621193412002925,0.8088622215939372,10,0.0,1
6,4,5,3.0,-0.041194922510166376,0.7352116428904611,0.8506832319450516,10,0.0,1
6,4,5,4.0,-0.04206651418885225,0.6920341021800049,0.8912559544671141,10,0.0,1
6,4,5,5.0,-0.040206651756635126,0.6411332802117158,0.9214696086650561,10,0.0,1
6,4,5,6.0,-0.038027272362169996,0.5960401151731902,0.9395446439464206,10,0.0,1
6,4,5,7.0,-0.034649541939071576,0.5483140083888698,0.9561178768204045,10,0.0,1
6,4,5,8.0,-0.031666815796859565,0.5095853785477814,0.9722587462013385,10,0.0,1
6,4,5,9.0,-0.02927584627815574,0.4749689188794598,0.9808074469715741,10,0.0,1
6,4,5,10.0,-0.025566031084805686,0.43733310035746753,0.981900800612118,10,0.1111111111111111,0
6,4,5,11.0,-0.02348752786761927,0.4118172455631312,0.985740244830994,10,0.0,1
6,4,5,12.0,-0.020565390357009453,0.38032451795940364,0.9881854525951062,10,0.0,1
6,4,5,13.0,-0.018535718983715758,0.3562064424794316,0.9929624092982535,10,0.0,1
6,4,5,14.0,-0.017027356011845997,0.338536822027506,0.9869174265705825,10,0.1111111111111111,0
6,4,5,15.0,-0.014561130602093,0.31339540733150784,0.9735345698016025,10,0.1111111111111111,0
6,5,2,1.0,-0.02536714318887945,0.8454348854824884,0.9052641005380214,10,0.0,1
6,5,2,2.0,-0.0325902065364641,0.8398532395893521,0.9104494964907708,10,0.0,1
6,5,2,3.0,-0.03770663278063632,0.8184450767585143,0.9357060748948887,10,0.0,1
6,5,2,4.0,-0.03935021833775677,0.77749176334459,0.9540623791409516,10,0.0,1
6,5,2,5.0,-0.03756285460940552,0.7238986617078199,0.9659979462171745,10,0.0,1
6,5,2,6.0,-0.034776861556484816,0.6673230370416839,0.9840446482812263,10,0.0,1
6,5,2,7.0,-0.03143857398847043,0.6164603458685292,0.9824784101762242,10,0.0,1
6,5,2,8.0,-0.026656826910012994,0.5575328192779719,0.9711828052113226,10,0.0,1
6,5,2,9.0,-0.023602468972144165,0.5164050495333076,0.9703434341153611,10,0.1111111111111111,0
6,5,2,10.0,-0.019485546459959674,0.47129855718796787,0.973287515362108,10,0.0,1
6,5,2,11.0,-0.017848180427871112,0.4434744630752696,0.9746770361631008,10,0.0,1
6,5,2,12.0,-0.014048874570894978,0.4010098226196944,0.9621542530246354,10,0.1111111111111111,0
6,5,2,13.0,-0.01173130003331538,0.3728742540374554,0.9387194848961744,10,0.1111111111111111,0
6,5,2,14.0,-0.0114471831480459,0.35668765140148934,0.9706116340132915,10,0.0,1
6,5,2,15.0,-0.008760121428652227,0.32706239865263914,0.9634729275412266,10,0.1111111111111111,0
6,5,3,1.0,-0.03658072706037223,0.8204344629599291,0.8743341688685695,10,0.0,1
6,5,3,2.0,-0.04537357276894764,0.8033257050149902,0.8612549485377174,10,0.0,1
6,5,3,3.0,-0.050670603821628045,0.7798294336820639,0.8816970387277391,10,0.0,1
6,5,3,4.0,-0.05129742772205986,0.7407720376573436,0.9010267317326384,10,0.0,1
6,5,3,5.0,-0.049473287474527235,0.695527083390548,0.9316693247414497,10,0.0,1
6,5,3,6.0,-0.04573921645547617,0.6443623429215433,0.9506571280906719,10,0.0,1
6,5,3,7.0,-0.04202491804422111,0.6003723951373656,0.9674710571523056,10,0.0,1
6,5,3,8.0,-0.038202138535422314,0.5581055809718982,0.978163124706006,10,0.0,1
6,5,3,9.0,-0.03397059816020354,0.5159017613841935,0.9868393950681208,10,0.0,1
6,5,3,10.0,-0.030549541680157537,0.48146079342764664,0.9904990202326835,10,0.0,1
6,5,3,11.0,-0.027315582865115144,0.4504495653375553,0.9928005258284027,10,0.0,1
6,5,3,12.0,-0.02311775641793528,0.4118154748969836,0.9905190701293574,10,0.0,1
6,5,3,13.0,-0.020873480670199913,0.38684253609592256,0.9917080062990679,10,0.0,1
6,5,3,14.0,-0.018878967518162003,0.36447706311303685,0.9905476986450433,10,0.0,1
6,5,3,15.0,-0.017124858396344957,0.3458536787057614,0.9813921440261142,10,0.1111111111111111,0
6,5,4,1.0,-0.03721173572743699,0.8081715344183368,0.869648833220311,10,0.0,1
6,5,4,2.0,-0.04606713559043013,0.7821857477827495,0.8507001657827544,10,0.0,1
6,5,4,3.0,-0.0497926170234869,0.7457677185539159,0.8541600999036634,10,0.0,1
6,5,4,4.0,-0.05105476070302293,0.708326045787428,0.8807796879905168,10,0.0,1
6,5,4,5.0,-0.04840798613181135,0.6593817094634489,0.9044399479463741,10,0.0,1
6,5,4,6.0,-0.045714710568742996,0.616452274421952,0.9307291156487181,10,0.0,1
6,5,4,7.0,-0.04225955394613549,0.5749843972048413,0.9478644713348205,10,0.0,1
6,5,4,8.0,-0.03844077788532487,0.5343421510581572,0.9633239786137742,10,0.0,1
6,5,4,9.0,-0.03447841943015924,0.4952154873669605,0.9704979172155693,10,0.0,1
6,5,4,10.0,-0.03097672960111563,0.4604873843324028,0.9771921855585718,10,0.0,1
6,5,4,11.0,-0.02797180077894689,0.43110478073241987,0.9826520346192712,10,0.0,1
6,5,4,12.0,-0.024980185059777206,0.4024046853793816,0.9821000551559697,10,0.0,1
6,5,4,13.0,-0.022988563986236037,0.38091238576025427,0.9840819706261952,10,0.0,1
6,5,4,14.0,-0.020931709262741786,0.359792908159577,0.984472686787111,10,0.0,1
6,5,4,15.0,-0.019093868083569793,0.3400452351502691,0.9900233352444292,10,0.0,1
6,5,5,1.0,-0.03827832802918534,0.8023955564878977,0.8646590535046389,10,0.0,1
6,5,5,2.0,-0.04632540982288636,0.7747046713073771,0.8460224230704619,10,0.0,1
6,5,5,3.0,-0.04997752906627054,0.7381643588472516,0.853231943307069,10,0.0,1
6,5,5,4.0,-0.050398999599790585,0.695980168765284,0.8794609163962832,10,0.0,1
6,5,5,5.0,-0.04893946006276751,0.6553338606128329,0.9022798192763455,10,0.0,1
6,5,5,6.0,-0.04563363096660633,0.6082522755301717,0.9277042330819394,10,0.0,1
6,5,5,7.0,-0.041700100344796806,0.5670163725461507,0.9447546699189808,10,0.0,1
6,5,5,8.0,-0.03927257824510461,0.533532118085544,0.9556024648351794,10,0.0,1
6,5,5,9.0,-0.035077270146411245,0.4932192557941492,0.9656183368340883,10,0.0,1
6,5,5,10.0,-0.03200085767430977,0.4617833976818236,0.9781867733594233,10,0.0,1
6,5,5,11.0,-0.02833458663215128,0.428541831150597,0.982516874574001,10,0.0,1
6,5,5,12.0,-0.025644143746544005,0.40189780101699935,0.9809510178504225,10,0.0,1
6,5,5,13.0,-0.023570078761542,0.38032060231474174,0.983535681807752,10,0.0,1
6,5,5,14.0,-0.021342710279277522,0.35676462697870026,0.9783427163003421,10,0.1111111111111111,0
6,5,5,15.0,-0.02009705787066516,0.3414430176271112,0.984450520303132,10,0.0,1
6,6,2,1.0,-0.017658647729786866,0.8517726559620631,0.952851051406351,10,0.0,1
6,6,2,2.0,-0.02188821536979701,0.8437398584716908,0.9401195367065524,10,0.0,1
6,6,2,3.0,-0.027504896238871174,0.8185703571599015,0.9355331044577105,10,0.0,1
6,6,2,4.0,-0.03140091555438208,0.7814766613304428,0.9414743158123428,10,0.0,1
6,6,2,5.0,-0.03255440825432361,0.7347472982859025,0.9579393232221022,10,0.0,1
6,6,2,6.0,-0.032013671319278555,0.6854797770385876,0.9717464957563109,10,0.0,1
6,6,2,7.0,-0.030256670930328376,0.6372042645469219,0.9779972821191254,10,0.0,1
6,6,2,8.0,-0.02720618735482526,0.5885410120728274,0.9777523499996157,10,0.0,1
6,6,2,9.0,-0.02390278350411245,0.5415236346351031,0.95632381879341,10,0.1111111111111111,0
6,6,2,10.0,-0.020175165874767382,0.4972761889623627,0.9612324822826873,10,0.0,1
6,6,2,11.0,-0.017711101316697626,0.4633216365399064,0.9628799022616155,10,0.1111111111111111,0
6,6,2,12.0,-0.015540161621712451,0.43054991314741836,0.9489349307000418,10,0.1111111111111111,0
6,6,2,13.0,-0.012817353650274487,0.39679899557375914,0.9510027706011526,10,0.1111111111111111,0
6,6,2,14.0,-0.011006188236603912,0.3717377836543439,0.9508615786547013,10,0.1111111111111111,0
6,6,2,15.0,-0.008787346890659546,0.3411575651216625,0.920926711912675,10,0.1111111111111111,0
6,6,3,1.0,-0.0465332719281993,0.8449011663059358,0.8884792208058436,10,0.0,1
6,6,3,2.0,-0.05508856021964507,0.8391111788650076,0.8880162914795181,10,0.0,1
6,6,3,3.0,-0.05883798644713031,0.8173915592866864,0.9022083085880523,10,0.0,1
6,6,3,4.0,-0.059005562004419254,0.7831411670714445,0.9225708104964502,10,0.0,1
6,6,3,5.0,-0.05610463327406312,0.73825531617493,0.9417257865433238,10,0.0,1
6,6,3,6.0,-0.0529834674701079,0.6963645105518389,0.9552308832292207,10,0.0,1
6,6,3,7.0,-0.04797194362265939,0.6461349796953487,0.9697930766927418,10,0.0,1
6,6,3,8.0,-0.04285836359896391,0.5964426455799988,0.9784182867948982,10,0.0,1
6,6,3,9.0,-0.03839130094185005,0.554896316796845,0.9881672463875893,10,0.0,1
6,6,3,10.0,-0.03344558411130089,0.5102131911910062,0.9898688087865101,10,0.0,1
6,6,3,11.0,-0.030183075912683963,0.47899713248729664,0.9918069840792779,10,0.0,1
6,6,3,12.0,-0.026751002675013767,0.4466056165365925,0.9929178820271113,10,0.0,1
6,6,3,13.0,-0.023300706611097254,0.41396930342650323,0.989894456825677,10,0.0,1
6,6,3,14.0,-0.021498689883663637,0.39369496000960547,0.989650627729909,10,0.0,1
6,6,3,15.0,-0.019415003413679424,0.3720016227318975,0.9911539009948661,10,0.0,1
6,6,4,1.0,-0.04967859500847935,0.8305219878245417,0.8924655364603574,10,0.0,1
6,6,4,2.0,-0.056339667119317184,0.8060138791621339,0.8738526652672353,10,0.0,1
6,6,4,3.0,-0.05912827258228934,0.773768591021431,0.8728971348326737,10,0.0,1
6,6,4,4.0,-0.05800158495193524,0.7323219007143541,0.8876824795791265,10,0.0,1
6,6,4,5.0,-0.05534056546533739,0.6900172655085588,0.8990201019706789,10,0.0,1
6,6,4,6.0,-0.05175185842957482,0.6444878011152644,0.9230559104134914,10,0.0,1
6,6,4,7.0,-0.0471668915996522,0.5990394232777412,0.9429105729870588,10,0.0,1
6,6,4,8.0,-0.04377300204029443,0.5635833328046986,0.952045326409982,10,0.0,1
6,6,4,9.0,-0.03971375033927245,0.5258987622652577,0.9615784197007109,10,0.0,1
6,6,4,10.0,-0.035714263706934056,0.48907963612902594,0.9730458561052612,10,0.0,1
6,6,4,11.0,-0.03294817586182297,0.46267128213864545,0.9733299223059785,10,0.0,1
6,6,4,12.0,-0.029271256995036438,0.43018059184735835,0.976456232588844,10,0.0,1
6,6,4,13.0,-0.027085643487224042,0.4077775485787892,0.9806934416030497,10,0.0,1
6,6,4,14.0,-0.024512228487582926,0.38306684565933874,0.9846204311527065,10,0.0,1
6,6,4,15.0,-0.022986084874536107,0.3663399212758738,0.9874664234173434,10,0.0,1
6,6,5,1.0,-0.04996672178175576,0.8082954199534738,0.875269960314983,10,0.0,1
6,6,5,2.0,-0.05628123450690384,0.7834931153803164,0.856930943821913,10,0.0,1
6,6,5,3.0,-0.05822396968660525,0.7505935351186923,0.8583179268332412,10,0.0,1
6,6,5,4.0,-0.056909338907528084,0.7090221301971567,0.8765524884536423,10,0.0,1
6,6,5,5.0,-0.053908781317411565,0.6648303137136597,0.8918125699378451,10,0.0,1
6,6,5,6.0,-0.05073631904400934,0.623964179023461,0.9104428890545524,10,0.0,1
6,6,5,7.0,-0.0471241104514153,0.5858812577413642,0.924498530213147,10,0.0,1
6,6,5,8.0,-0.04326939363095378,0.5465789532474581,0.9440005942844354,10,0.0,1
6,6,5,9.0,-0.038600995033788,0.5045819540839876,0.9522701012458934,10,0.0,1
6,6,5,10.0,-0.03578581147284144,0.4765631437251695,0.9631145418337675,10,0.0,1
6,6,5,11.0,-0.032776859648471234,0.4477395707589895,0.9681175556412716,10,0.0,1
6,6,5,12.0,-0.029799520010463352,0.42093051621360467,0.9692761837092723,10,0.0,1
6,6,5,13.0,-0.027175867788740128,0.3964978953528812,0.9753012461429219,10,0.0,1
6,6,5,14.0,-0.02498944153694174,0.3753342250203537,0.9821456815577595,10,0.0,1
6,6,5,15.0,-0.022957931650585378,0.3542953602289265,0.9827266417524506,10,0.0,1
6,7,2,1.0,-0.025717143351871696,0.8583346715847636,0.9157131059695474,10,0.0,1
6,7,2,2.0,-0.03126014847776864,0.855307620683344,0.9270019352251024,10,0.0,1
6,7,2,3.0,-0.03535812892149687,0.8390027574685479,0.9491852005018641,10,0.0,1
6,7,2,4.0,-0.037384114278242474,0.8077852909753416,0.9726701200616359,10,0.0,1
6,7,2,5.0,-0.036421587793467325,0.7623713507732008,0.9752190724264631,10,0.0,1
6,7,2,6.0,-0.03376773911344192,0.7096719330660478,0.978086244541277,10,0.0,1
6,7,2,7.0,-0.03074350149357115,0.6601033272337195,0.9807114460787073,10,0.0,1
6,7,2,8.0,-0.026983670791646545,0.6085460716242113,0.979122895526489,10,0.0,1
6,7,2,9.0,-0.02317543196669385,0.5575409021990921,0.9601297160123573,10,0.1111111111111111,0
6,7,2,10.0,-0.019842121177696636,0.5161076243190088,0.9622493448043808,10,0.0,1
6,7,2,11.0,-0.015822388093647742,0.4689042864614593,0.9375270014644698,10,0.1111111111111111,0
6,7,2,12.0,-0.014783654054924968,0.44531868636564853,0.9318371034696419,10,0.1111111111111111,0
6,7,2,13.0,-0.012165489093590299,0.41241343291306853,0.9413524596790362,10,0.2222222222222222,0
6,7,2,14.0,-0.011682744936065062,0.3926654593685417,0.9834872893178581,10,0.1111111111111111,0
6,7,2,15.0,-0.00873619508525655,0.3591593177803899,0.9629347697797527,10,0.1111111111111111,0
6,7,3,1.0,-0.039274201613499427,0.8748825674774187,0.9390020585931805,10,0.0,1
6,7,3,2.0,-0.04795942259906068,0.8653298407884171,0.9216207189302785,10,0.0,1
6,7,3,3.0,-0.053178769707148334,0.8416825796477586,0.9194183876227483,10,0.0,1
6,7,3,4.0,-0.054878982620446326,0.8068465738767562,0.92630159331562,10,0.0,1
6,7,3,5.0,-0.05398907005750261,0.763963216849217,0.9355914566854662,10,0.0,1
6,7,3,6.0,-0.0513732086698203,0.7190405189493194,0.953064794817533,10,0.0,1
6,7,3,7.0,-0.04743314136598216,0.6698983246206053,0.9661519732481193,10,0.0,1
6,7,3,8.0,-0.043883161524023016,0.6266153970063942,0.9757839696427427,10,0.0,1
6,7,3,9.0,-0.039348186309750594,0.582499549017277,0.9802408578190229,10,0.1111111111111111,0
6,7,3,10.0,-0.03592459429651748,0.5464678273670316,0.9874585308276229,10,0.0,1
6,7,3,11.0,-0.03202607701085963,0.5073648585583831,0.9896967963747104,10,0.0,1
6,7,3,12.0,-0.027704302051059476,0.46771915062640157,0.9937449824231436,10,0.0,1
6,7,3,13.0,-0.02586498070114799,0.446642538296342,0.9861722875614363,10,0.0,1
6,7,3,14.0,-0.02254438470634184,0.4141034386241157,0.9887204040012187,10,0.0,1
6,7,3,15.0,-0.021070697837389116,0.3963624176027374,0.9927964403996945,10,0.0,1
6,7,4,1.0,-0.05004429480271266,0.8170301222608681,0.8578447162960792,10,0.0,1
6,7,4,2.0,-0.05654620708204015,0.8071488592432026,0.8538686651013081,10,0.0,1
6,7,4,3.0,-0.05954260862602069,0.7842303107732055,0.8523640144141784,10,0.0,1
6,7,4,4.0,-0.05982122820998871,0.7516141583646105,0.8698221544119107,10,0.0,1
6,7,4,5.0,-0.05804352768396434,0.7120543426753292,0.895821500225286,10,0.0,1
6,7,4,6.0,-0.055232728620939295,0.6739587649170231,0.9103252577050764,10,0.0,1
6,7,4,7.0,-0.05096953984465969,0.6293979443882156,0.9329181385587766,10,0.0,1
6,7,4,8.0,-0.04607812583312888,0.5830643286908531,0.9481937920010944,10,0.0,1
6,7,4,9.0,-0.04327571412365885,0.5535829734592108,0.9599083261058745,10,0.0,1
6,7,4,10.0,-0.03951486591712195,0.5184656846792108,0.967201280346526,10,0.0,1
6,7,4,11.0,-0.0354589076244502,0.48292111140121025,0.975244876891215,10,0.0,1
6,7,4,12.0,-0.03223778436999993,0.45364379263350435,0.9802750245623356,10,0.0,1
6,7,4,13.0,-0.03010814755964922,0.4323989255415597,0.9819786849584775,10,0.0,1
6,7,4,14.0,-0.026851413559719494,0.404246447594402,0.9830509056905503,10,0.0,1
6,7,4,15.0,-0.024883844916772105,0.384587159199126,0.9851136151161967,10,0.0,1
6,7,5,1.0,-0.05178482257041222,0.7932784720461744,0.8333165086429465,10,0.0,1
6,7,5,2.0,-0.056548048549893204,0.7754611647337959,0.8293466806569328,10,0.0,1
6,7,5,3.0,-0.058791496937338386,0.7478495265006326,0.8320686254948568,10,0.0,1
6,7,5,4.0,-0.05850438531816089,0.7129219952333852,0.8462855813424652,10,0.0,1
6,7,5,5.0,-0.05665828104883427,0.67572416392868,0.8686540349056073,10,0.0,1
6,7,5,6.0,-0.05387691885356958,0.6384594193324684,0.8852372551508533,10,0.0,1
6,7,5,7.0,-0.04989236591536933,0.5959604782877971,0.9101333786266751,10,0.0,1
6,7,5,8.0,-0.04616900400744648,0.5600892109941439,0.9253623446499545,10,0.0,1
6,7,5,9.0,-0.042645204622087866,0.5258296718093407,0.9421743799278087,10,0.0,1
6,7,5,10.0,-0.03951201136317502,0.4971067154586842,0.9464419160443948,10,0.0,1
6,7,5,11.0,-0.03565282267488544,0.462847399199647,0.95574145381402,10,0.0,1
6,7,5,12.0,-0.03242112903794556,0.4355091168971754,0.9640399463546675,10,0.0,1
6,7,5,13.0,-0.030062350050943466,0.41354030210142345,0.9655848618854168,10,0.0,1
