L,nmax,U,W,N0,A,B,n_N
6,2,5.0,9.0,6.0,0.43101512256823143,0.02238403540774122,7
6,2,5.0,10.0,6.0,0.4065513908806771,0.02083588295235935,7
6,2,5.0,11.0,6.0,0.3829773771567463,0.019228987227902068,7
6,2,5.0,12.0,6.0,0.3616399608869448,0.020906856028670293,7
6,2,5.0,13.0,6.0,0.3427291720211952,0.01793297386736629,7
6,2,5.0,14.0,6.0,0.31991611010678545,0.016476876077004,7
6,2,5.0,15.0,6.0,0.30442046494316066,0.01576558785811561,7
6,2,6.0,1.0,6.0,0.6946309161429511,0.006425326546548514,7
6,2,6.0,2.0,6.0,0.6438441330309445,0.014310503819168112,7
6,2,6.0,3.0,6.0,0.5879675251607194,0.019706641085415137,7
6,2,6.0,4.0,6.0,0.5380713380881386,0.02300302232708148,7
6,2,6.0,5.0,6.0,0.49826833305117857,0.024155109079121224,7
6,2,6.0,6.0,6.0,0.469467980337334,0.025755564315202508,7
6,2,6.0,7.0,6.0,0.4452950057065288,0.02355744824102494,7
6,2,6.0,8.0,6.0,0.4225720750101563,0.02437740693074772,7
6,2,6.0,9.0,6.0,0.403944159426052,0.02191021821191293,7
6,2,6.0,10.0,6.0,0.38110193324547464,0.021653626733534,7
6,2,6.0,11.0,6.0,0.36529371346459344,0.02103506439585399,7
6,2,6.0,12.0,6.0,0.34594588917304836,0.019749032674335063,7
6,2,6.0,13.0,6.0,0.32856178851391055,0.019079580050442357,7
6,2,6.0,14.0,6.0,0.31236979640253,0.017625093504060215,7
6,2,6.0,15.0,6.0,0.29772534313608107,0.0177996967281111,7
6,2,7.0,1.0,6.0,0.6840153730531678,0.006563845207641227,7
6,2,7.0,2.0,6.0,0.6312697756313311,0.013060811197774937,7
6,2,7.0,3.0,6.0,0.5655519275474362,0.018591930850628935,7
6,2,7.0,4.0,6.0,0.5086693958110656,0.02148560425266504,7
6,2,7.0,5.0,6.0,0.4648938588602617,0.023040184070443583,7
6,2,7.0,6.0,6.0,0.43328544337207947,0.0236910964444992,7
6,2,7.0,7.0,6.0,0.4075376176801057,0.02417331387992377,7
6,2,7.0,8.0,6.0,0.38774934750858087,0.023427395971206206,7
6,2,7.0,9.0,6.0,0.37240926540374397,0.02177647933374428,7
6,2,7.0,10.0,6.0,0.3572152955769497,0.02149293321304686,7
6,2,7.0,11.0,6.0,0.34488162256454624,0.020051830159088933,7
6,2,7.0,12.0,6.0,0.3261298535603671,0.019356853758089147,7
6,2,7.0,13.0,6.0,0.3149591585430854,0.017950884000520206,7
6,2,7.0,14.0,6.0,0.2975813299870778,0.017496328693718127,7
6,2,7.0,15.0,6.0,0.28363589684895657,0.016985494356314506,7
6,2,8.0,1.0,6.0,0.6762655298381582,0.00650117342217027,7
6,2,8.0,2.0,6.0,0.6218070316827953,0.01367965955560991,7
6,2,8.0,3.0,6.0,0.5551630425144277,0.01778267188686882,7
6,2,8.0,4.0,6.0,0.4902264131220089,0.021353117334020153,7
6,2,8.0,5.0,6.0,0.44609723683184604,0.022114981565540703,7
6,2,8.0,6.0,6.0,0.4065001850803274,0.022141861426140778,7
6,2,8.0,7.0,6.0,0.38035204495637803,0.022839209151842493,7
6,2,8.0,8.0,6.0,0.3588257740134225,0.021798693225528496,7
6,2,8.0,9.0,6.0,0.34335354541342517,0.02177935206027457,7
6,2,8.0,10.0,6.0,0.33484784921333427,0.020795429426000787,7
6,2,8.0,11.0,6.0,0.3194873470825546,0.020544653258605428,7
6,2,8.0,12.0,6.0,0.3069839369212006,0.019803222118551213,7
6,2,8.0,13.0,6.0,0.2976149773600803,0.019334877753511427,7
6,2,8.0,14.0,6.0,0.28589703878563544,0.01699868663217413,7
6,2,8.0,15.0,6.0,0.2742335270561713,0.016880917935487783,7
6,2,9.0,1.0,6.0,0.6707000817883922,0.00608137773314958,7
6,2,9.0,2.0,6.0,0.6159855476883738,0.013105237715697644,7
6,2,9.0,3.0,6.0,0.5451342664531243,0.018583199652303158,7
6,2,9.0,4.0,6.0,0.48066727637873835,0.020137959584820016,7
6,2,9.0,5.0,6.0,0.42825116275600256,0.021585063864173987,7
6,2,9.0,6.0,6.0,0.3891856359172346,0.020906543350781428,7
6,2,9.0,7.0,6.0,0.3594207956955545,0.021197031756487707,7
6,2,9.0,8.0,6.0,0.33567411719068224,0.021291111344475706,7
6,2,9.0,9.0,6.0,0.3209612548958694,0.020362552366172286,7
6,2,9.0,10.0,6.0,0.3099256231523846,0.020450020987335567,7
6,2,9.0,11.0,6.0,0.2986319234811754,0.019072601836279002,7
6,2,9.0,12.0,6.0,0.28988287068797397,0.018762262104550925,7
6,2,9.0,13.0,6.0,0.279898587793234,0.017943819887814214,7
6,2,9.0,14.0,6.0,0.27041438602301426,0.016871014538193792,7
6,2,9.0,15.0,6.0,0.26283159720381427,0.016415754068180237,7
6,2,10.0,1.0,6.0,0.6662081921233586,0.006231976810327936,7
6,2,10.0,2.0,6.0,0.6104011035556755,0.01357159661652029,7
6,2,10.0,3.0,6.0,0.5394305671965248,0.01812255679122165,7
6,2,10.0,4.0,6.0,0.47360023142904234,0.01896591875508766,7
6,2,10.0,5.0,6.0,0.4235248185697037,0.020090646721044294,7
6,2,10.0,6.0,6.0,0.37656912865291853,0.02080326394828415,7
6,2,10.0,7.0,6.0,0.3459842120351594,0.01910557164773787,7
6,2,10.0,8.0,6.0,0.3216167816217534,0.020343902059709772,7
6,2,10.0,9.0,6.0,0.3039043228277323,0.01949369284404793,7
6,2,10.0,10.0,6.0,0.2895066852115706,0.019319785464045076,7
6,2,10.0,11.0,6.0,0.2786555597888397,0.019315916571959003,7
6,2,10.0,12.0,6.0,0.2700585570738134,0.017743716392580006,7
6,2,10.0,13.0,6.0,0.2624988802463811,0.016697152487166935,7
6,2,10.0,14.0,6.0,0.254604994277888,0.017329391724303696,7
6,2,10.0,15.0,6.0,0.2493300519745163,0.016385825618648563,7
6,3,1.0,1.0,6.0,0.8533158385417513,0.010605182899964831,7
6,3,1.0,2.0,5.5,0.8357977876116655,0.014454216674791326,6
6,3,1.0,3.0,6.0,0.8086381110099156,0.01733077958606068,7
6,3,1.0,4.0,6.0,0.7603139275140897,0.023718393524657298,7
6,3,1.0,5.0,5.5,0.6930289188668265,0.0291425564739188,6
6,3,1.0,6.0,6.0,0.6487013136478251,0.02912706910551385,7
6,3,1.0,7.0,5.5,0.5827768872107173,0.031747406822819575,6
6,3,1.0,8.0,6.0,0.5453041492167169,0.03079159602581156,7
6,3,1.0,9.0,6.0,0.5048340923818774,0.03083528027264016,7
6,3,1.0,10.0,6.0,0.46952474173903214,0.02672082240531722,7
6,3,1.0,11.0,6.0,0.43664024856899625,0.027513350116121788,7
6,3,1.0,12.0,6.0,0.40726080358115724,0.024384957740004345,7
6,3,1.0,13.0,5.5,0.37041072190291174,0.02177944639823094,6
6,3,1.0,14.0,6.0,0.3563986961262357,0.023437682399062444,7
6,3,1.0,15.0,6.0,0.3404746240726792,0.02124648184906153,7
6,3,2.0,1.0,6.0,0.8009032864087787,0.016724664376204363,7
6,3,2.0,2.0,6.0,0.7858769212722402,0.018283677316736573,7
6,3,2.0,3.0,6.0,0.7540722393958045,0.022356411174526143,7
6,3,2.0,4.0,6.0,0.7134501517303856,0.026552732902185485,7
6,3,2.0,5.0,6.0,0.6664491013378248,0.027765710251217084,7
6,3,2.0,6.0,6.0,0.6211098022299095,0.02983069937110114,7
6,3,2.0,7.0,6.0,0.5741153387101315,0.029077339735303798,7
6,3,2.0,8.0,6.0,0.5325668788677128,0.02852228879697302,7
6,3,2.0,9.0,6.0,0.49286399948926346,0.02869644102653481,7
6,3,2.0,10.0,6.0,0.45871317303270126,0.02771246734048311,7
6,3,2.0,11.0,6.0,0.4248062335430088,0.024402865211347862,7
6,3,2.0,12.0,6.0,0.3997898842766779,0.02548987000869598,7
6,3,2.0,13.0,6.0,0.37546492889706345,0.02133377784608221,7
6,3,2.0,14.0,6.0,0.352836946682132,0.02155674367785144,7
6,3,2.0,15.0,6.0,0.33589794377215015,0.02096671744339828,7
6,3,3.0,1.0,6.0,0.7178020983788344,0.01837482459059813,7
6,3,3.0,2.0,6.0,0.6938545194947728,0.021288712994591445,7
6,3,3.0,3.0,5.5,0.6523466081536674,0.023145175693442637,6
6,3,3.0,4.0,6.0,0.6295855687281328,0.026442084179699066,7
6,3,3.0,5.0,5.5,0.5789363532710303,0.026578684971125314,6
6,3,3.0,6.0,5.5,0.5425280065213797,0.0261343892976899,6
6,3,3.0,7.0,5.5,0.5083224961957923,0.027477039870584172,6
6,3,3.0,8.0,5.5,0.4760159784545863,0.02595505755314736,6
6,3,3.0,9.0,6.0,0.4594748046300771,0.026162854042383926,7
6,3,3.0,10.0,6.0,0.43233375068215085,0.025241366254153935,7
6,3,3.0,11.0,6.0,0.40630783307333773,0.023932613532182574,7
6,3,3.0,12.0,6.0,0.3794386359561152,0.020769035545941138,7
6,3,3.0,13.0,6.0,0.3595962138494322,0.020892100312009776,7
6,3,3.0,14.0,6.0,0.33985260103787,0.020140515002285638,7
6,3,3.0,15.0,6.0,0.3226192639882357,0.018480697675206104,7
6,3,4.0,1.0,6.0,0.6443502756344677,0.009110998909642351,7
6,3,4.0,2.0,6.0,0.6015581274837872,0.015243258316390649,7
6,3,4.0,3.0,6.0,0.5671244384239091,0.01793207067276645,7
6,3,4.0,4.0,6.0,0.5368519073153613,0.02028149320509099,7
6,3,4.0,5.0,6.0,0.508777056210283,0.02215008422411428,7
6,3,4.0,6.0,6.0,0.4842386916119426,0.023128544005540225,7
6,3,4.0,7.0,6.0,0.4592422828677943,0.022905899535247774,7
6,3,4.0,8.0,6.0,0.43475528478358344,0.022878165220715996,7
6,3,4.0,9.0,6.0,0.41362385138379193,0.02282871833061742,7
6,3,4.0,10.0,6.0,0.39193955387262,0.02095137472376315,7
6,3,4.0,11.0,6.0,0.3704632636166863,0.019707826101198568,7
6,3,4.0,12.0,6.0,0.3529219298236009,0.019730753037034,7
6,3,4.0,13.0,6.0,0.3367580925151203,0.01988435424861473,7
6,3,4.0,14.0,6.0,0.32099183811229104,0.018792256997424518,7
6,3,4.0,15.0,6.0,0.3058627193955227,0.018965437385461942,7
6,3,5.0,1.0,6.0,0.5975223513642594,-0.0004864018154384959,7
6,3,5.0,2.0,6.0,0.5356888511635488,0.005183109938146714,7
6,3,5.0,3.0,6.0,0.49117933145266374,0.010160095730810987,7
6,3,5.0,4.0,6.0,0.4595616697435682,0.013634399850463583,7
6,3,5.0,5.0,6.0,0.4362078792428083,0.015502091605426729,7
6,3,5.0,6.0,6.0,0.41581955574004975,0.01672512036711344,7
6,3,5.0,7.0,6.0,0.3975815698443383,0.0177241340399447,7
6,3,5.0,8.0,6.0,0.382150673469778,0.01750982553196879,7
6,3,5.0,9.0,6.0,0.3649348013339277,0.017843227150403575,7
6,3,5.0,10.0,6.0,0.34760689212709883,0.018385487170415795,7
6,3,5.0,11.0,6.0,0.3342835423320483,0.016994482285720282,7
6,3,5.0,12.0,6.0,0.3207619005511543,0.01617606181650936,7
6,3,5.0,13.0,6.0,0.30697055660847056,0.016388909408827573,7
6,3,5.0,14.0,6.0,0.2971694231423691,0.01532189997283164,7
6,3,5.0,15.0,6.0,0.28389650583447895,0.01571629089749937,7
6,3,6.0,1.0,6.0,0.5679694708629228,-0.006505245471667627,7
6,3,6.0,2.0,6.0,0.49746084356780773,-0.0022984859046337102,7
6,3,6.0,3.0,6.0,0.44267671231547456,0.002936126182036631,7
6,3,6.0,4.0,6.0,0.4036474560964414,0.006825224909477583,7
6,3,6.0,5.0,6.0,0.37897108220898923,0.009638386537240196,7
6,3,6.0,6.0,6.0,0.3596868353335883,0.01109195964478571,7
6,3,6.0,7.0,6.0,0.34641065334019194,0.011830083338323222,7
6,3,6.0,8.0,6.0,0.3350475132963831,0.012400549252177429,7
6,3,6.0,9.0,6.0,0.32381197882868173,0.012610211418411645,7
6,3,6.0,10.0,6.0,0.3108334403785414,0.01324649025976578,7
6,3,6.0,11.0,6.0,0.3001689108702577,0.013841078886575283,7
6,3,6.0,12.0,6.0,0.28961407470869255,0.013202769055418503,7
6,3,6.0,13.0,6.0,0.27972740132070545,0.013352854774694231,7
6,3,6.0,14.0,6.0,0.26962382934625573,0.01298027358141036,7
6,3,6.0,15.0,6.0,0.2621644681330794,0.01297510802939614,7
6,3,7.0,1.0,6.0,0.5451209679884139,-0.010278259205080844,7
6,3,7.0,2.0,6.0,0.47062229437819375,-0.006907955976749766,7
6,3,7.0,3.0,6.0,0.4120593770306365,-0.0023408739880787905,7
6,3,7.0,4.0,6.0,0.369505211366056,0.0026370484942818606,7
6,3,7.0,5.0,6.0,0.33912340110128597,0.005372182385168428,7
6,3,7.0,6.0,6.0,0.3191396646244469,0.007457052085516704,7
6,3,7.0,7.0,6.0,0.3046598351569171,0.008256720552048988,7
6,3,7.0,8.0,6.0,0.2954793203085835,0.008886864117750989,7
6,3,7.0,9.0,6.0,0.28819864380704197,0.0097259873693645,7
6,3,7.0,10.0,6.0,0.278963861010062,0.010399950048100638,7
6,3,7.0,11.0,6.0,0.27034555224344287,0.010750011979861569,7
6,3,7.0,12.0,6.0,0.2627528177300609,0.010764118664106068,7
6,3,7.0,13.0,6.0,0.2535362171756451,0.010893290062153433,7
6,3,7.0,14.0,6.0,0.2459335587216797,0.009956639967850931,7
6,3,7.0,15.0,6.0,0.2386601798330983,0.010244209511881156,7
6,3,8.0,1.0,6.0,0.5286371494125623,-0.013591207967149497,7
6,3,8.0,2.0,6.0,0.4531308350795497,-0.01006283065174181,7
6,3,8.0,3.0,6.0,0.38992812644870006,-0.004343073785048945,7
6,3,8.0,4.0,6.0,0.3472251778436791,-0.0013336404185934308,7
6,3,8.0,5.0,6.0,0.31382543668236196,0.001838268503257646,7
6,3,8.0,6.0,6.0,0.29049390623526883,0.0038386525858474956,7
6,3,8.0,7.0,6.0,0.27468270044714516,0.005230093677183638,7
6,3,8.0,8.0,6.0,0.2635022787234963,0.0057048416369861465,7
6,3,8.0,9.0,6.0,0.2566715555086831,0.00707872122585107,7
6,3,8.0,10.0,6.0,0.25113631754511057,0.007861337677254507,7
6,3,8.0,11.0,6.0,0.24421251636402289,0.008475899607573223,7
6,3,8.0,12.0,6.0,0.23838221798581172,0.008749022278901647,7
6,3,8.0,13.0,6.0,0.23232219404963228,0.009014441671771274,7
6,3,8.0,14.0,6.0,0.225769446612966,0.009072195874586575,7
6,3,8.0,15.0,6.0,0.22016411941445968,0.009153495759459932,7
6,3,9.0,1.0,6.0,0.5139215106050802,-0.016341072880601375,7
6,3,9.0,2.0,6.0,0.44088984155637323,-0.012233184562713344,7
6,3,9.0,3.0,6.0,0.37841519399660745,-0.006691450092349933,7
6,3,9.0,4.0,6.0,0.3306047608705108,-0.002542676936194921,7
6,3,9.0,5.0,6.0,0.2991096359606806,-0.0008580852631179367,7
6,3,9.0,6.0,6.0,0.272429599028228,0.0012422170366872226,7
6,3,9.0,7.0,6.0,0.25496967155829686,0.0034094448726884885,7
6,3,9.0,8.0,6.0,0.24082671351024235,0.004722604577236286,7
6,3,9.0,9.0,6.0,0.23226041064964945,0.005534780370388923,7
6,3,9.0,10.0,6.0,0.226723224036846,0.005646404723386852,7
6,3,9.0,11.0,6.0,0.22343471031640513,0.005811549484733359,7
6,3,9.0,12.0,6.0,0.21832813308235002,0.006525898714139856,7
6,3,9.0,13.0,6.0,0.2138621630113406,0.006911270052587436,7
6,3,9.0,14.0,6.0,0.20765791229391523,0.006943443475364166,7
6,3,9.0,15.0,6.0,0.20247316378909772,0.007907536822954283,7
6,3,10.0,1.0,6.0,0.5022751864566368,-0.018708558763758733,7
6,3,10.0,2.0,6.0,0.4319615383141614,-0.014150824300005138,7
6,3,10.0,3.0,6.0,0.37007574578564,-0.009242813000526,7
6,3,10.0,4.0,6.0,0.32000296429033603,-0.00415305981045812,7
6,3,10.0,5.0,6.0,0.2851664025905854,-0.0012175900019316438,7
6,3,10.0,6.0,6.0,0.2589594225139391,-0.00045695686272843275,7
6,3,10.0,7.0,6.0,0.24143517513002313,0.0004595131620025093,7
6,3,10.0,8.0,6.0,0.2254425614209103,0.0024463648188637888,7
6,3,10.0,9.0,6.0,0.21489954410288314,0.0025833868888345585,7
6,3,10.0,10.0,6.0,0.20735251968858112,0.004090375109074423,7
6,3,10.0,11.0,6.0,0.20286303414381165,0.004790450776129864,7
6,3,10.0,12.0,6.0,0.2006455209006,0.00525130501480748,7
6,3,10.0,13.0,6.0,0.19580775047914548,0.0056171965944198056,7
6,3,10.0,14.0,6.0,0.19331437850927682,0.005611766410810364,7
6,3,10.0,15.0,5.666666666666667,0.1876618365026832,0.006767294412149747,6
6,4,1.0,1.0,6.0,0.8524403793023223,0.011825796902121013,7
6,4,1.0,2.0,6.0,0.838584232768092,0.013478727503009205,7
6,4,1.0,3.0,6.0,0.8063571150444097,0.01846823449630814,7
6,4,1.0,4.0,6.0,0.7563036495743412,0.02441922965727276,7
6,4,1.0,5.0,6.0,0.7001073062456783,0.027662145331875974,7
6,4,1.0,6.0,6.0,0.6442002965484203,0.031021967207168648,7
6,4,1.0,7.0,6.0,0.5909078210192542,0.030316584868064884,7
6,4,1.0,8.0,6.0,0.5404723832128129,0.029644432291050064,7
6,4,1.0,9.0,6.0,0.5028474280814594,0.028774289429345568,7
6,4,1.0,10.0,6.0,0.46258186023815345,0.02592794755400144,7
6,4,1.0,11.0,6.0,0.43236089501212505,0.025660776045728605,7
6,4,1.0,12.0,6.0,0.40106601864745517,0.02339924527247849,7
6,4,1.0,13.0,6.0,0.3781497921055042,0.022700562315758867,7
6,4,1.0,14.0,6.0,0.3527285346958746,0.0227786545643374,7
6,4,1.0,15.0,6.0,0.3358677051359981,0.021210450881717198,7
6,4,2.0,1.0,6.0,0.7740667943075809,0.010352044888140313,7
6,4,2.0,2.0,6.0,0.7564150321803674,0.012196724662823242,7
6,4,2.0,3.0,6.0,0.7236642873025418,0.01608437784750899,7
6,4,2.0,4.0,6.0,0.6814072611576373,0.02044095798454071,7
6,4,2.0,5.0,6.0,0.6379886816117291,0.0232599211261465,7
6,4,2.0,6.0,6.0,0.5930844000525928,0.024304992112726846,7
6,4,2.0,7.0,6.0,0.5521127091891671,0.024599547660585475,7
6,4,2.0,8.0,6.0,0.5138877053366386,0.024493739234342077,7
6,4,2.0,9.0,6.0,0.47570675745832036,0.02416557984089011,7
6,4,2.0,10.0,6.0,0.44290805931227545,0.023324741733496364,7
6,4,2.0,11.0,6.0,0.4165658956717411,0.02243932279656235,7
6,4,2.0,12.0,6.0,0.3889289675016019,0.020975003168705993,7
6,4,2.0,13.0,6.0,0.3660407046558155,0.020011416858664078,7
6,4,2.0,14.0,6.0,0.3481903150212152,0.019267073261361116,7
6,4,2.0,15.0,6.0,0.3283999152576187,0.01732998104339482,7
6,4,3.0,1.0,6.0,0.6636076832315825,-5.927731811480478e-05,7
6,4,3.0,2.0,6.0,0.6325295946565326,0.0021372942161108077,7
6,4,3.0,3.0,6.0,0.5996080723237517,0.004664804862293426,7
6,4,3.0,4.0,6.0,0.5691840916655098,0.00817349212375593,7
6,4,3.0,5.0,6.0,0.5376421291715606,0.011183588892161336,7
6,4,3.0,6.0,6.0,0.5062083828616986,0.013079089973018931,7
6,4,3.0,7.0,6.0,0.4760943567771197,0.014633087856095437,7
6,4,3.0,8.0,6.0,0.44956515531434377,0.015018168982388709,7
6,4,3.0,9.0,6.0,0.42682078468422685,0.015929381597731353,7
6,4,3.0,10.0,6.0,0.4020841179306043,0.016530045895695084,7
6,4,3.0,11.0,6.0,0.378485929322398,0.016736465232570916,7
6,4,3.0,12.0,6.0,0.35933754513589944,0.014520963637735723,7
6,4,3.0,13.0,6.0,0.341170211655718,0.016523265367101612,7
6,4,3.0,14.0,6.0,0.3230181896342394,0.014787218828300221,7
6,4,3.0,15.0,6.0,0.30776082813113553,0.014599528587130825,7
6,4,4.0,1.0,6.0,0.5826959488563812,-0.013033854165556589,7
6,4,4.0,2.0,6.0,0.532954818243622,-0.009393058476692704,7
6,4,4.0,3.0,6.0,0.49211914391302153,-0.006597837712253862,7
6,4,4.0,4.0,6.0,0.4649078861458271,-0.00423466793167642,7
6,4,4.0,5.0,6.0,0.4421282287781271,-0.00043019137536328057,7
6,4,4.0,6.0,6.0,0.4218657402875997,0.0026784323177102,7
6,4,4.0,7.0,6.0,0.40350246121209626,0.003973925039673333,7
6,4,4.0,8.0,6.0,0.38365985323783797,0.005810113443170418,7
6,4,4.0,9.0,6.0,0.36656313560674203,0.006720139288449064,7
6,4,4.0,10.0,6.0,0.34796000312851566,0.008366445994734862,7
6,4,4.0,11.0,6.0,0.3345960548695631,0.008947477071764853,7
6,4,4.0,12.0,6.0,0.32000558764417425,0.010138995555427703,7
6,4,4.0,13.0,6.0,0.3056761743217626,0.009709437378232131,7
6,4,4.0,14.0,6.0,0.2936755869344614,0.009702423160116722,7
6,4,4.0,15.0,6.0,0.28414412169203973,0.009501343123848902,7
6,4,5.0,1.0,6.0,0.5356156787093583,-0.022302659836326368,7
6,4,5.0,2.0,6.0,0.47005753685919716,-0.017758623132359135,7
6,4,5.0,3.0,6.0,0.4219921731854917,-0.014349914756840712,7
6,4,5.0,4.0,6.0,0.38999083775762794,-0.01093544798780331,7
6,4,5.0,5.0,6.0,0.36897734107701513,-0.008210845333123646,7
6,4,5.0,6.0,6.0,0.35289091746957685,-0.004894557579165507,7
6,4,5.0,7.0,6.0,0.3403763237163551,-0.002706635797398073,7
6,4,5.0,8.0,6.0,0.32765865027008345,-0.0009961664537376394,7
6,4,5.0,9.0,6.0,0.31573314820677084,8.730083024307714e-05,7
6,4,5.0,10.0,6.0,0.3032791059800712,0.0022526105746644314,7
6,4,5.0,11.0,6.0,0.2919346918711314,0.0031035530215093587,7
6,4,5.0,12.0,6.0,0.2831123834490123,0.0031756362904840035,7
6,4,5.0,13.0,6.0,0.27222704417671056,0.004904433539103565,7
6,4,5.0,14.0,6.0,0.2640144834941749,0.004283331998339139,7
6,4,5.0,15.0,6.0,0.25366618832536864,0.005586972227528277,7
6,4,6.0,1.0,6.0,0.5066076184390618,-0.027569608938612513,7
6,4,6.0,2.0,6.0,0.43597811306771284,-0.02394510863770078,7
6,4,6.0,3.0,6.0,0.38035250212585997,-0.019086049688646727,7
6,4,6.0,4.0,6.0,0.3424397191301257,-0.014751464012471361,7
6,4,6.0,5.0,6.0,0.31702603285285175,-0.011114095849007497,7
6,4,6.0,6.0,6.0,0.30176931942117946,-0.008767020477222501,7
6,4,6.0,7.0,6.0,0.292068477762862,-0.006803916261207846,7
6,4,6.0,8.0,6.0,0.28352555551376796,-0.004633583714641997,7
6,4,6.0,9.0,6.0,0.2750258862023671,-0.003240557138534792,7
6,4,6.0,10.0,6.0,0.26636502854741456,-0.0026713816008100766,7
6,4,6.0,11.0,6.0,0.2567386630656851,0.0004522303071877176,7
