L,N,nmax,filling,U,W,dim,observable,entropy_mean,entropy_stderr,pr_normalized_mean,pr_normalized_stderr,onsite_pair_density_mean,onsite_pair_density_stderr,n_realizations
6,3,2,0.5,5.0,3.0,50,fock_entropy_normalized,0.5072158244096,0.002163819021072937,0.1013657131710258,0.0010161445401221409,0.22266642508841,9.285734025509084e-05,500
6,3,2,0.5,5.0,4.0,50,fock_entropy_normalized,0.47283895386165004,0.002277895308319362,0.0885152339309402,0.0009708510961007229,0.218707732805782,0.00027179828677576694,500
6,3,2,0.5,5.0,5.0,50,fock_entropy_normalized,0.45151250528235604,0.0022879326719732864,0.0816371729629414,0.0008439154250263346,0.211307380930524,0.00048096542709165666,500
6,3,2,0.5,5.0,6.0,50,fock_entropy_normalized,0.42813181045725607,0.0026074381826269462,0.07672025380688019,0.0008599171356007263,0.20308455961903002,0.0005942824460385398,500
6,3,2,0.5,5.0,7.0,50,fock_entropy_normalized,0.40860410024198596,0.0026508153878764076,0.0718904135535176,0.0008185799717908915,0.195940127419454,0.0006456002361810018,500
6,3,2,0.5,5.0,8.0,50,fock_entropy_normalized,0.383786014858782,0.002867569908827477,0.0668493363150706,0.0008185479728638304,0.188247686406092,0.0006922031336534861,500
6,3,2,0.5,5.0,9.0,50,fock_entropy_normalized,0.36873261129947005,0.003051999003425505,0.063780273252036,0.0007734831424901893,0.184844817621484,0.0007034833751121976,500
6,3,2,0.5,5.0,10.0,50,fock_entropy_normalized,0.348578257464754,0.003085476578771129,0.059628356154011596,0.0007395294078871327,0.180838993243466,0.0007006152894525467,500
6,3,2,0.5,5.0,11.0,50,fock_entropy_normalized,0.328734327237418,0.003223617480157416,0.0560395781460944,0.0007075585588402438,0.177647575166178,0.0007307638689802379,500
6,3,2,0.5,5.0,12.0,50,fock_entropy_normalized,0.300198916502686,0.003112773380644089,0.050558234752643004,0.0006238145966545541,0.17446158640034798,0.0007034567053821381,500
6,3,2,0.5,5.0,13.0,50,fock_entropy_normalized,0.28733998077807715,0.0033469238213842383,0.048561283104370204,0.0006267481140080329,0.174114566108776,0.0006858720710942878,500
6,3,2,0.5,5.0,14.0,50,fock_entropy_normalized,0.2788215057355808,0.003470477897838946,0.047624958848799,0.0006711624748509378,0.171458994261352,0.0007346559466901366,500
6,3,2,0.5,5.0,15.0,50,fock_entropy_normalized,0.26009505343264616,0.0033594171073069055,0.044592780592056,0.0005723938148009216,0.16970136441257,0.0006434397752187334,500
6,3,2,0.5,6.0,1.0,50,fock_entropy_normalized,0.6230406830088359,0.0012507626364935181,0.16960090842665404,0.0008927277104424929,0.225145069886924,6.080789694371661e-06,500
6,3,2,0.5,6.0,2.0,50,fock_entropy_normalized,0.5346377925677559,0.0021355134915671276,0.118097108831791,0.00109643597841107,0.224781957702334,1.7387079256804988e-05,500
6,3,2,0.5,6.0,3.0,50,fock_entropy_normalized,0.479628752496606,0.0025370462516744177,0.09512377505836099,0.0010613801456911564,0.224353280651816,2.9184474477527123e-05,500
6,3,2,0.5,6.0,4.0,50,fock_entropy_normalized,0.430263052067814,0.002531200325165397,0.0777255322951446,0.0009065782791169535,0.22292384352716801,0.00012231828081917437,500
6,3,2,0.5,6.0,5.0,50,fock_entropy_normalized,0.40143761342537404,0.0024468434764825958,0.0693160643543118,0.0007908232547587209,0.218281890202552,0.00036108964974552825,500
6,3,2,0.5,6.0,6.0,50,fock_entropy_normalized,0.382497845329946,0.00265953879176612,0.064782834248811,0.000815633672359688,0.212882967465818,0.0004827430642769642,500
6,3,2,0.5,6.0,7.0,50,fock_entropy_normalized,0.365105328187208,0.0024832290482644627,0.061629562090832396,0.0006611780307327521,0.204343035486636,0.0006229587649135309,500
6,3,2,0.5,6.0,8.0,50,fock_entropy_normalized,0.35071506691032595,0.0028920116897380023,0.059704226178633406,0.0007853176125667197,0.197545538375364,0.0006640269665091928,500
6,3,2,0.5,6.0,9.0,50,fock_entropy_normalized,0.341387586970606,0.00255312782825372,0.0576183236609226,0.000643135399095366,0.19241547753229402,0.0006998070992339494,500
