U,W_star,threshold
1.0,6.84507922237418,0.45849718055994526
2.0,7.017914514056707,0.45849718055994526
3.0,7.196404427933617,0.45849718055994526
4.0,7.026846729063432,0.45849718055994526
5.0,6.794526294544084,0.45849718055994526
6.0,5.549567236268576,0.45849718055994526
7.0,4.43965225212109,0.45849718055994526
8.0,3.960826242119801,0.45849718055994526
9.0,3.7190389195342126,0.45849718055994526
10.0,3.9518043081386183,0.45849718055994526
