L,N,nmax,filling,W_over_t,realizations,U_points,U_scan_min_over_t,U_scan_max_over_t,U_M_star_over_t,U_M_same_samples_over_t,U_M_same_samples_ci95_low,U_M_same_samples_ci95_high,U_S_candidate_over_t,U_S_local_quadratic_over_t,U_S_smoothed_over_t,peak_estimator_disagreement_over_t,peak_estimators_agree,peak_smoothing_points_used,U_S_grid_max_over_t,U_S_star_over_t,U_S_ci95_low,U_S_ci95_high,bootstrap_valid_fraction,bootstrap_ci_width_over_t,grid_error_over_t,peak_resolved,peak_at_boundary,plateau_U_low_over_t,plateau_U_high_over_t,plateau_width_over_t,plateau_points,plateau_includes_U0,peak_height_delta_entropy_norm,peak_height_paired_sem,peak_significance_z,curvature,curvature_ci95_low,curvature_ci95_high,curvature_bootstrap_valid_fraction,R_required_for_3sigma,max_required_realizations,unresolved_reasons,delta_U_star_over_t,relative_peak_error,theory_ED_status
8,5,5,0.625,1.1,200,41,0.0,1.0,0.23302685213733254,0.23956728125605437,0.23011541352420742,0.24847516844352519,0.2763179426452553,0.27626839207937903,0.2763179426452553,4.955056587624407e-05,True,5,0.275,0.27625972998490433,0.2717355602147348,0.28089663731751485,1.0,0.00916107710278008,0.012500000000000011,True,False,0.275,0.275,0.0,1,False,0.039610453602533235,0.0009017550550561143,43.92595681104151,-0.56697623536389,-0.6162331264446422,-0.5240105864028386,1.0,0.9328891556201532,500,,0.04323287784757179,0.18552745081108865,inconsistent
8,5,5,0.625,1.2,200,41,0.0,1.0,0.25298836651675555,0.2602004378776906,0.24989485916700574,0.2700368812741115,0.28699209214572724,0.28746159603911703,0.28699209214572724,0.0004695038933897888,True,5,0.275,0.2869983796581922,0.2816092654586822,0.2929045537497278,1.0,0.011295288291045591,0.012500000000000011,True,False,0.275,0.275,0.0,1,False,0.04276136842767893,0.0009776220046495633,43.740186109054584,-0.6250910352884256,-0.6711279709819352,-0.4955321425601383,1.0,0.9408302052972224,500,,0.034010013141436646,0.1344331109358902,inconsistent
8,5,5,0.625,1.3,200,41,0.0,1.0,0.2726947706015934,0.28065850961131183,0.2694077060510616,0.2912813759331596,0.29663499073363186,0.2965577073135586,0.29663499073363186,7.728342007323752e-05,True,5,0.3,0.29674429287357595,0.28991379700328956,0.3027926240470039,1.0,0.012878827043714347,0.012500000000000011,True,False,0.3,0.3,0.0,1,False,0.045727445169237144,0.0010798837113099268,42.34478647128456,-0.6388369945399744,-0.7019289565311846,-0.5789006168132083,1.0,1.0038587542491555,500,,0.024049522271982537,0.08819209190893817,inconsistent
8,5,5,0.625,1.4,200,41,0.0,1.0,0.29214446227221913,0.30085599400695245,0.2886378313689047,0.31224184696023505,0.30531383521099226,0.3056426870030038,0.30531383521099226,0.0003288517920115308,True,5,0.3,0.30550004251524954,0.29879248972703404,0.31180750717374656,1.0,0.013015017446712518,0.012500000000000011,True,False,0.3,0.3,0.0,1,False,0.04835531568720274,0.0011466906393531023,42.16945183618318,-0.6992505107363546,-0.7626698070519354,-0.6314912845241831,1.0,1.0122239150745194,500,,0.013355580243030407,0.04571567141527991,consistent
8,5,5,0.625,1.5,200,41,0.0,1.0,0.3113377331663564,0.3208454003550958,0.30769483259756003,0.33308754166942395,0.3156427886109457,0.31577518608257177,0.3156427886109457,0.00013239747162607785,True,5,0.325,0.31597446668158086,0.30863642354864296,0.3220815745318051,1.0,0.013445150983162124,0.012500000000000011,True,False,0.325,0.325,0.0,1,False,0.05079019473451577,0.001269350313839363,40.01274839637634,-0.7246861910850353,-0.8473585691769899,-0.6809847274279339,1.0,1.1242832453772307,500,,0.004636733515224478,0.014892937865475313,consistent
8,5,5,0.625,1.6,200,41,0.0,1.0,0.33027646789966225,0.3405351237448511,0.3265426468480869,0.35373642635035757,0.32445825074135476,0.3243519406067462,0.32445825074135476,0.00010631013460854488,True,5,0.325,0.32453491207711704,0.31699623709511277,0.33141521843917826,1.0,0.014418981344065496,0.012500000000000011,True,False,0.325,0.325,0.0,1,False,0.05257543773056343,0.0013645969906617285,38.52817944810815,-0.7273850186615208,-0.8218964275700952,-0.6480235612356605,1.0,1.2125943185855408,500,,-0.005741555822545208,0.017384089938522317,consistent
8,5,5,0.625,1.7,200,41,0.0,1.0,0.34896386470233165,0.3600204398165595,0.34509046030863966,0.37414264944771186,0.3346755988293218,0.33527742727714094,0.3346755988293218,0.0006018284478191416,True,5,0.325,0.33497407537700713,0.3270700386290147,0.34195134205510397,1.0,0.014881303426089287,0.012500000000000011,True,False,0.325,0.35,0.024999999999999967,2,False,0.053972901958605914,0.0014228000783607015,37.934283796773144,-0.7201676357824841,-0.78956451478905,-0.6453923302431164,1.0,1.2508600643007208,500,,-0.01398978932532452,0.04008950708193783,consistent
8,5,5,0.625,1.8,200,41,0.0,1.0,0.36740407604095493,0.3794371851259237,0.3632416053984482,0.39430250653449245,0.3447745011988633,0.34510015457310655,0.3447745011988633,0.0003256533742432288,True,5,0.35,0.3447030889696996,0.3373206845406103,0.352912535157799,1.0,0.015591850617188707,0.012500000000000011,True,False,0.35,0.35,0.0,1,False,0.05548387901081171,0.0014677778265422112,37.801278918023,-0.7310365982570741,-0.8260393582758428,-0.645135344546022,1.0,1.2596779236756874,500,,-0.02270098707125534,0.06178752102011203,inconsistent
8,5,5,0.625,1.9,200,41,0.0,1.0,0.38560201828364243,0.39858399006517764,0.38124747266801634,0.414213006568405,0.353259583855431,0.3532220320910562,0.353259583855431,3.7551764374810226e-05,True,5,0.35,0.35349911874664,0.3453288731478687,0.36190196794585455,1.0,0.016573094797985854,0.012500000000000011,True,False,0.35,0.35,0.0,1,False,0.05635454630650747,0.0014935500962944227,37.73194246803378,-0.7267558612972469,-0.8188781113872639,-0.6351547589702757,1.0,1.2643117611813204,500,,-0.03210289953700246,0.0832539717501896,inconsistent
8,5,5,0.625,2.0,200,41,0.0,1.0,0.4035631086798453,0.41749666567987864,0.3989939482143388,0.43396184211709027,0.3578134121714427,0.35795659984495526,0.3578134121714427,0.00014318767351256811,True,5,0.35,0.35822182097682786,0.34988444516488365,0.3653481405478035,1.0,0.015463695382919862,0.012500000000000011,True,False,0.35,0.35,0.0,1,False,0.05700692918447114,0.0015329847231662004,37.186886681251465,-0.8199082342498444,-0.9310793989972255,-0.7139209601440378,1.0,1.301645928849092,500,,-0.04534128770301743,0.11235240964254635,inconsistent
8,5,5,0.625,2.1,200,41,0.0,1.0,0.42129313536144164,0.4361002128595121,0.41644280531212013,0.45353525558746666,0.36477494879261324,0.3643310327487065,0.36477494879261324,0.00044391604390675576,True,5,0.375,0.36508966422009725,0.3565542176599392,0.37328834796782756,1.0,0.01673413030788834,0.012500000000000011,True,False,0.35,0.375,0.025000000000000022,2,False,0.057034167750103205,0.0016162535495051567,35.28788398798269,-0.7284353182594134,-0.9174389742491945,-0.66685340893052,1.0,1.4455105680450882,500,,-0.056203471141344385,0.13340704232725162,inconsistent
8,5,5,0.625,2.2,200,41,0.0,1.0,0.43879805837644975,0.4545860086098704,0.4336905003717554,0.47290536745117995,0.3755793519701891,0.3750579513168715,0.3755793519701891,0.0005214006533176274,True,5,0.375,0.37581380522956476,0.36652740008162094,0.3842815894311221,1.0,0.01775418934950118,0.012500000000000011,True,False,0.375,0.375,0.0,1,False,0.05658555949574552,0.0016737019738529144,33.80862326730953,-0.7484811514534621,-0.8579335630091852,-0.6279834191096935,1.0,1.574771451329538,500,,-0.062984253146885,0.1435381309113499,inconsistent
8,5,5,0.625,2.3,200,41,0.0,1.0,0.45608399422988355,0.47268118704098816,0.4508015148066752,0.49216533188794814,0.38530140212224134,0.38570758925736026,0.38530140212224134,0.00040618713511891835,True,5,0.375,0.3858656696678463,0.3750895394524781,0.3950806359305732,1.0,0.019991096478095105,0.012500000000000011,True,False,0.375,0.4,0.025000000000000022,2,False,0.05602747618246573,0.001691636378022985,33.12028336015393,-0.6938879630364615,-0.8072787936212051,-0.5598125670777636,1.0,1.6409087000813645,500,,-0.07021832456203725,0.15395919490795495,inconsistent
8,5,5,0.625,2.4,200,41,0.0,1.0,0.47315698426609576,0.49055663641804825,0.46756274661522973,0.5112241996047617,0.3927304443172449,0.39217028463370596,0.3927304443172449,0.0005601596835389522,True,5,0.4,0.392883740825628,0.3822542813945811,0.4042279002331868,1.0,0.021973618838605657,0.012500000000000011,True,False,0.375,0.4,0.025000000000000022,2,False,0.055292686405597154,0.0017536457155716532,31.530135143387756,-0.647672952604389,-0.8666761093436736,-0.5612620844988939,1.0,1.8105930153724616,500,,-0.08027324344046777,0.16965456732077616,inconsistent
8,5,5,0.625,2.5,200,41,0.0,1.0,0.4900231021787887,0.5082385652314062,0.4841174722818497,0.5300656143220139,0.4020780550537197,0.4014696445076862,0.4020780550537197,0.0006084105460334999,True,5,0.4,0.4026464970217076,0.3910432865758562,0.4116193292316036,1.0,0.020576042655747417,0.012500000000000011,True,False,0.4,0.4,0.0,1,False,0.05404754564932091,0.0018189875154402777,29.712983289079336,-0.7182224763654783,-0.8453567443044153,-0.5978602729621243,1.0,2.0388251757977307,500,,-0.08737660515708112,0.17831119546931298,inconsistent
8,6,6,0.75,0.1,200,41,0.0,1.0,0.019629741720058044,0.020145622568795526,0.01944384124460544,0.020888391395755598,0.2227065745148725,0.22290608636627285,0.2227065745148725,0.00019951185140035244,True,5,0.225,0.22270763068713417,0.22124360758526884,0.22425790492650996,1.0,0.003014297341241118,0.012500000000000011,True,False,0.225,0.225,0.0,1,False,0.018899898795920217,3.610538521203808e-05,523.4648151494782,-0.33963381581443647,-0.3526523133464563,-0.3284045920427946,1.0,0.006568973556148554,500,,0.20307788896707613,10.345418287371926,inconsistent
8,6,6,0.75,0.2,200,41,0.0,1.0,0.039226088717457905,0.0403328916022039,0.03893486404165132,0.04181667619162028,0.2059175263762898,0.2059645791078314,0.2059175263762898,4.705273154159695e-05,True,5,0.2,0.20593525853957598,0.20446624991779488,0.2074557558922522,1.0,0.002989505974457324,0.012500000000000011,True,False,0.2,0.2,0.0,1,False,0.01991054967019272,7.88587571193312e-05,252.4836859914434,-0.4030365596771065,-0.41798614559463576,-0.38756540029990866,1.0,0.028236174779876444,500,,0.1667091698221181,4.249956477254454,inconsistent
8,6,6,0.75,0.3,200,41,0.0,1.0,0.05875624648922694,0.06038013914897831,0.058298430711693355,0.06263634381186066,0.19878243187753436,0.19891654131693126,0.19878243187753436,0.00013410943939690112,True,5,0.2,0.19880693773157188,0.19739702176711021,0.20018752677662177,1.0,0.002790505009511557,0.012500000000000011,True,False,0.2,0.2,0.0,1,False,0.021275703464030415,0.0001447665210252521,146.96563344448418,-0.3483562955375556,-0.3630159917182589,-0.3347778118588895,1.0,0.08333758735550398,500,,0.14005069124234493,2.383588122294767,inconsistent
8,6,6,0.75,0.4,200,41,0.0,1.0,0.0781896095612059,0.08038649848406619,0.07762210093013042,0.08336781404197703,0.19622603878509898,0.19649745170555916,0.19622603878509898,0.00027141292046017895,True,5,0.2,0.19627166410123784,0.19471458696798635,0.19780777626493817,1.0,0.0030931892969518204,0.012500000000000011,True,False,0.2,0.2,0.0,1,False,0.023265623263370276,0.00022667383659196442,102.63920888783792,-0.3370122682435436,-0.3523290948462719,-0.32348482081562907,1.0,0.17086216820450445,500,,0.11808205454003194,1.5102013579898839,inconsistent
8,6,6,0.75,0.5,200,41,0.0,1.0,0.0974978766003181,0.10028010041134972,0.09682843107381083,0.10402326407560146,0.19769306161290104,0.19817075408970608,0.19769306161290104,0.0004776924768050417,True,5,0.2,0.19771796146937376,0.19606123572755946,0.19941277041369118,1.0,0.003351534686131724,0.012500000000000011,True,False,0.2,0.2,0.0,1,False,0.025840784655356278,0.000311367068112097,82.99138637889988,-0.3681705283318249,-0.3825973415704137,-0.35267762005049913,1.0,0.2613403485279282,500,,0.10022008486905566,1.0279206928772096,inconsistent
8,6,6,0.75,0.6,200,41,0.0,1.0,0.11665599332314822,0.1200327185005122,0.11587874044322184,0.1245431967991972,0.202398648250377,0.20277255453702941,0.202398648250377,0.00037390628665240344,True,5,0.2,0.20246463683448185,0.20070367976441544,0.2040053858183467,1.0,0.0033017060539312637,0.012500000000000011,True,False,0.2,0.2,0.0,1,False,0.028946230326987996,0.000401425874467574,72.10853153245404,-0.43702347965875893,-0.4557949340007265,-0.4194555931432616,1.0,0.34617779102087737,500,,0.08580864351133363,0.7355699528753359,inconsistent
8,6,6,0.75,0.7,200,41,0.0,1.0,0.13564230396891117,0.13959919142503863,0.1347545049795693,0.14489902544061448,0.20830410309786576,0.2087462114457603,0.20830410309786576,0.0004421083478945431,True,5,0.2,0.2083536480255117,0.20643594895214598,0.21014309604801304,1.0,0.0037071470958670583,0.012500000000000011,True,False,0.2,0.2,0.0,1,False,0.032395370813087174,0.0004961870940096227,65.28862036959575,-0.508029099836001,-0.5308236106346488,-0.48308414166042946,1.0,0.42227709194028074,500,,0.07271134405660054,0.5360521159627735,inconsistent
8,6,6,0.75,0.8,200,41,0.0,1.0,0.1544388652716578,0.15899803654675787,0.15352850549887848,0.16506937383421025,0.21352024260594094,0.2140040461810611,0.21352024260594094,0.0004838035751201786,True,5,0.2,0.2135686151678008,0.21159661841983804,0.2160574115613992,1.0,0.00446079314156117,0.012500000000000011,True,False,0.2,0.225,0.024999999999999994,2,False,0.03603076400615356,0.0005975719214831063,60.29527611794285,-0.6169036606277953,-0.6463813505276711,-0.44211347876274426,1.0,0.49511482277754526,500,,0.059129749896143,0.38286832651958325,inconsistent
8,6,6,0.75,0.9,200,41,0.0,1.0,0.17303132758501194,0.17824874457340179,0.17210045993876505,0.18505603972197499,0.2206350876986396,0.2209360595595334,0.2206350876986396,0.00030097186089381167,True,5,0.225,0.22062715310179704,0.21734828920780905,0.22364277648274408,1.0,0.0062944872749350345,0.012500000000000011,True,False,0.225,0.225,0.0,1,False,0.039848519725787984,0.0006976742445531966,57.116225855961915,-0.49845036691640837,-0.5295121861360906,-0.47154133327475184,1.0,0.5517641768098497,500,,0.047595825516785095,0.2750705677467614,inconsistent
8,6,6,0.75,1.0,200,41,0.0,1.0,0.1914088947327413,0.19729907633193883,0.1904407501139071,0.2049184010383613,0.22848238505394505,0.22887774220168342,0.22848238505394505,0.00039535714773836217,True,5,0.225,0.22851513309508598,0.22475967072785671,0.23192415316766404,1.0,0.007164482439807329,0.012500000000000011,True,False,0.225,0.225,0.0,1,False,0.04368951324871988,0.0007982206622924534,54.73362857238697,-0.6121771639689058,-0.6544174877096782,-0.5708537012324019,1.0,0.6008471751496507,500,,0.03710623836234467,0.19385848507278114,inconsistent
8,6,6,0.75,1.1,200,41,0.0,1.0,0.20956391076757686,0.2160684180798214,0.20857585714741889,0.22456733181984967,0.23538290144774043,0.23547021155278203,0.23538290144774043,8.731010504159364e-05,True,5,0.225,0.23536623618308292,0.23193548014002732,0.23887517164713845,1.0,0.006939691507111129,0.012500000000000011,True,False,0.225,0.225,0.0,1,False,0.04741675039546668,0.000892301741880324,53.139816017333565,-0.7597667133248686,-0.8159179403981789,-0.7070297399441017,1.0,0.6374298722488746,500,,0.02580232541550606,0.12312389724451604,inconsistent
8,6,6,0.75,1.2,200,41,0.0,1.0,0.22749159992202705,0.23464686804015272,0.22655105646275556,0.24398507902370087,0.24289837294843708,0.24296294772289084,0.24289837294843708,6.45747744537628e-05,True,5,0.25,0.2429427083634575,0.23835551461668003,0.247872393898329,1.0,0.00951687928164896,0.012500000000000011,True,False,0.225,0.25,0.024999999999999994,2,False,0.051024038713094626,0.000998399337872984,51.105841898691125,-0.6850057996189967,-0.9151774014564386,-0.6549793281858513,1.0,0.6891780087512382,500,,0.015451108441430439,0.067919468001132,consistent
8,6,6,0.75,1.3,200,41,0.0,1.0,0.24518969042733516,0.25314046024810366,0.24426830747257208,0.263155873454639,0.2511347776992579,0.25129860916406754,0.2511347776992579,0.0001638314648096384,True,5,0.25,0.25128574949401394,0.2463001135684521,0.2558382026981915,1.0,0.009538089129739413,0.012500000000000011,True,False,0.25,0.25,0.0,1,False,0.05449868287724523,0.0010847183577486236,50.24224259498975,-0.8168327491593786,-0.8808664404233708,-0.7556678159091701,1.0,0.7130737885134252,500,,0.006096059066678788,0.024862623938445842,consistent
8,6,6,0.75,1.4,200,41,0.0,1.0,0.2626579700483187,0.27131096160366563,0.26170640801875106,0.28220192207194106,0.2593375317465766,0.25944294135641177,0.2593375317465766,0.0001054096098351831,True,5,0.25,0.25943281003898394,0.2547031372185765,0.26406654888753717,1.0,0.009363411668960653,0.012500000000000011,True,False,0.25,0.25,0.0,1,False,0.057743376112813306,0.0011588164475944027,49.82961385531185,-0.9579997460191476,-1.0227153604497496,-0.8716484829868818,1.0,0.7249323185857951,500,,-0.00322516000933476,0.012278934496986547,consistent
8,6,6,0.75,1.5,200,41,0.0,1.0,0.27989790123519254,0.28920483705957273,0.2790005437578074,0.3010499744072549,0.2682145401454206,0.26824724963537677,0.2682145401454206,3.270948995615086e-05,True,5,0.275,0.2682122133983804,0.2627836417751582,0.27407238005526113,1.0,0.011288738280102906,0.012500000000000011,True,False,0.25,0.275,0.025000000000000022,2,False,0.060717156870580255,0.0012692902536869091,47.835518073360326,-0.8918754686600864,-1.0873430125852765,-0.8456133973026614,1.0,0.7866318767271641,500,,-0.01168568783681212,0.04174982300775765,consistent
8,6,6,0.75,1.6,200,41,0.0,1.0,0.2969123590864465,0.3070089094334929,0.2959534308399916,0.31965146334591527,0.27685438306425064,0.27704661393568464,0.27685438306425064,0.00019223087143399598,True,5,0.275,0.2768933816638718,0.27125215717858453,0.28289502583643933,1.0,0.011642868657854799,0.012500000000000011,True,False,0.275,0.275,0.0,1,False,0.06321662337916877,0.0013631319057639338,46.37601329105459,-0.9963335997026694,-1.0773923765338356,-0.9242279681487661,1.0,0.83692334361406,500,,-0.02001897742257469,0.06742386030736476,inconsistent
8,6,6,0.75,1.7,200,41,0.0,1.0,0.31370524614444434,0.3246349467828596,0.3125885235078892,0.3380231138787179,0.28527211725227425,0.2851300291880927,0.28527211725227425,0.00014208806418153364,True,5,0.275,0.2852979524224012,0.27964436478763405,0.2913832647303227,1.0,0.011738899942688674,0.012500000000000011,True,False,0.275,0.3,0.024999999999999967,2,False,0.065331715670027,0.001408440119008425,46.38586673888704,-1.0898497719112803,-1.1632613408154813,-0.9381008435605356,1.0,0.836567817019343,500,,-0.028407293722043148,0.09055409200572669,inconsistent
8,6,6,0.75,1.8,200,41,0.0,1.0,0.33028119391689725,0.34187193268981503,0.3291605697569843,0.3563231808239886,0.29459829020057215,0.2946040260996449,0.29459829020057215,5.735899072767392e-06,True,5,0.3,0.294711227678638,0.28770952739034966,0.3014107297853544,1.0,0.013701202395004719,0.012500000000000011,True,False,0.3,0.3,0.0,1,False,0.0676059030750375,0.0014432316631699555,46.84341731149797,-0.9920767634465956,-1.151137957240103,-0.9250977210440944,1.0,0.8203050116227857,500,,-0.035569966238259254,0.10769600841157516,inconsistent
8,6,6,0.75,1.9,200,41,0.0,1.0,0.3466454040158647,0.35895269637419347,0.3454482287735404,0.37442058907501996,0.30433928198967874,0.3042798029430762,0.30433928198967874,5.947904660252856e-05,True,5,0.3,0.30439056620515004,0.2973609281228337,0.31117580840988224,1.0,0.013814880287048525,0.012500000000000011,True,False,0.3,0.3,0.0,1,False,0.06916368793931728,0.0014587253465188326,47.41378361894691,-1.0422018035334837,-1.1249104338024585,-0.9612779345660176,1.0,0.8006879236397828,500,,-0.04225483781071465,0.1218964316883913,inconsistent
8,6,6,0.75,2.0,200,41,0.0,1.0,0.3628033994057432,0.37586501787341375,0.3614405323395114,0.3922766035536019,0.3127410361152659,0.3129437568924135,0.3127410361152659,0.0002027207771476136,True,5,0.3,0.3128275012106521,0.306187139092629,0.32084315445176503,1.0,0.014656015359136021,0.012500000000000011,True,False,0.3,0.325,0.025000000000000022,2,False,0.07014175501916367,0.001513231300993694,46.35230250200592,-1.1349478633468815,-1.2135474519503602,-0.8888086890406158,1.0,0.837779792474218,500,,-0.04997589819509107,0.1377492555939374,inconsistent
8,6,6,0.75,2.1,200,41,0.0,1.0,0.3787609532784656,0.39261497444179716,0.37744002344306843,0.40995375196621414,0.3236487009612687,0.32394196686423715,0.3236487009612687,0.0002932659029684648,True,5,0.325,0.3238799056744791,0.31555445332482557,0.3309412005609132,1.0,0.015386747236087628,0.012500000000000011,True,False,0.325,0.325,0.0,1,False,0.07088361372310174,0.0015422942536712626,45.959850757643075,-0.972136377403577,-1.057314097504075,-0.8875902342398393,1.0,0.852148503361793,500,,-0.05488104760398649,0.14489626538572434,inconsistent
8,6,6,0.75,2.2,200,41,0.0,1.0,0.3945239294744433,0.40908831450118166,0.39324213657806034,0.42754986182683735,0.3324981714260625,0.3323715599755692,0.3324981714260625,0.00012661145049330802,True,5,0.325,0.3326517220069263,0.32424181667608337,0.34002422018979,1.0,0.015782403513706633,0.012500000000000011,True,False,0.325,0.325,0.0,1,False,0.07093803480862249,0.001605174328867891,44.193352418396934,-1.0076315356906382,-1.098385089358517,-0.8620951784146221,1.0,0.9216342592061568,500,,-0.06187220746751704,0.15682751500001227,inconsistent
