L,N,nmax,W_over_t,U_over_t,realizations,sample_mixing_mean,sample_mixing_sem
8,7,7,0.1,0.075,200,0.9965698764010412,3.242913327387521e-05
8,7,7,0.1,0.1,200,0.9932369554119063,4.8757750724033964e-05
8,7,7,0.1,0.125,200,0.9887661543546957,6.471771858160761e-05
8,7,7,0.1,0.15,200,0.9832123762813222,8.013471139659582e-05
8,7,7,0.1,0.175,200,0.9766400041651662,9.489092379935199e-05
8,7,7,0.1,0.2,200,0.9691206292970014,0.00010889847305334537
8,7,7,0.1,0.225,200,0.9607307848804015,0.00012209271936801649
8,7,7,0.1,0.25,200,0.9515498108854881,0.00013442924367476947
8,7,7,0.1,0.275,200,0.9416579412166166,0.00014588149748237254
8,7,7,0.1,0.3,200,0.9311346683456092,0.00015643849755460427
8,7,7,0.1,0.325,200,0.9200574085410936,0.00016610249370596283
8,7,7,0.1,0.35,200,0.908500465364972,0.00017488667504943605
8,7,7,0.1,0.375,200,0.8965342710454135,0.00018281299803391048
8,7,7,0.1,0.4,200,0.8842248742091496,0.0001899102019689512
8,7,7,0.1,0.425,200,0.8716336370781624,0.0001962120521930017
8,7,7,0.1,0.45,200,0.8588171041642363,0.00020175582755589701
8,7,7,0.1,0.475,200,0.8458270063393729,0.00020658105067386003
8,7,7,0.1,0.5,200,0.832710367748176,0.00021072844688580826
8,7,7,0.1,0.525,200,0.8195096874624945,0.00021423911026518714
8,7,7,0.1,0.55,200,0.8062631724279221,0.00021715385132977104
8,7,7,0.1,0.575,200,0.7930050027105682,0.00021951270015353088
8,7,7,0.1,0.6,200,0.7797656140886476,0.00022135453948721087
8,7,7,0.1,0.625,200,0.766571986538453,0.0002227168445084006
8,7,7,0.1,0.65,200,0.7534479301119289,0.00022363550841318194
8,7,7,0.1,0.675,200,0.7404143621173059,0.0002241447358600266
8,7,7,0.1,0.7,200,0.7274895714464855,0.00022427698904185873
8,7,7,0.1,0.725,200,0.7146894674064093,0.00022406297374796371
8,7,7,0.1,0.75,200,0.7020278115721962,0.00022353165510522802
8,7,7,0.1,0.775,200,0.6895164320495931,0.0002227102947248288
8,7,7,0.1,0.8,200,0.6771654201692598,0.0002216245027221623
8,7,7,0.1,0.825,200,0.6649833100840209,0.0002202982995387298
8,7,7,0.1,0.85,200,0.652977242043396,0.00021875418369923167
8,7,7,0.1,0.875,200,0.6411531103112063,0.0002170132026143484
8,7,7,0.1,0.9,200,0.6295156967993393,0.00021509502432016687
8,7,7,0.1,0.925,200,0.6180687915357943,0.00021301800865858604
8,7,7,0.1,0.95,200,0.6068153010853039,0.00021079927687708182
8,7,7,0.1,0.975,200,0.595757346009697,0.0002084547789858121
8,7,7,0.1,1.0,200,0.5848963484031563,0.0002059993584772351
8,7,7,0.2,0.0,200,0.9975192165263568,7.907909401811479e-05
8,7,7,0.2,0.025,200,0.9986972532226471,4.79109049913851e-05
8,7,7,0.2,0.05,200,0.998652874762188,2.472847343629653e-05
8,7,7,0.2,0.075,200,0.997393155994627,3.495276315645603e-05
8,7,7,0.2,0.1,200,0.9949401754349555,6.375591689278465e-05
8,7,7,0.2,0.125,200,0.9913299345036855,9.489320332384414e-05
8,7,7,0.2,0.15,200,0.9866107581479057,0.0001258634408549042
8,7,7,0.2,0.175,200,0.9808413233260163,0.00015596987452393926
8,7,7,0.2,0.2,200,0.9740884774869429,0.00018487276944738524
8,7,7,0.2,0.225,200,0.966425003392876,0.00021236072907296385
8,7,7,0.2,0.25,200,0.9579274643691551,0.00023829270566059314
8,7,7,0.2,0.275,200,0.9486742321122079,0.00026257700884209454
8,7,7,0.2,0.3,200,0.9387437642383353,0.0002851606664367212
8,7,7,0.2,0.325,200,0.9282131660699732,0.00030602224019931983
8,7,7,0.2,0.35,200,0.917157044010495,0.00032516605145962855
8,7,7,0.2,0.375,200,0.905646637647211,0.00034261718791812553
8,7,7,0.2,0.4,200,0.8937492044059655,0.0003584171091401747
8,7,7,0.2,0.425,200,0.8815276232414575,0.00037261980325452814
8,7,7,0.2,0.45,200,0.8690401811739045,0.00038528847697194866
8,7,7,0.2,0.475,200,0.8563405071173527,0.0003964927569131237
8,7,7,0.2,0.5,200,0.8434776201867753,0.00040630636849307833
8,7,7,0.2,0.525,200,0.8304960635638702,0.0004148052484217427
8,7,7,0.2,0.55,200,0.8174360993466837,0.00042206604078447125
8,7,7,0.2,0.575,200,0.8043339441362133,0.00042816492464400137
8,7,7,0.2,0.6,200,0.7912220291373846,0.00043317672228361997
8,7,7,0.2,0.625,200,0.7781292721208913,0.00043717424056844713
8,7,7,0.2,0.65,200,0.7650813516480003,0.0004402278025425753
8,7,7,0.2,0.675,200,0.7521009765038297,0.00044240493161278944
8,7,7,0.2,0.7,200,0.7392081453518086,0.00044377015600582915
8,7,7,0.2,0.725,200,0.726420393266564,0.00044438490630468216
8,7,7,0.2,0.75,200,0.7137530230842438,0.00044430748357813046
8,7,7,0.2,0.775,200,0.7012193204874597,0.000443593079817585
8,7,7,0.2,0.8,200,0.6888307524714505,0.0004422938360504109
8,7,7,0.2,0.825,200,0.6765971493672174,0.00044045892661556744
8,7,7,0.2,0.85,200,0.6645268709679277,0.00043813466069689034
8,7,7,0.2,0.875,200,0.6526269575517967,0.0004353645943579044
8,7,7,0.2,0.9,200,0.6409032667467468,0.0004321896480624337
8,7,7,0.2,0.925,200,0.6293605972628362,0.00042864822605183107
8,7,7,0.2,0.95,200,0.6180028005464839,0.0004247763350357848
8,7,7,0.2,0.975,200,0.60683288140076,0.0004206077004882581
8,7,7,0.2,1.0,200,0.5958530885800414,0.00041617387946855727
8,7,7,0.3,0.0,200,0.9944631741909672,0.00017567903670208867
8,7,7,0.3,0.025,200,0.9965142638345488,0.00012919582748575876
8,7,7,0.3,0.05,200,0.9973544109087151,8.575212262607557e-05
8,7,7,0.3,0.075,200,0.9969827504601975,5.52162247630861e-05
8,7,7,0.3,0.1,200,0.9954134771321683,6.162659984464422e-05
8,7,7,0.3,0.125,200,0.9926750308219642,9.718792825023086e-05
8,7,7,0.3,0.15,200,0.9888087301955311,0.0001402816035139286
8,7,7,0.3,0.175,200,0.9838669849914109,0.00018453684661933904
8,7,7,0.3,0.2,200,0.9779112409013567,0.0002280941086170678
8,7,7,0.3,0.225,200,0.9710098122737807,0.0002701673537649641
8,7,7,0.3,0.25,200,0.963235741630438,0.00031033152380337904
8,7,7,0.3,0.275,200,0.9546647971006483,0.00034832913464804074
8,7,7,0.3,0.3,200,0.9453736859182246,0.00038400188780611863
8,7,7,0.3,0.325,200,0.935438529647125,0.0004172599290704678
8,7,7,0.3,0.35,200,0.9249336185973804,0.00044806459015337655
8,7,7,0.3,0.375,200,0.9139304409063383,0.00047641678640151326
8,7,7,0.3,0.4,200,0.9024969664160638,0.000502348241846715
8,7,7,0.3,0.425,200,0.8906971561842281,0.0005259144289350211
8,7,7,0.3,0.45,200,0.8785906641014981,0.0005471887426034184
8,7,7,0.3,0.475,200,0.8662326963757809,0.0005662576691074467
8,7,7,0.3,0.5,200,0.853673996386949,0.0005832168019827037
8,7,7,0.3,0.525,200,0.8409609256211955,0.000598167592601668
8,7,7,0.3,0.55,200,0.8281356153071644,0.0006112147371530999
8,7,7,0.3,0.575,200,0.8152361674672359,0.0006224641097837744
8,7,7,0.3,0.6,200,0.8022968880261289,0.0006320211583957807
8,7,7,0.3,0.625,200,0.7893485381889047,0.0006399896868065852
8,7,7,0.3,0.65,200,0.7764185934182146,0.0006464709548401569
8,7,7,0.3,0.675,200,0.7635315019815141,0.0006515630361320044
8,7,7,0.3,0.7,200,0.7507089372206474,0.0006553603816181313
8,7,7,0.3,0.725,200,0.7379700394597779,0.0006579535445145861
8,7,7,0.3,0.75,200,0.7253316448649773,0.0006594290298533814
8,7,7,0.3,0.775,200,0.7128084996542657,0.0006598692381873346
8,7,7,0.3,0.8,200,0.7004134588827361,0.0006593524788495909
8,7,7,0.3,0.825,200,0.6881576696410202,0.0006579530331467835
8,7,7,0.3,0.85,200,0.6760507389483138,0.0006557412521076652
8,7,7,0.3,0.875,200,0.6641008869289936,0.0006527836769552951
8,7,7,0.3,0.9,200,0.6523150860642596,0.0006491431733868268
8,7,7,0.3,0.925,200,0.6406991874317225,0.0006448790731036906
8,7,7,0.3,0.95,200,0.6292580349064049,0.0006400473179099923
8,7,7,0.3,0.975,200,0.6179955683122349,0.0006347006031599704
8,7,7,0.3,1.0,200,0.6069149164965416,0.0006288885184530441
8,7,7,0.4,0.0,200,0.9902655931418178,0.00030691343667797863
8,7,7,0.4,0.025,200,0.9931599286316113,0.00024644166125232977
8,7,7,0.4,0.05,200,0.9948619012001488,0.0001873546789117326
8,7,7,0.4,0.075,200,0.9953630320869038,0.0001337982044786458
8,7,7,0.4,0.1,200,0.9946697648802666,9.713209741801375e-05
8,7,7,0.4,0.125,200,0.9928029186379186,9.845164322397325e-05
8,7,7,0.4,0.15,200,0.9897965681683618,0.00013555939130541845
8,7,7,0.4,0.175,200,0.9856964643512223,0.0001868870086516119
8,7,7,0.4,0.2,200,0.9805581364281215,0.00024202052034525014
8,7,7,0.4,0.225,200,0.9744448266238321,0.0002973080069115099
8,7,7,0.4,0.25,200,0.9674253975804009,0.00035122182978914433
8,7,7,0.4,0.275,200,0.9595723300550771,0.00040298821973876837
8,7,7,0.4,0.3,200,0.9509598983138545,0.0004521669839811799
8,7,7,0.4,0.325,200,0.9416625792848086,0.0004984978513179406
8,7,7,0.4,0.35,200,0.931753723000265,0.0005418332634989563
8,7,7,0.4,0.375,200,0.9213044885977388,0.0005821035133037278
8,7,7,0.4,0.4,200,0.9103830330638254,0.0006192956869083042
8,7,7,0.4,0.425,200,0.899053928769512,0.000653439322614403
8,7,7,0.4,0.45,200,0.887377779780006,0.0006845958156620543
8,7,7,0.4,0.475,200,0.8754110047780069,0.0007128502092804409
8,7,7,0.4,0.5,200,0.8632057550639216,0.0007383046837971979
8,7,7,0.4,0.525,200,0.8508099384850926,0.0007610733509877245
8,7,7,0.4,0.55,200,0.8382673235036704,0.0007812780980102157
8,7,7,0.4,0.575,200,0.8256177013589658,0.0007990452938636488
8,7,7,0.4,0.6,200,0.8128970880232709,0.0008145032096049808
8,7,7,0.4,0.625,200,0.8001379511490053,0.0008277800282499488
8,7,7,0.4,0.65,200,0.7873694503296349,0.0008390023386415465
8,7,7,0.4,0.675,200,0.774617681694237,0.0008482940227252445
8,7,7,0.4,0.7,200,0.7619059201227009,0.0008557754589097253
8,7,7,0.4,0.725,200,0.749254854231736,0.0008615629760160748
8,7,7,0.4,0.75,200,0.7366828107828889,0.0008657685029072178
8,7,7,0.4,0.775,200,0.7242059663504864,0.0008684993683103246
8,7,7,0.4,0.8,200,0.711838545007919,0.0008698582136377048
8,7,7,0.4,0.825,200,0.6995930014900812,0.0008699429888217115
8,7,7,0.4,0.85,200,0.6874801898085601,0.0008688470073655573
8,7,7,0.4,0.875,200,0.6755095176695102,0.0008666590420473391
8,7,7,0.4,0.9,200,0.6636890873021202,0.0008634634470821628
8,7,7,0.4,0.925,200,0.6520258234732708,0.0008593402961356902
8,7,7,0.4,0.95,200,0.6405255895622105,0.0008543655284829946
8,7,7,0.4,0.975,200,0.6291932926147958,0.0008486110979092123
8,7,7,0.4,1.0,200,0.6180329783037979,0.0008421451207397715
8,7,7,0.5,0.0,200,0.9850010327123755,0.00046917661399118404
8,7,7,0.5,0.025,200,0.9887000161850443,0.0003962628072096767
8,7,7,0.5,0.05,200,0.9912315225304864,0.00032351110932224647
8,7,7,0.5,0.075,200,0.9925799517866036,0.00025355461410091635
8,7,7,0.5,0.1,200,0.9927443143506971,0.00019170799452798863
