L,N,nmax,points,A_theory,B_theory,A_ED_fit,B_ED_fit,A_ED_bootstrap_median,A_ED_ci95_low,A_ED_ci95_high,B_ED_bootstrap_median,B_ED_ci95_low,B_ED_ci95_high,bootstrap_valid_fraction
8,5,5,19,0.2181042228212039,-0.0059435613332266,0.3541855170380007,-0.054623657133884854,0.35416248459655597,0.34976866074966584,0.358678600768899,-0.054620968608762296,-0.05602603351423357,-0.053266105798971355,1.0
8,6,6,19,0.1963540862042329,-0.0056254031596713,0.3025870118107615,-0.046718351505005064,0.3025663538177507,0.2990210259101982,0.30598063178378,-0.046715757635221365,-0.04781559218524875,-0.04554341693821722,1.0
8,7,7,19,0.1787038170341486,-0.0053171639496964,0.2550654736812936,-0.038364666131206045,0.2550418857517949,0.252382860246256,0.25762000527298506,-0.03837081440092391,-0.039155119864859554,-0.03751163206872278,1.0
8,8,8,19,0.1640657839175244,-0.0050202494788283,0.21614461463625517,-0.03135495713548901,0.2162747644117815,0.21397573099800404,0.21879297048343024,-0.03140145811779307,-0.03231524315218341,-0.030517368974127494,1.0
