L,N,nmax,W_over_t,U_over_t,realizations,sample_mixing_mean,sample_mixing_sem
8,8,8,3.0,9.0,300,0.030130018085401666,0.00011061206301542689
8,8,8,3.0,10.0,300,0.024066518997799304,7.878964104956764e-05
8,8,8,4.0,0.0,300,0.6617612053098876,0.0055484111761899355
8,8,8,4.0,1.0,300,0.7377822712766144,0.0021826794637829884
8,8,8,4.0,2.0,300,0.52139553183204,0.0030599160176580163
8,8,8,4.0,3.0,300,0.3405691520245626,0.003342699355014746
8,8,8,4.0,4.0,300,0.20807425858664053,0.0024322970247021842
8,8,8,4.0,5.0,300,0.1274065461271899,0.0013205662455164694
8,8,8,4.0,6.0,300,0.08356223816009115,0.0007159794356395612
8,8,8,4.0,7.0,300,0.05852985232914065,0.00041949286670010745
8,8,8,4.0,8.0,300,0.0431287678541167,0.00026392626609773027
8,8,8,4.0,9.0,300,0.0330405169753048,0.0001758409818566521
8,8,8,4.0,10.0,300,0.026094616931721517,0.00012264109904362093
8,8,8,5.0,0.0,300,0.5918216709660657,0.006084691641719349
8,8,8,5.0,1.0,300,0.7061369832822935,0.002984773331713613
8,8,8,5.0,2.0,300,0.5374778188975295,0.002903938745830775
8,8,8,5.0,3.0,300,0.3769341520835526,0.0034544465887739345
8,8,8,5.0,4.0,300,0.2530171480970097,0.0033157651497662216
8,8,8,5.0,5.0,300,0.15884827372169905,0.0022751095803702874
8,8,8,5.0,6.0,300,0.10062851005635953,0.0012475698482345109
8,8,8,5.0,7.0,300,0.06803143191030538,0.0006950898910558588
8,8,8,5.0,8.0,300,0.04883508301415076,0.0004179944191575853
8,8,8,5.0,9.0,300,0.036703143099044114,0.0002689324929913007
8,8,8,5.0,10.0,300,0.028574358284552338,0.0001825971081485258
8,8,8,6.0,0.0,300,0.5343266484276276,0.00639605913184957
8,8,8,6.0,1.0,300,0.668035970451741,0.003820855807300357
8,8,8,6.0,2.0,300,0.539904375055507,0.002796715909160201
8,8,8,6.0,3.0,300,0.39743974416837435,0.0033780101357016533
8,8,8,6.0,4.0,300,0.2865095094715529,0.0035472484810738472
8,8,8,6.0,5.0,300,0.1957297047250802,0.003164161000598301
8,8,8,6.0,6.0,300,0.1255744066764594,0.0021018935926428004
8,8,8,6.0,7.0,300,0.0817481385328879,0.001166740516655582
8,8,8,6.0,8.0,300,0.05663385745345008,0.0006649600903829521
8,8,8,6.0,9.0,300,0.041478166265435386,0.00040856933902533006
8,8,8,6.0,10.0,300,0.03169049560524149,0.000267831031582574
8,8,8,7.0,0.0,300,0.4866215559355093,0.006566253773268183
8,8,8,7.0,1.0,300,0.6286280752496731,0.004534391108400845
8,8,8,7.0,2.0,300,0.533539479366185,0.00283219277979608
8,8,8,7.0,3.0,300,0.4093117236218734,0.0032915720549338166
8,8,8,7.0,4.0,300,0.30675482260165526,0.003512119325115812
8,8,8,7.0,5.0,300,0.2258483863092022,0.0035042556075395815
8,8,8,7.0,6.0,300,0.1561286588667257,0.002966452475062919
8,8,8,7.0,7.0,300,0.10197898932504491,0.0019354101546699976
8,8,8,7.0,8.0,300,0.06789615624428114,0.0010876266662353047
8,8,8,7.0,9.0,300,0.04799624944256295,0.0006317876371106188
8,8,8,7.0,10.0,300,0.035747140004433166,0.00039526076542860904
8,8,8,8.0,0.0,300,0.4465727271933002,0.006646202575933573
8,8,8,8.0,1.0,300,0.5905205502304987,0.00510083327649114
8,8,8,8.0,2.0,300,0.5218052071578018,0.002995159158444966
8,8,8,8.0,3.0,300,0.4145350548890696,0.003189974347434502
8,8,8,8.0,4.0,300,0.31927131487948834,0.0034570287020404765
8,8,8,8.0,5.0,300,0.24558327793220713,0.003519953254688466
8,8,8,8.0,6.0,300,0.18287595398936762,0.0033901498034402387
8,8,8,8.0,7.0,300,0.127571669057913,0.0027596012693395606
8,8,8,8.0,8.0,300,0.08460587449461791,0.0017833341490374707
8,8,8,8.0,9.0,300,0.057406427516121426,0.0010138589972487867
8,8,8,8.0,10.0,300,0.04127713656440208,0.0005985277336329898
8,8,8,9.0,0.0,300,0.4125529668182515,0.006667388772255948
8,8,8,9.0,1.0,300,0.5548969724081183,0.005535399042079936
8,8,8,9.0,2.0,300,0.5069445495631549,0.0032352433677861037
8,8,8,9.0,3.0,300,0.4144367738562435,0.0031070760083107165
8,8,8,9.0,4.0,300,0.32812719005746904,0.0034165219436703993
8,8,8,9.0,5.0,300,0.25774692657923265,0.00348742119159706
8,8,8,9.0,6.0,300,0.20174400408730464,0.0034613252068217333
8,8,8,9.0,7.0,300,0.1512153018612914,0.0032368573761451893
8,8,8,9.0,8.0,300,0.1062741581984531,0.002560388205161337
8,8,8,9.0,9.0,300,0.07142207879304689,0.0016473462813134396
8,8,8,9.0,10.0,300,0.049255353511190036,0.0009465452138511095
8,8,8,10.0,0.0,300,0.38333439392261953,0.006649774890346714
8,8,8,10.0,1.0,300,0.5221714561431513,0.005862489873952106
8,8,8,10.0,2.0,300,0.4903593507790807,0.003504556727360903
8,8,8,10.0,3.0,300,0.4109644323659776,0.0030786092451035064
8,8,8,10.0,4.0,300,0.3336172390045171,0.0033613231823796433
8,8,8,10.0,5.0,300,0.2659808459172448,0.0034485291192091257
8,8,8,10.0,6.0,300,0.21396841406402775,0.0034539923128385965
8,8,8,10.0,7.0,300,0.16892757122343624,0.0033729191538536428
8,8,8,10.0,8.0,300,0.12718073424160461,0.0030653661515264484
8,8,8,10.0,9.0,300,0.08994861568966493,0.0023756410147246325
8,8,8,10.0,10.0,300,0.06116668821362447,0.0015267837830259684
