task_index,L,N,nmax,W_over_t,realization_start,realization_stop,realizations_in_block,U_points,U_values_over_t_json,core_hash
10,8,8,8,1.0,80,88,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",5ae5915ab93bd232cb73b61b9486a847ec7027f1bf5812841b75e4614a4d70ca
11,8,8,8,1.0,88,96,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",5ae5915ab93bd232cb73b61b9486a847ec7027f1bf5812841b75e4614a4d70ca
12,8,8,8,1.0,96,104,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",5ae5915ab93bd232cb73b61b9486a847ec7027f1bf5812841b75e4614a4d70ca
13,8,8,8,1.0,104,112,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",5ae5915ab93bd232cb73b61b9486a847ec7027f1bf5812841b75e4614a4d70ca
14,8,8,8,1.0,112,120,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",5ae5915ab93bd232cb73b61b9486a847ec7027f1bf5812841b75e4614a4d70ca
15,8,8,8,1.0,120,128,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",5ae5915ab93bd232cb73b61b9486a847ec7027f1bf5812841b75e4614a4d70ca
16,8,8,8,1.0,128,136,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",5ae5915ab93bd232cb73b61b9486a847ec7027f1bf5812841b75e4614a4d70ca
17,8,8,8,1.0,136,144,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",5ae5915ab93bd232cb73b61b9486a847ec7027f1bf5812841b75e4614a4d70ca
18,8,8,8,1.0,144,152,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",5ae5915ab93bd232cb73b61b9486a847ec7027f1bf5812841b75e4614a4d70ca
19,8,8,8,1.0,152,160,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",5ae5915ab93bd232cb73b61b9486a847ec7027f1bf5812841b75e4614a4d70ca
20,8,8,8,1.0,160,168,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",5ae5915ab93bd232cb73b61b9486a847ec7027f1bf5812841b75e4614a4d70ca
21,8,8,8,1.0,168,176,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",5ae5915ab93bd232cb73b61b9486a847ec7027f1bf5812841b75e4614a4d70ca
22,8,8,8,1.0,176,184,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",5ae5915ab93bd232cb73b61b9486a847ec7027f1bf5812841b75e4614a4d70ca
23,8,8,8,1.0,184,192,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",5ae5915ab93bd232cb73b61b9486a847ec7027f1bf5812841b75e4614a4d70ca
24,8,8,8,1.0,192,200,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",5ae5915ab93bd232cb73b61b9486a847ec7027f1bf5812841b75e4614a4d70ca
25,8,8,8,1.0,200,208,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",5ae5915ab93bd232cb73b61b9486a847ec7027f1bf5812841b75e4614a4d70ca
26,8,8,8,1.0,208,216,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",5ae5915ab93bd232cb73b61b9486a847ec7027f1bf5812841b75e4614a4d70ca
27,8,8,8,1.0,216,224,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",5ae5915ab93bd232cb73b61b9486a847ec7027f1bf5812841b75e4614a4d70ca
28,8,8,8,1.0,224,232,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",5ae5915ab93bd232cb73b61b9486a847ec7027f1bf5812841b75e4614a4d70ca
29,8,8,8,1.0,232,240,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",5ae5915ab93bd232cb73b61b9486a847ec7027f1bf5812841b75e4614a4d70ca
30,8,8,8,1.0,240,248,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",5ae5915ab93bd232cb73b61b9486a847ec7027f1bf5812841b75e4614a4d70ca
31,8,8,8,1.0,248,256,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",5ae5915ab93bd232cb73b61b9486a847ec7027f1bf5812841b75e4614a4d70ca
32,8,8,8,1.0,256,264,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",5ae5915ab93bd232cb73b61b9486a847ec7027f1bf5812841b75e4614a4d70ca
33,8,8,8,1.0,264,272,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",5ae5915ab93bd232cb73b61b9486a847ec7027f1bf5812841b75e4614a4d70ca
34,8,8,8,1.0,272,280,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",5ae5915ab93bd232cb73b61b9486a847ec7027f1bf5812841b75e4614a4d70ca
35,8,8,8,1.0,280,288,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",5ae5915ab93bd232cb73b61b9486a847ec7027f1bf5812841b75e4614a4d70ca
36,8,8,8,1.0,288,296,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",5ae5915ab93bd232cb73b61b9486a847ec7027f1bf5812841b75e4614a4d70ca
37,8,8,8,1.0,296,300,4,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",5ae5915ab93bd232cb73b61b9486a847ec7027f1bf5812841b75e4614a4d70ca
38,8,8,8,2.0,0,8,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",2ac8e228d1efa7d8936392815cad76da2471f27a6141507402f2a507a81abe26
39,8,8,8,2.0,8,16,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",2ac8e228d1efa7d8936392815cad76da2471f27a6141507402f2a507a81abe26
40,8,8,8,2.0,16,24,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",2ac8e228d1efa7d8936392815cad76da2471f27a6141507402f2a507a81abe26
41,8,8,8,2.0,24,32,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",2ac8e228d1efa7d8936392815cad76da2471f27a6141507402f2a507a81abe26
42,8,8,8,2.0,32,40,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",2ac8e228d1efa7d8936392815cad76da2471f27a6141507402f2a507a81abe26
43,8,8,8,2.0,40,48,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",2ac8e228d1efa7d8936392815cad76da2471f27a6141507402f2a507a81abe26
44,8,8,8,2.0,48,56,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",2ac8e228d1efa7d8936392815cad76da2471f27a6141507402f2a507a81abe26
45,8,8,8,2.0,56,64,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",2ac8e228d1efa7d8936392815cad76da2471f27a6141507402f2a507a81abe26
46,8,8,8,2.0,64,72,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",2ac8e228d1efa7d8936392815cad76da2471f27a6141507402f2a507a81abe26
47,8,8,8,2.0,72,80,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",2ac8e228d1efa7d8936392815cad76da2471f27a6141507402f2a507a81abe26
48,8,8,8,2.0,80,88,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",2ac8e228d1efa7d8936392815cad76da2471f27a6141507402f2a507a81abe26
49,8,8,8,2.0,88,96,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",2ac8e228d1efa7d8936392815cad76da2471f27a6141507402f2a507a81abe26
50,8,8,8,2.0,96,104,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",2ac8e228d1efa7d8936392815cad76da2471f27a6141507402f2a507a81abe26
51,8,8,8,2.0,104,112,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",2ac8e228d1efa7d8936392815cad76da2471f27a6141507402f2a507a81abe26
52,8,8,8,2.0,112,120,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",2ac8e228d1efa7d8936392815cad76da2471f27a6141507402f2a507a81abe26
53,8,8,8,2.0,120,128,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",2ac8e228d1efa7d8936392815cad76da2471f27a6141507402f2a507a81abe26
54,8,8,8,2.0,128,136,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",2ac8e228d1efa7d8936392815cad76da2471f27a6141507402f2a507a81abe26
55,8,8,8,2.0,136,144,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",2ac8e228d1efa7d8936392815cad76da2471f27a6141507402f2a507a81abe26
56,8,8,8,2.0,144,152,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",2ac8e228d1efa7d8936392815cad76da2471f27a6141507402f2a507a81abe26
57,8,8,8,2.0,152,160,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",2ac8e228d1efa7d8936392815cad76da2471f27a6141507402f2a507a81abe26
58,8,8,8,2.0,160,168,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",2ac8e228d1efa7d8936392815cad76da2471f27a6141507402f2a507a81abe26
59,8,8,8,2.0,168,176,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",2ac8e228d1efa7d8936392815cad76da2471f27a6141507402f2a507a81abe26
60,8,8,8,2.0,176,184,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",2ac8e228d1efa7d8936392815cad76da2471f27a6141507402f2a507a81abe26
61,8,8,8,2.0,184,192,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",2ac8e228d1efa7d8936392815cad76da2471f27a6141507402f2a507a81abe26
62,8,8,8,2.0,192,200,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",2ac8e228d1efa7d8936392815cad76da2471f27a6141507402f2a507a81abe26
63,8,8,8,2.0,200,208,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",2ac8e228d1efa7d8936392815cad76da2471f27a6141507402f2a507a81abe26
64,8,8,8,2.0,208,216,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",2ac8e228d1efa7d8936392815cad76da2471f27a6141507402f2a507a81abe26
65,8,8,8,2.0,216,224,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",2ac8e228d1efa7d8936392815cad76da2471f27a6141507402f2a507a81abe26
66,8,8,8,2.0,224,232,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",2ac8e228d1efa7d8936392815cad76da2471f27a6141507402f2a507a81abe26
67,8,8,8,2.0,232,240,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",2ac8e228d1efa7d8936392815cad76da2471f27a6141507402f2a507a81abe26
68,8,8,8,2.0,240,248,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",2ac8e228d1efa7d8936392815cad76da2471f27a6141507402f2a507a81abe26
69,8,8,8,2.0,248,256,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",2ac8e228d1efa7d8936392815cad76da2471f27a6141507402f2a507a81abe26
70,8,8,8,2.0,256,264,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",2ac8e228d1efa7d8936392815cad76da2471f27a6141507402f2a507a81abe26
71,8,8,8,2.0,264,272,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",2ac8e228d1efa7d8936392815cad76da2471f27a6141507402f2a507a81abe26
72,8,8,8,2.0,272,280,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",2ac8e228d1efa7d8936392815cad76da2471f27a6141507402f2a507a81abe26
73,8,8,8,2.0,280,288,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",2ac8e228d1efa7d8936392815cad76da2471f27a6141507402f2a507a81abe26
74,8,8,8,2.0,288,296,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",2ac8e228d1efa7d8936392815cad76da2471f27a6141507402f2a507a81abe26
75,8,8,8,2.0,296,300,4,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",2ac8e228d1efa7d8936392815cad76da2471f27a6141507402f2a507a81abe26
76,8,8,8,3.0,0,8,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",bc0d1ddd1c31346c904dd05f45539e929f8ed87c1bad9789e3a1f194c3ca65d5
77,8,8,8,3.0,8,16,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",bc0d1ddd1c31346c904dd05f45539e929f8ed87c1bad9789e3a1f194c3ca65d5
78,8,8,8,3.0,16,24,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",bc0d1ddd1c31346c904dd05f45539e929f8ed87c1bad9789e3a1f194c3ca65d5
79,8,8,8,3.0,24,32,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",bc0d1ddd1c31346c904dd05f45539e929f8ed87c1bad9789e3a1f194c3ca65d5
80,8,8,8,3.0,32,40,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",bc0d1ddd1c31346c904dd05f45539e929f8ed87c1bad9789e3a1f194c3ca65d5
81,8,8,8,3.0,40,48,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",bc0d1ddd1c31346c904dd05f45539e929f8ed87c1bad9789e3a1f194c3ca65d5
82,8,8,8,3.0,48,56,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",bc0d1ddd1c31346c904dd05f45539e929f8ed87c1bad9789e3a1f194c3ca65d5
83,8,8,8,3.0,56,64,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",bc0d1ddd1c31346c904dd05f45539e929f8ed87c1bad9789e3a1f194c3ca65d5
84,8,8,8,3.0,64,72,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",bc0d1ddd1c31346c904dd05f45539e929f8ed87c1bad9789e3a1f194c3ca65d5
85,8,8,8,3.0,72,80,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",bc0d1ddd1c31346c904dd05f45539e929f8ed87c1bad9789e3a1f194c3ca65d5
86,8,8,8,3.0,80,88,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",bc0d1ddd1c31346c904dd05f45539e929f8ed87c1bad9789e3a1f194c3ca65d5
87,8,8,8,3.0,88,96,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",bc0d1ddd1c31346c904dd05f45539e929f8ed87c1bad9789e3a1f194c3ca65d5
88,8,8,8,3.0,96,104,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",bc0d1ddd1c31346c904dd05f45539e929f8ed87c1bad9789e3a1f194c3ca65d5
89,8,8,8,3.0,104,112,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",bc0d1ddd1c31346c904dd05f45539e929f8ed87c1bad9789e3a1f194c3ca65d5
90,8,8,8,3.0,112,120,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",bc0d1ddd1c31346c904dd05f45539e929f8ed87c1bad9789e3a1f194c3ca65d5
91,8,8,8,3.0,120,128,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",bc0d1ddd1c31346c904dd05f45539e929f8ed87c1bad9789e3a1f194c3ca65d5
92,8,8,8,3.0,128,136,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",bc0d1ddd1c31346c904dd05f45539e929f8ed87c1bad9789e3a1f194c3ca65d5
93,8,8,8,3.0,136,144,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",bc0d1ddd1c31346c904dd05f45539e929f8ed87c1bad9789e3a1f194c3ca65d5
94,8,8,8,3.0,144,152,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",bc0d1ddd1c31346c904dd05f45539e929f8ed87c1bad9789e3a1f194c3ca65d5
95,8,8,8,3.0,152,160,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",bc0d1ddd1c31346c904dd05f45539e929f8ed87c1bad9789e3a1f194c3ca65d5
96,8,8,8,3.0,160,168,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",bc0d1ddd1c31346c904dd05f45539e929f8ed87c1bad9789e3a1f194c3ca65d5
97,8,8,8,3.0,168,176,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",bc0d1ddd1c31346c904dd05f45539e929f8ed87c1bad9789e3a1f194c3ca65d5
98,8,8,8,3.0,176,184,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",bc0d1ddd1c31346c904dd05f45539e929f8ed87c1bad9789e3a1f194c3ca65d5
99,8,8,8,3.0,184,192,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",bc0d1ddd1c31346c904dd05f45539e929f8ed87c1bad9789e3a1f194c3ca65d5
100,8,8,8,3.0,192,200,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",bc0d1ddd1c31346c904dd05f45539e929f8ed87c1bad9789e3a1f194c3ca65d5
101,8,8,8,3.0,200,208,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",bc0d1ddd1c31346c904dd05f45539e929f8ed87c1bad9789e3a1f194c3ca65d5
102,8,8,8,3.0,208,216,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",bc0d1ddd1c31346c904dd05f45539e929f8ed87c1bad9789e3a1f194c3ca65d5
103,8,8,8,3.0,216,224,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",bc0d1ddd1c31346c904dd05f45539e929f8ed87c1bad9789e3a1f194c3ca65d5
104,8,8,8,3.0,224,232,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",bc0d1ddd1c31346c904dd05f45539e929f8ed87c1bad9789e3a1f194c3ca65d5
105,8,8,8,3.0,232,240,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",bc0d1ddd1c31346c904dd05f45539e929f8ed87c1bad9789e3a1f194c3ca65d5
106,8,8,8,3.0,240,248,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",bc0d1ddd1c31346c904dd05f45539e929f8ed87c1bad9789e3a1f194c3ca65d5
107,8,8,8,3.0,248,256,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",bc0d1ddd1c31346c904dd05f45539e929f8ed87c1bad9789e3a1f194c3ca65d5
108,8,8,8,3.0,256,264,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",bc0d1ddd1c31346c904dd05f45539e929f8ed87c1bad9789e3a1f194c3ca65d5
109,8,8,8,3.0,264,272,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",bc0d1ddd1c31346c904dd05f45539e929f8ed87c1bad9789e3a1f194c3ca65d5
110,8,8,8,3.0,272,280,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",bc0d1ddd1c31346c904dd05f45539e929f8ed87c1bad9789e3a1f194c3ca65d5
111,8,8,8,3.0,280,288,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",bc0d1ddd1c31346c904dd05f45539e929f8ed87c1bad9789e3a1f194c3ca65d5
112,8,8,8,3.0,288,296,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",bc0d1ddd1c31346c904dd05f45539e929f8ed87c1bad9789e3a1f194c3ca65d5
113,8,8,8,3.0,296,300,4,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",bc0d1ddd1c31346c904dd05f45539e929f8ed87c1bad9789e3a1f194c3ca65d5
114,8,8,8,4.0,0,8,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",589b55ffcb4af2101fe2ac869b1ccba31a379d08497278d77a65dbd2b0481a69
115,8,8,8,4.0,8,16,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",589b55ffcb4af2101fe2ac869b1ccba31a379d08497278d77a65dbd2b0481a69
116,8,8,8,4.0,16,24,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",589b55ffcb4af2101fe2ac869b1ccba31a379d08497278d77a65dbd2b0481a69
117,8,8,8,4.0,24,32,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",589b55ffcb4af2101fe2ac869b1ccba31a379d08497278d77a65dbd2b0481a69
118,8,8,8,4.0,32,40,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",589b55ffcb4af2101fe2ac869b1ccba31a379d08497278d77a65dbd2b0481a69
119,8,8,8,4.0,40,48,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",589b55ffcb4af2101fe2ac869b1ccba31a379d08497278d77a65dbd2b0481a69
120,8,8,8,4.0,48,56,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",589b55ffcb4af2101fe2ac869b1ccba31a379d08497278d77a65dbd2b0481a69
121,8,8,8,4.0,56,64,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",589b55ffcb4af2101fe2ac869b1ccba31a379d08497278d77a65dbd2b0481a69
122,8,8,8,4.0,64,72,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",589b55ffcb4af2101fe2ac869b1ccba31a379d08497278d77a65dbd2b0481a69
123,8,8,8,4.0,72,80,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",589b55ffcb4af2101fe2ac869b1ccba31a379d08497278d77a65dbd2b0481a69
124,8,8,8,4.0,80,88,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",589b55ffcb4af2101fe2ac869b1ccba31a379d08497278d77a65dbd2b0481a69
