L,N,nmax,W_over_t,U_over_t,quantity,k,mean,stderr,n_disorder
7,4,4,0.8,0.03,M_k,1,1.1635540161369493,0.016790813931215273,100
7,4,4,0.8,0.03,M_k,2,0.2854136556813975,0.007267551278197222,100
7,4,4,0.8,0.03,M_k,3,0.030825566616265062,0.0023830633964058642,100
7,4,4,0.8,0.035,M_k,-3,0.027373899944999665,0.00263652529649843,100
7,4,4,0.8,0.035,M_k,-2,0.16413850100130106,0.007861900894405523,100
7,4,4,0.8,0.035,M_k,-1,0.8981510004638475,0.016413361695280324,100
7,4,4,0.8,0.035,M_k,0,2.2882185790376113,0.015224673467099848,100
7,4,4,0.8,0.035,M_k,1,1.144910121618576,0.017391689787236334,100
7,4,4,0.8,0.035,M_k,2,0.2869534494918502,0.00731023169370984,100
7,4,4,0.8,0.035,M_k,3,0.031000641183055212,0.0022981725589245263,100
7,4,4,0.8,0.04,M_k,-3,0.02734780869330216,0.0027339291980410744,100
7,4,4,0.8,0.04,M_k,-2,0.1650380942763604,0.007806518267422367,100
7,4,4,0.8,0.04,M_k,-1,0.9068179712463941,0.01566323733387867,100
7,4,4,0.8,0.04,M_k,0,2.275924321962321,0.015616625231583765,100
7,4,4,0.8,0.04,M_k,1,1.1344786875771609,0.018311162094843122,100
7,4,4,0.8,0.04,M_k,2,0.2829279997334011,0.007140164652540691,100
7,4,4,0.8,0.04,M_k,3,0.03174901969430032,0.0025164083660019656,100
7,4,4,0.8,0.045,M_k,-3,0.027724583476302165,0.0027505967201616696,100
7,4,4,0.8,0.045,M_k,-2,0.16491405893911382,0.0075692088672814125,100
7,4,4,0.8,0.045,M_k,-1,0.9103897936603773,0.015933176775664033,100
7,4,4,0.8,0.045,M_k,0,2.2753004050946477,0.015160185305363186,100
7,4,4,0.8,0.045,M_k,1,1.115834389338264,0.018227042362930282,100
7,4,4,0.8,0.045,M_k,2,0.2847142736517959,0.00747399817238915,100
7,4,4,0.8,0.045,M_k,3,0.032278323809314745,0.0025526571695254686,100
7,4,4,0.8,0.05,M_k,-3,0.028485643862057212,0.002836526246136616,100
7,4,4,0.8,0.05,M_k,-2,0.16659777716147886,0.0075137344321704325,100
7,4,4,0.8,0.05,M_k,-1,0.9132899501068197,0.016309505646125964,100
7,4,4,0.8,0.05,M_k,0,2.271768648745974,0.015385032680866193,100
7,4,4,0.8,0.05,M_k,1,1.0926519482608748,0.01873056327431561,100
7,4,4,0.8,0.05,M_k,2,0.28949058817860324,0.007573569477877268,100
7,4,4,0.8,0.05,M_k,3,0.033379062225030114,0.002545430003850403,100
7,4,4,0.8,0.055,M_k,-3,0.02845588243508032,0.0028331680117620736,100
7,4,4,0.8,0.055,M_k,-2,0.1720574165656853,0.007687664936299873,100
7,4,4,0.8,0.055,M_k,-1,0.9152564914258854,0.016115985729228836,100
7,4,4,0.8,0.055,M_k,0,2.2627980348278727,0.014944282606389248,100
7,4,4,0.8,0.055,M_k,1,1.0718111466243025,0.019095180306259597,100
7,4,4,0.8,0.055,M_k,2,0.29075143749992505,0.007779360160546903,100
7,4,4,0.8,0.055,M_k,3,0.03373769699726503,0.0026132734053316746,100
7,4,4,0.8,0.06,M_k,-3,0.028037963353090986,0.002840543244743321,100
7,4,4,0.8,0.06,M_k,-2,0.1758498112270477,0.00807060490294479,100
7,4,4,0.8,0.06,M_k,-1,0.9212817080144431,0.016028034561396603,100
7,4,4,0.8,0.06,M_k,0,2.247412415006929,0.015607290347300138,100
7,4,4,0.8,0.06,M_k,1,1.0514317217850615,0.02004455117080957,100
7,4,4,0.8,0.06,M_k,2,0.29204417156811807,0.007967466653967702,100
7,4,4,0.8,0.06,M_k,3,0.034666326803267644,0.0024993020575240148,100
7,4,4,0.8,0.065,M_k,-3,0.02821071964129856,0.0028112860566193816,100
7,4,4,0.8,0.065,M_k,-2,0.17772475005556776,0.008002971573769167,100
7,4,4,0.8,0.065,M_k,-1,0.9293350473101506,0.015603514885391304,100
7,4,4,0.8,0.065,M_k,0,2.233745234252155,0.016197462619124796,100
7,4,4,0.8,0.065,M_k,1,1.0324227066605338,0.02075047751751593,100
7,4,4,0.8,0.065,M_k,2,0.29342958116967216,0.007884882824281748,100
7,4,4,0.8,0.065,M_k,3,0.03495526961225273,0.0025408746979628666,100
7,4,4,0.8,0.07,M_k,-3,0.028951127275389222,0.002835352477813743,100
7,4,4,0.8,0.07,M_k,-2,0.1811258478208915,0.008080686045728081,100
7,4,4,0.8,0.07,M_k,-1,0.9334647699057217,0.015654711774630112,100
7,4,4,0.8,0.07,M_k,0,2.2278882751814333,0.016257054016008417,100
7,4,4,0.8,0.07,M_k,1,1.0096272249934735,0.020363647756651688,100
7,4,4,0.8,0.07,M_k,2,0.29279142656434487,0.007915385522500722,100
7,4,4,0.8,0.07,M_k,3,0.034864010578076525,0.0025426610563153785,100
7,4,4,0.8,0.075,M_k,-3,0.030273023934804272,0.0028865484211817822,100
7,4,4,0.8,0.075,M_k,-2,0.1876657632430753,0.008510597824250083,100
7,4,4,0.8,0.075,M_k,-1,0.9384009787565556,0.015082030282522132,100
7,4,4,0.8,0.075,M_k,0,2.2131078465264946,0.016212385397119264,100
7,4,4,0.8,0.075,M_k,1,0.9888883443268673,0.02033671315896647,100
7,4,4,0.8,0.075,M_k,2,0.2907124883444989,0.007751713678190076,100
7,4,4,0.8,0.075,M_k,3,0.03574755218372301,0.0024665957292556223,100
7,4,4,0.8,0.08,M_k,-3,0.03162838146552165,0.0030107416687273508,100
7,4,4,0.8,0.08,M_k,-2,0.19130297077845396,0.008382918274174558,100
7,4,4,0.8,0.08,M_k,-1,0.9425159252693003,0.014072164647890378,100
7,4,4,0.8,0.08,M_k,0,2.199562141812861,0.016670219274705737,100
7,4,4,0.8,0.08,M_k,1,0.967296353323821,0.01981941344516589,100
7,4,4,0.8,0.08,M_k,2,0.2885074994931838,0.0076242694688940255,100
7,4,4,0.8,0.08,M_k,3,0.036237757961383316,0.002400415074250241,100
7,4,4,0.8,0.085,M_k,-3,0.03216111408267717,0.0030779451680422077,100
7,4,4,0.8,0.085,M_k,-2,0.1946882859984211,0.008454777097139893,100
7,4,4,0.8,0.085,M_k,-1,0.9475403197182477,0.014564500883782514,100
7,4,4,0.8,0.085,M_k,0,2.190470228226738,0.017578765055632647,100
7,4,4,0.8,0.085,M_k,1,0.9494713693074058,0.020489608495350153,100
7,4,4,0.8,0.085,M_k,2,0.2876577005307548,0.0075775018512321286,100
7,4,4,0.8,0.085,M_k,3,0.03727208792828705,0.002389051798219292,100
7,4,4,0.8,0.09,M_k,-3,0.032887431745092115,0.0031659872280425196,100
7,4,4,0.8,0.09,M_k,-2,0.19746433132043756,0.008599162725085877,100
7,4,4,0.8,0.09,M_k,-1,0.9509356767832082,0.013988202360117418,100
7,4,4,0.8,0.09,M_k,0,2.1850598226362496,0.018167503443719465,100
7,4,4,0.8,0.09,M_k,1,0.9275048674688126,0.021206889600249766,100
7,4,4,0.8,0.09,M_k,2,0.28940915157160696,0.007466060115308955,100
7,4,4,0.8,0.09,M_k,3,0.03642924762452827,0.0023769389427783284,100
7,4,4,0.8,0.095,M_k,-3,0.032444996411217335,0.003175038222514564,100
7,4,4,0.8,0.095,M_k,-2,0.20033979437076319,0.008667963533851143,100
7,4,4,0.8,0.095,M_k,-1,0.9557414927129887,0.014766891225047105,100
7,4,4,0.8,0.095,M_k,0,2.1727200028873233,0.019002803484107194,100
7,4,4,0.8,0.095,M_k,1,0.9113675643259512,0.020423471895316313,100
7,4,4,0.8,0.095,M_k,2,0.2914141418648784,0.00748662511033991,100
7,4,4,0.8,0.095,M_k,3,0.036517824163744717,0.002413478686158222,100
7,4,4,0.8,0.1,M_k,-3,0.03357961796968528,0.0034048456500237545,100
7,4,4,0.8,0.1,M_k,-2,0.20381896151106751,0.008757223230365102,100
7,4,4,0.8,0.1,M_k,-1,0.9603017960386208,0.014098131490299181,100
7,4,4,0.8,0.1,M_k,0,2.161087555775678,0.01896098987892943,100
7,4,4,0.8,0.1,M_k,1,0.889948026411836,0.02116801618199912,100
7,4,4,0.8,0.1,M_k,2,0.2924902031694339,0.007340838756689271,100
7,4,4,0.8,0.1,M_k,3,0.03681465750077155,0.0023323980023897744,100
7,4,4,0.8,0.105,M_k,-3,0.03489292443767858,0.0034570329344545793,100
7,4,4,0.8,0.105,M_k,-2,0.20725880660636647,0.008983228563402371,100
7,4,4,0.8,0.105,M_k,-1,0.9627589541300469,0.01351339820100084,100
7,4,4,0.8,0.105,M_k,0,2.153805117127179,0.01963150195693942,100
7,4,4,0.8,0.105,M_k,1,0.8642193771237676,0.020934575479765533,100
7,4,4,0.8,0.105,M_k,2,0.29739466835333056,0.007121826758212602,100
7,4,4,0.8,0.105,M_k,3,0.03742581267384011,0.002299085311694811,100
7,4,4,0.8,0.11,M_k,-3,0.03482067390542684,0.0034282309285228138,100
7,4,4,0.8,0.11,M_k,-2,0.20999590115738342,0.00913357736356662,100
7,4,4,0.8,0.11,M_k,-1,0.9695193118825466,0.013606253778187503,100
7,4,4,0.8,0.11,M_k,0,2.149498785740338,0.01990925962813806,100
7,4,4,0.8,0.11,M_k,1,0.834751508585569,0.020979846409185352,100
7,4,4,0.8,0.11,M_k,2,0.2993028816166287,0.006793622549532972,100
7,4,4,0.8,0.11,M_k,3,0.037699087342549835,0.002394074150175396,100
7,4,4,0.8,0.115,M_k,-3,0.034944124932687844,0.0034510088658587,100
7,4,4,0.8,0.115,M_k,-2,0.216276743646297,0.009178555474067223,100
7,4,4,0.8,0.115,M_k,-1,0.9719146466604766,0.013342883987149886,100
7,4,4,0.8,0.115,M_k,0,2.1420703882521344,0.020188054272256464,100
7,4,4,0.8,0.115,M_k,1,0.8071969705810254,0.02045134890207393,100
7,4,4,0.8,0.115,M_k,2,0.3008546748760043,0.0065620801506483,100
7,4,4,0.8,0.115,M_k,3,0.03756738725421066,0.00235200899368809,100
7,4,4,0.8,0.12,M_k,-3,0.036050794883763934,0.0033977452844531826,100
7,4,4,0.8,0.12,M_k,-2,0.2220066069025105,0.009359446931014152,100
7,4,4,0.8,0.12,M_k,-1,0.9766264554521469,0.012890211262420473,100
7,4,4,0.8,0.12,M_k,0,2.125468931004033,0.02082903868902442,100
7,4,4,0.8,0.12,M_k,1,0.7819873196469129,0.02106339210303062,100
7,4,4,0.8,0.12,M_k,2,0.300483639922858,0.006574408264694806,100
7,4,4,0.8,0.12,M_k,3,0.03896795809665268,0.0024905833112274763,100
7,4,4,0.8,0.125,M_k,-3,0.036362026584158665,0.0034284237884108053,100
7,4,4,0.8,0.125,M_k,-2,0.22552564200358777,0.009447940009948133,100
7,4,4,0.8,0.125,M_k,-1,0.9787552514000601,0.012614832687079663,100
7,4,4,0.8,0.125,M_k,0,2.114082258464682,0.020835234396138363,100
7,4,4,0.8,0.125,M_k,1,0.7636179839498385,0.019939419219446187,100
7,4,4,0.8,0.125,M_k,2,0.3020127677827446,0.0065847265672206185,100
7,4,4,0.8,0.125,M_k,3,0.038902038722933095,0.0024462915946404473,100
7,4,4,0.8,0.13,M_k,-3,0.037077520984964966,0.0035687140133736127,100
7,4,4,0.8,0.13,M_k,-2,0.22981864149265732,0.009622791400175442,100
7,4,4,0.8,0.13,M_k,-1,0.9823457122460916,0.011606777899056142,100
7,4,4,0.8,0.13,M_k,0,2.0985573902253054,0.020871065877434595,100
7,4,4,0.8,0.13,M_k,1,0.7461860146497866,0.0190827856406425,100
7,4,4,0.8,0.13,M_k,2,0.3007912054851859,0.006846790611790815,100
7,4,4,0.8,0.13,M_k,3,0.04005794863415162,0.0024665590921578657,100
7,4,4,0.8,0.135,M_k,-3,0.03971625389409277,0.0034952336409999328,100
7,4,4,0.8,0.135,M_k,-2,0.23473648071149072,0.009803314395520908,100
7,4,4,0.8,0.135,M_k,-1,0.9869551471292604,0.01153312981589928,100
7,4,4,0.8,0.135,M_k,0,2.0831504548062614,0.021071685181037934,100
7,4,4,0.8,0.135,M_k,1,0.7228072956053453,0.01854727030516066,100
7,4,4,0.8,0.135,M_k,2,0.3000646958230014,0.007170222026012606,100
7,4,4,0.8,0.135,M_k,3,0.041994943112378925,0.0025097589028589408,100
7,4,4,0.8,0.14,M_k,-3,0.04076773960154873,0.003540021923330982,100
7,4,4,0.8,0.14,M_k,-2,0.2378202855310794,0.009801748824815828,100
7,4,4,0.8,0.14,M_k,-1,0.9963975296522528,0.011327120937208711,100
7,4,4,0.8,0.14,M_k,0,2.0669449825558868,0.02044109864594775,100
7,4,4,0.8,0.14,M_k,1,0.7030671792641651,0.01816011756555508,100
7,4,4,0.8,0.14,M_k,2,0.2978020752251188,0.007026540307146961,100
7,4,4,0.8,0.14,M_k,3,0.04263713993722175,0.0025473555589778994,100
7,4,4,0.8,0.145,M_k,-3,0.04261279321164098,0.0034378747492507496,100
7,4,4,0.8,0.145,M_k,-2,0.24205136444314232,0.010029595661687698,100
7,4,4,0.8,0.145,M_k,-1,0.9955201062527468,0.011095437628742471,100
7,4,4,0.8,0.145,M_k,0,2.0546960607759797,0.02050588078346278,100
7,4,4,0.8,0.145,M_k,1,0.6894981594562621,0.018999902457087776,100
7,4,4,0.8,0.145,M_k,2,0.29704830258544107,0.006875578721545881,100
7,4,4,0.8,0.145,M_k,3,0.043368535418905,0.002669035669768744,100
7,4,4,0.8,0.15,M_k,-3,0.0432788795464717,0.0035264917430646177,100
7,4,4,0.8,0.15,M_k,-2,0.2467124410423771,0.010479059831807568,100
7,4,4,0.8,0.15,M_k,-1,0.9997370958851225,0.011057003748818697,100
7,4,4,0.8,0.15,M_k,0,2.039660038374764,0.020354315407519957,100
7,4,4,0.8,0.15,M_k,1,0.6701072430648708,0.01940159960266268,100
7,4,4,0.8,0.15,M_k,2,0.29689953547871384,0.006902462577151968,100
7,4,4,0.8,0.15,M_k,3,0.04472198917933835,0.0027456939470947564,100
7,4,4,0.8,0.155,M_k,-3,0.04259579437447183,0.0034868133943577995,100
7,4,4,0.8,0.155,M_k,-2,0.25110716729504406,0.01080968818131398,100
7,4,4,0.8,0.155,M_k,-1,1.0008946202082978,0.011020813044239406,100
7,4,4,0.8,0.155,M_k,0,2.0287464852006303,0.021304257858528984,100
7,4,4,0.8,0.155,M_k,1,0.6564769089620234,0.01927379061630134,100
7,4,4,0.8,0.155,M_k,2,0.29554389541467574,0.006988820710660817,100
7,4,4,0.8,0.155,M_k,3,0.04546544881888788,0.0028395633050407746,100
7,4,4,0.8,0.16,M_k,-3,0.04326473862945522,0.0036538505055745477,100
7,4,4,0.8,0.16,M_k,-2,0.2548778877710325,0.011041954893622112,100
7,4,4,0.8,0.16,M_k,-1,1.0040920377643079,0.011138974901510907,100
7,4,4,0.8,0.16,M_k,0,2.020405070520645,0.0214329525070677,100
7,4,4,0.8,0.16,M_k,1,0.6403398760934416,0.01906342933500619,100
7,4,4,0.8,0.16,M_k,2,0.2939421052530301,0.006999179217554277,100
7,4,4,0.8,0.16,M_k,3,0.0459037191819451,0.0028336237492177134,100
7,4,4,0.8,0.165,M_k,-3,0.043139852526694285,0.0036430499379277843,100
7,4,4,0.8,0.165,M_k,-2,0.26046617692247087,0.010887841598105675,100
7,4,4,0.8,0.165,M_k,-1,1.0036372305633763,0.010787551345175384,100
7,4,4,0.8,0.165,M_k,0,2.0119506223982144,0.022268659935843437,100
7,4,4,0.8,0.165,M_k,1,0.6247484163739864,0.01865528169730964,100
7,4,4,0.8,0.165,M_k,2,0.2938136545351537,0.007035456708633242,100
7,4,4,0.8,0.165,M_k,3,0.04719315235338525,0.002813611228063834,100
7,4,4,0.8,0.17,M_k,-3,0.04436371811733182,0.003653071962433848,100
7,4,4,0.8,0.17,M_k,-2,0.2690127243086245,0.01129718940247617,100
7,4,4,0.8,0.17,M_k,-1,1.002602305684441,0.011096560827800816,100
7,4,4,0.8,0.17,M_k,0,1.9918703609254649,0.022472334064026794,100
7,4,4,0.8,0.17,M_k,1,0.6015697555186249,0.01793404760207591,100
7,4,4,0.8,0.17,M_k,2,0.2941461362934309,0.0072182943571650155,100
7,4,4,0.8,0.17,M_k,3,0.049347017979623924,0.002944961968699349,100
7,4,4,0.8,0.17500000000000002,M_k,-3,0.045195062327785834,0.003734888028127743,100
7,4,4,0.8,0.17500000000000002,M_k,-2,0.2737283858610586,0.011540433099393418,100
7,4,4,0.8,0.17500000000000002,M_k,-1,1.0011607550784956,0.010862265183374584,100
7,4,4,0.8,0.17500000000000002,M_k,0,1.9823794942936557,0.022601166327219077,100
7,4,4,0.8,0.17500000000000002,M_k,1,0.586558341853482,0.018190534693706573,100
7,4,4,0.8,0.17500000000000002,M_k,2,0.29263390917068355,0.007233991430096035,100
7,4,4,0.8,0.17500000000000002,M_k,3,0.05051739318700452,0.003007480918625677,100
7,4,4,0.8,0.18,M_k,-3,0.0458318570888678,0.003696056071681401,100
7,4,4,0.8,0.18,M_k,-2,0.28279603610445425,0.011969208559558069,100
7,4,4,0.8,0.18,M_k,-1,1.0009574668389372,0.010469279336346065,100
7,4,4,0.8,0.18,M_k,0,1.965749471774218,0.02296011198586075,100
7,4,4,0.8,0.18,M_k,1,0.5699530705119539,0.018218288029871302,100
7,4,4,0.8,0.18,M_k,2,0.2888427936630794,0.007260315540938906,100
7,4,4,0.8,0.18,M_k,3,0.052136673937055844,0.0031051156574175972,100
7,4,4,0.8,0.185,M_k,-3,0.04781837547083897,0.003862644036397093,100
7,4,4,0.8,0.185,M_k,-2,0.28955483154134487,0.012271786337850279,100
7,4,4,0.8,0.185,M_k,-1,0.9980784456966479,0.010498287021239725,100
7,4,4,0.8,0.185,M_k,0,1.9535880212877401,0.02381265196199838,100
7,4,4,0.8,0.185,M_k,1,0.5560343002982715,0.018018179594753964,100
7,4,4,0.8,0.185,M_k,2,0.28714468119266917,0.007407126863777191,100
7,4,4,0.8,0.185,M_k,3,0.0537636244930515,0.0030965257271001623,100
7,4,4,0.8,0.19,M_k,-3,0.04954068596983661,0.003965147680557585,100
7,4,4,0.8,0.19,M_k,-2,0.2963766250119973,0.012470443052495084,100
7,4,4,0.8,0.19,M_k,-1,0.9933293240087252,0.010753905816073583,100
7,4,4,0.8,0.19,M_k,0,1.9398374480870635,0.024271965630218918,100
7,4,4,0.8,0.19,M_k,1,0.5445158779874607,0.01799925329162943,100
7,4,4,0.8,0.19,M_k,2,0.2847852555170858,0.007589743998945823,100
7,4,4,0.8,0.19,M_k,3,0.054787585181023404,0.003199127963113349,100
7,4,4,0.8,0.195,M_k,-3,0.05129253685725579,0.003935901853827636,100
7,4,4,0.8,0.195,M_k,-2,0.30411897664670584,0.012652627781892186,100
7,4,4,0.8,0.195,M_k,-1,0.9878774306177296,0.010191888275683297,100
7,4,4,0.8,0.195,M_k,0,1.9265546893627497,0.024155085290862313,100
7,4,4,0.8,0.195,M_k,1,0.5295839121596352,0.018143231124827602,100
7,4,4,0.8,0.195,M_k,2,0.2819554149417299,0.00770059627339225,100
7,4,4,0.8,0.195,M_k,3,0.056570414233010895,0.0031306066679036583,100
7,4,4,0.8,0.2,M_k,-3,0.05251667954977354,0.0038970323234756047,100
7,4,4,0.8,0.2,M_k,-2,0.3080160208080009,0.012785668873295644,100
7,4,4,0.8,0.2,M_k,-1,0.9859672461247968,0.010571703372318253,100
7,4,4,0.8,0.2,M_k,0,1.9134809521255707,0.024053873708434738,100
7,4,4,0.8,0.2,M_k,1,0.5186771073762507,0.017477609899604656,100
7,4,4,0.8,0.2,M_k,2,0.28081097051715154,0.0077667294155736675,100
7,4,4,0.8,0.2,M_k,3,0.05782393079260656,0.0032053960716319427,100
7,4,4,0.8,0.20500000000000002,M_k,-3,0.05257059225300708,0.003972900458163899,100
7,4,4,0.8,0.20500000000000002,M_k,-2,0.3123583036130468,0.012890629565435598,100
7,4,4,0.8,0.20500000000000002,M_k,-1,0.985877803384571,0.010250955011215498,100
7,4,4,0.8,0.20500000000000002,M_k,0,1.8991034895350805,0.024339349987860845,100
7,4,4,0.8,0.20500000000000002,M_k,1,0.5073315180290341,0.017149433574559038,100
7,4,4,0.8,0.20500000000000002,M_k,2,0.27893057731987725,0.00781809377469239,100
7,4,4,0.8,0.20500000000000002,M_k,3,0.05845664593622712,0.0032770329817327767,100
7,4,4,0.8,0.21,M_k,-3,0.05318026677535155,0.0039570599424154276,100
7,4,4,0.8,0.21,M_k,-2,0.3204863344199796,0.01297155718267234,100
7,4,4,0.8,0.21,M_k,-1,0.9869663597516614,0.009853774745138112,100
7,4,4,0.8,0.21,M_k,0,1.8796465812658365,0.024109417804739675,100
7,4,4,0.8,0.21,M_k,1,0.4932329537350054,0.01625332784077135,100
7,4,4,0.8,0.21,M_k,2,0.2759504810023391,0.007981166522604147,100
7,4,4,0.8,0.21,M_k,3,0.05928625185704662,0.0032359752856393636,100
7,4,4,0.8,0.215,M_k,-3,0.05412439559157939,0.0039497178065371445,100
7,4,4,0.8,0.215,M_k,-2,0.3274741518028883,0.012938284252044994,100
7,4,4,0.8,0.215,M_k,-1,0.9856606986612966,0.009725817772642725,100
7,4,4,0.8,0.215,M_k,0,1.8631174228384975,0.024057066918189714,100
7,4,4,0.8,0.215,M_k,1,0.4773105177616905,0.01590357898069741,100
7,4,4,0.8,0.215,M_k,2,0.2731328724922306,0.008067377161045145,100
7,4,4,0.8,0.215,M_k,3,0.060537240333411936,0.0032273331033133234,100
7,4,4,0.8,0.22,M_k,-3,0.055073617505371486,0.0040095000927458085,100
7,4,4,0.8,0.22,M_k,-2,0.3320565617976983,0.013239401487598477,100
7,4,4,0.8,0.22,M_k,-1,0.9807437196033582,0.009596436409431105,100
7,4,4,0.8,0.22,M_k,0,1.8519550741258706,0.024303360808297453,100
7,4,4,0.8,0.22,M_k,1,0.46983944014245865,0.015919872532298734,100
7,4,4,0.8,0.22,M_k,2,0.2722917492543459,0.008328411856329038,100
7,4,4,0.8,0.22,M_k,3,0.06096516978174813,0.0032901504342943725,100
7,4,4,0.8,0.225,M_k,-3,0.055634147106788226,0.004115487625190439,100
7,4,4,0.8,0.225,M_k,-2,0.33766945671901,0.01335109172983053,100
7,4,4,0.8,0.225,M_k,-1,0.9797213789017042,0.009727195756475845,100
7,4,4,0.8,0.225,M_k,0,1.8373204541711967,0.02483463445175134,100
7,4,4,0.8,0.225,M_k,1,0.45973394536459933,0.015328048786235107,100
7,4,4,0.8,0.225,M_k,2,0.2680838809261497,0.00853085007794872,100
7,4,4,0.8,0.225,M_k,3,0.062495454567224315,0.0034361613822950776,100
7,4,4,0.8,0.23,M_k,-3,0.05581302475854348,0.0040521979828382956,100
7,4,4,0.8,0.23,M_k,-2,0.34245149655165585,0.013805788107205567,100
7,4,4,0.8,0.23,M_k,-1,0.9783961258802928,0.009994423258658344,100
7,4,4,0.8,0.23,M_k,0,1.8250526605044284,0.02470725349363425,100
7,4,4,0.8,0.23,M_k,1,0.44945848457300674,0.01516055970449109,100
7,4,4,0.8,0.23,M_k,2,0.2645843206699474,0.008602216407464143,100
7,4,4,0.8,0.23,M_k,3,0.06366429533485268,0.0034183474424003164,100
7,4,4,0.8,0.23500000000000001,M_k,-3,0.05651099534336991,0.004106473151104286,100
7,4,4,0.8,0.23500000000000001,M_k,-2,0.34898899123571,0.014026287223602388,100
7,4,4,0.8,0.23500000000000001,M_k,-1,0.9771751633354591,0.009999735366744493,100
7,4,4,0.8,0.23500000000000001,M_k,0,1.808791824612318,0.024851318882012002,100
7,4,4,0.8,0.23500000000000001,M_k,1,0.4401684962954052,0.015062985373378643,100
7,4,4,0.8,0.23500000000000001,M_k,2,0.260255587087655,0.008965853303796645,100
7,4,4,0.8,0.23500000000000001,M_k,3,0.06498390544532212,0.0036161145253988435,100
7,4,4,0.8,0.24,M_k,-3,0.058728806363017944,0.004312551019321145,100
7,4,4,0.8,0.24,M_k,-2,0.3523805911630641,0.014207915922589331,100
7,4,4,0.8,0.24,M_k,-1,0.975097925611508,0.009761697937240636,100
7,4,4,0.8,0.24,M_k,0,1.7935301525964746,0.02510441760370407,100
